capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,,,,,
8989,0.0,0.0,1092.4,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.03
,,,,,,,,,,,,
8763,0.0,0.0,1092.44,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8964,6.0,0.0,1091.39,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,,,,,
8864,0.0,0.0,1092.43,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,,,,,
8879,0.0,0.0,1092.42,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,,,,,
8920,0.0,1.0,1081.71,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.2218
,,,,,,,,,,,,
8542,0.0,0.0,1092.48,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,,,,,
8956,0.0,1.0,1081.7,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.2219
,,,,,,,,,,,,
8073,30.0,4.0,,,,,,,,,,
2909.0,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1119.3,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.071
2989.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8943,3.0,0.0,1091.9,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,,,,,
8936,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1102.9,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.02
,,,,,,,,,,,,
8930,6.0,0.0,1091.4,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8965,3.0,0.0,1091.9,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,,,,,
8955,0.0,1.0,1081.7,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.2219
,,,,,,,,,,,,
2788.0,17.0,3.0,,,,,,,,,,
8021,5.0,1.0,,,,,,,,,,
2571.0,0.0,0.0,1106.52,0.91,0.9,0.91,0.01,1.0,1.0,1.0,0.0,0.1165
0.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,17.0,0.0,,,,,,,,,,
8405,0.0,0.0,1108.48,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0315
2672.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8525,0.0,0.0,,,,,,,,,,
5794.0,0.0,0.0,1109.64,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0219
5352.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8951,9.0,1.0,1078.31,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2524
,,,,,,,,,,,,
8936,0.0,1.0,1081.7,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.2219
,,,,,,,,,,,,
7984,0.0,0.0,,,,,,,,,,
2991.0,0.0,0.0,1099.19,0.92,0.91,0.92,0.01,1.0,1.0,1.0,0.0,0.0183
,,,,,,,,,,,,
8972,3.0,1.0,1078.77,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.2321
,,,,,,,,,,,,
8886,3.0,2.0,1081.82,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.2097
,,,,,,,,,,,,
8924,0.0,0.0,1092.42,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,,,,,
8905,0.0,0.0,1092.42,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,,,,,
8454,12.0,1.0,,,,,,,,,,
2986.0,0.0,2.0,1105.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1494
2225.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8538,2.0,0.0,,,,,,,,,,
2737.0,3.0,0.0,1108.29,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0213
2765.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8963,6.0,2.0,1080.64,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.2201
,,,,,,,,,,,,
9829,11.0,5.0,,,,,,,,,,
2995.0,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1121.21,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0539
2900.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8945,3.0,0.0,1089.88,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,,,,,
9704,12.0,0.0,,,,,,,,,,
5318.0,0.0,1.0,1104.68,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0976
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2912.0,9.0,0.0,,,,,,,,,,
8493,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1122.79,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0222
2982.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5803.0,13.0,1.0,,,,,,,,,,
4490.0,7.0,1.0,,,,,,,,,,
4715.0,0.0,1.0,1126.59,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.1463
8362,0.0,0.0,,,,,,,,,,
2884.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2756.0,0.0,3.0,,,,,,,,,,
7593.0,5,1.0,1088.51,0.82,0.78,0.8,0.04,1.0,1.0,1.0,0.0,0.1978
2994.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8378,3.0,0.0,,,,,,,,,,
2993.0,3.0,2.0,1094.11,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.1141
,,,,,,,,,,,,
8377,9.0,4.0,,,,,,,,,,
2791.0,0.0,3.0,,,,,,,,,,
2959.0,3.0,0.0,1109.5,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.093
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2834.0,10.0,2.0,,,,,,,,,,
8346,0.0,1.0,,,,,,,,,,
5636.0,2.0,0.0,1114.42,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.1677
2996.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
5063.0,3.0,2.0,,,,,,,,,,
8421,9.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1117.28,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1114
2990.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8088,9.0,2.0,,,,,,,,,,
0.0,6.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1118.22,0.94,0.94,0.94,0.0,1.0,1.0,1.0,0.0,0.0695
2998.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
4477.0,2.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1112.91,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0198
8303,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8717,2.0,2.0,,,,,,,,,,
4208.0,0.0,0.0,1101.97,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1474
2975.0,6.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
5866.0,12.0,2.0,,,,,,,,,,
8852,2.0,3.0,,,,,,,,,,
2994.0,0.0,2.0,1105.87,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1506
2490.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8891,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1112.9,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.02
2987.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7602,21.0,2.0,,,,,,,,,,
0.0,12.0,0.0,,,,,,,,,,
2685.0,0.0,0.0,1110.48,0.86,0.85,0.85,0.01,1.0,1.0,1.0,0.0,0.1155
2985.0,9.0,5.0,,,,,,,,,,
,,,,,,,,,,,,
5194.0,20.0,3.0,,,,,,,,,,
5813.0,9.0,3.0,,,,,,,,,,
5579.0,9.0,1.0,1124.11,0.94,0.95,0.94,0.01,1.0,1.0,1.0,0.0,0.1418
8136,0.0,0.0,,,,,,,,,,
2994.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8292,3.0,1.0,,,,,,,,,,
2802.0,0.0,0.0,1107.6,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0831
2996.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8447,3.0,1.0,,,,,,,,,,
2999.0,0.0,2.0,1092.04,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.2051
,,,,,,,,,,,,
8728,6.0,1.0,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1119.96,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0679
2993.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8038,0.0,1.0,,,,,,,,,,
0.0,6.0,0.0,,,,,,,,,,
2975.0,0.0,1.0,1108.17,0.92,0.92,0.92,0.0,1.0,1.0,1.0,0.0,0.1127
2937.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8549,0.0,0.0,,,,,,,,,,
2991.0,93.0,16.0,1091.67,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.1907
,,,,,,,,,,,,
8566,3.0,3.0,,,,,,,,,,
2991.0,63.0,11.0,1089.14,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.218
,,,,,,,,,,,,
8465,18.0,2.0,,,,,,,,,,
2792.0,0.0,0.0,1108.42,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0996
2980.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8263,6.0,1.0,,,,,,,,,,
2945.0,3.0,0.0,1107.25,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.09
2977.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8706,3.0,1.0,,,,,,,,,,
2611.0,0.0,1.0,1101.77,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.2107
2992.0,6.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8707,15.0,2.0,,,,,,,,,,
2996.0,33.0,7.0,1092.94,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.2191
,,,,,,,,,,,,
8823,3.0,0.0,,,,,,,,,,
2995.0,3.0,0.0,1102.4,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,,,,,
5779.0,6.0,5.0,,,,,,,,,,
8655,6.0,1.0,,,,,,,,,,
5201.0,3.0,0.0,1127.08,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.1254
2802.0,7.0,0.0,,,,,,,,,,
2990.0,0.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8368,0.0,2.0,,,,,,,,,,
0.0,2.0,0.0,1098.81,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.1355
2997.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8453,21.0,3.0,,,,,,,,,,
2924.0,0.0,0.0,1101.95,0.99,1.0,0.99,0.01,1.0,1.0,1.0,0.0,0.1591
2997.0,12.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8043,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1107.82,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0785
2987.0,9.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
8703,3.0,2.0,,,,,,,,,,
2861.0,0.0,0.0,1101.49,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0762
2996.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7623,19.0,3.0,,,,,,,,,,
5246.0,5.0,1.0,,,,,,,,,,
5069.0,6.0,1.0,1115.6,0.86,0.85,0.85,0.01,1.0,1.0,1.0,0.0,0.2129
2440.0,5.0,3.0,,,,,,,,,,
5923.0,9.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
8523,6.0,1.0,,,,,,,,,,
2973.0,3.0,3.0,1093.13,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.2044
,,,,,,,,,,,,
8635,9.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1106.05,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.136
2997.0,30.0,9.0,,,,,,,,,,
,,,,,,,,,,,,
5697.0,0.0,1.0,,,,,,,,,,
8450,6.0,2.0,1101.49,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.2371
2957.0,39.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
2702.0,14.0,1.0,,,,,,,,,,
5935.0,3.0,1.0,,,,,,,,,,
8314,3.0,1.0,1124.64,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1533
2957.0,6.0,0.0,,,,,,,,,,
5630.0,5.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8089,5.0,4.0,,,,,,,,,,
2657.0,0.0,0.0,1102.62,0.93,0.94,0.94,0.01,1.0,1.0,1.0,0.0,0.1037
2995.0,21.0,8.0,,,,,,,,,,
,,,,,,,,,,,,
8724,17.0,3.0,,,,,,,,,,
0.0,6.0,0.0,1097.01,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.179
2994.0,39.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
4737.0,12.0,3.0,,,,,,,,,,
5369.0,1.0,0.0,,,,,,,,,,
7643,8.0,1.0,1114.56,0.85,0.82,0.83,0.03,1.0,1.0,1.0,0.0,0.1919
5481.0,3.0,2.0,,,,,,,,,,
5729.0,39.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8700,20.0,4.0,,,,,,,,,,
2957.0,0.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1116.94,0.99,1.0,0.99,0.01,1.0,1.0,1.0,0.0,0.1403
2997.0,12.0,14.0,,,,,,,,,,
,,,,,,,,,,,,
10293,0.0,2.0,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1119.98,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0674
2994.0,0.0,9.0,,,,,,,,,,
,,,,,,,,,,,,
8819,3.0,1.0,,,,,,,,,,
2997.0,6.0,5.0,1090.42,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1837
,,,,,,,,,,,,
2368.0,6.0,3.0,,,,,,,,,,
8809,24.0,16.0,1085.74,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2139
,,,,,,,,,,,,
8652,0.0,1.0,,,,,,,,,,
2990.0,90.0,16.0,1088.46,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.2869
,,,,,,,,,,,,
8208,0.0,0.0,,,,,,,,,,
2942.0,0.0,0.0,1107.04,0.94,0.95,0.94,0.01,1.0,1.0,1.0,0.0,0.0831
2994.0,18.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
2845.0,13.0,2.0,,,,,,,,,,
8157,9.0,3.0,,,,,,,,,,
2436.0,0.0,1.0,1103.02,0.94,0.94,0.94,0.0,1.0,1.0,1.0,0.0,0.2078
2976.0,15.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8636,33.0,8.0,,,,,,,,,,
2995.0,98.0,16.0,1086.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.272
,,,,,,,,,,,,
7318.0,11.0,2.0,,,,,,,,,,
5698.0,6.0,1.0,,,,,,,,,,
2905.0,3.0,3.0,1138.32,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.2137
8515,16.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8522,6.0,0.0,,,,,,,,,,
2097.0,3.0,1.0,,,,,,,,,,
2319.0,0.0,0.0,1110.75,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.1093
2994.0,6.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
6775.0,3.0,1.0,,,,,,,,,,
6764.0,7.0,1.0,,,,,,,,,,
2863.0,8.0,3.0,1123.88,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2223
455.0,0.0,1.0,,,,,,,,,,
8399,30.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,4.0,0.0,,,,,,,,,,
1017.0,0.0,0.0,,,,,,,,,,
5066.0,-1.0,0.0,1113.16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0928
7594,60.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
9940,6.0,2.0,,,,,,,,,,
0.0,9.0,0.0,,,,,,,,,,
0.0,6.0,0.0,1115.51,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.1568
2992.0,98.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
74.0,4.0,0.0,,,,,,,,,,
5707.0,0.0,0.0,,,,,,,,,,
5490.0,3.0,0.0,1119.07,0.84,0.8,0.82,0.04,1.0,1.0,1.0,0.0,0.0807
7283.0,6,0.0,,,,,,,,,,
5822.0,41.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
7831,8.0,5.0,,,,,,,,,,
4856.0,5.0,2.0,,,,,,,,,,
2733.0,5.0,3.0,1102.32,0.93,0.93,0.93,0.0,1.0,1.0,1.0,0.0,0.2094
5178.0,43.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,13.0,0.0,,,,,,,,,,
4959.0,8.0,1.0,,,,,,,,,,
5900.0,3.0,5.0,1107.54,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.1544
7159,11.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
9461,98.0,16.0,1088.58,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1907
,,,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
9049,4.0,8.0,1094.3,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.0525
,,,,,,,,,,,,
697.0,-2.0,1.0,,,,,,,,,,
5629.0,0.0,2.0,1098.41,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2522
8951,69.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
5259.0,19.0,7.0,,,,,,,,,,
9100,9.0,1.0,,,,,,,,,,
6080.0,4.0,1.0,1123.32,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1907
2131.0,3.0,6.0,,,,,,,,,,
4965.0,4.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
237.0,3.0,1.0,,,,,,,,,,
2308.0,10.0,3.0,,,,,,,,,,
3365.0,-1.0,0.0,1126.46,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1709
5791.0,2.0,4.0,,,,,,,,,,
7926,45.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
1696.0,6.0,1.0,,,,,,,,,,
2530.0,11.0,0.0,,,,,,,,,,
4352.0,3.0,0.0,1110.89,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1381
8470,28.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
6280.0,8.0,4.0,,,,,,,,,,
4303.0,7.0,2.0,,,,,,,,,,
4784.0,0.0,5.0,1122.13,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2144
9119,9.0,3.0,,,,,,,,,,
5559.0,78.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
1885.0,6.0,7.0,,,,,,,,,,
2887.0,3.0,2.0,,,,,,,,,,
3118.0,2.0,3.0,1125.51,0.99,1.0,0.99,0.01,1.0,1.0,1.0,0.0,0.1689
5580.0,0.0,4.0,,,,,,,,,,
7525,25.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
2413.0,4.0,2.0,,,,,,,,,,
3804.0,9.0,3.0,,,,,,,,,,
9311,7.0,2.0,1122.92,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1987
6780.0,5.0,3.0,,,,,,,,,,
10.0,17.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,5.0,0.0,,,,,,,,,,
1871.0,0.0,2.0,1100.2,0.94,0.94,0.94,0.0,1.0,1.0,1.0,0.0,0.0926
8095,2.0,8.0,,,,,,,,,,
,,,,,,,,,,,,
1860.0,1.0,0.0,,,,,,,,,,
2188.0,3.0,0.0,,,,,,,,,,
4431.0,3.0,0.0,1127.86,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.0989
5276.0,0.0,3.0,,,,,,,,,,
7085,40.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
2509.0,3.0,2.0,,,,,,,,,,
5109.0,5.0,1.0,,,,,,,,,,
3131.0,7.0,1.0,1102.27,0.96,0.95,0.95,0.01,1.0,1.0,1.0,0.0,0.2142
7135,15.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
9365,2.0,3.0,,,,,,,,,,
1704.0,6.0,0.0,,,,,,,,,,
2482.0,-1.0,1.0,1123.91,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.1888
5063.0,2.0,2.0,,,,,,,,,,
4341.0,86.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
764.0,0.0,1.0,,,,,,,,,,
3857.0,0.0,1.0,,,,,,,,,,
2659.0,6.0,0.0,1109.71,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1617
7757,15.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
5126.0,3.0,1.0,,,,,,,,,,
2601.0,2.0,0.0,,,,,,,,,,
3728.0,5.0,1.0,1107.4,0.98,0.98,0.98,0.0,1.0,1.0,1.0,0.0,0.1683
7460,15.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
2340.0,0.0,2.0,1102.53,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1712
8714,48.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
4074.0,5.0,2.0,,,,,,,,,,
5556.0,0.0,2.0,,,,,,,,,,
2870.0,9.0,0.0,1126.22,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1757
908.0,9.0,2.0,,,,,,,,,,
7718,30.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
2618.0,0.0,2.0,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
2882.0,0.0,0.0,1127.76,0.97,0.96,0.96,0.01,1.0,1.0,1.0,0.0,0.0909
0.0,3.0,0.0,,,,,,,,,,
7127,24.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
2207.0,-2.0,2.0,,,,,,,,,,
9925,0.0,3.0,1109.52,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.1351
5625.0,9.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,1.0,0.0,,,,,,,,,,
7904,0.0,0.0,,,,,,,,,,
4087.0,8.0,3.0,1108.88,0.92,0.91,0.92,0.01,1.0,1.0,1.0,0.0,0.0923
2719.0,13.0,14.0,,,,,,,,,,
,,,,,,,,,,,,
2102.0,11.0,9.0,,,,,,,,,,
152.0,3.0,3.0,,,,,,,,,,
5066.0,13.0,3.0,1124.67,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2066
5092.0,11.0,1.0,,,,,,,,,,
7607,53.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,-3.0,0.0,,,,,,,,,,
5031.0,5.0,0.0,,,,,,,,,,
4902.0,-2.0,1.0,1128.34,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.0893
4320.0,1.0,0.0,,,,,,,,,,
7449,14.0,14.0,,,,,,,,,,
,,,,,,,,,,,,
-1477.0,4.0,0.0,,,,,,,,,,
9034,1.0,2.0,,,,,,,,,,
3633.0,0.0,0.0,1110.7,0.96,0.96,0.96,0.0,1.0,1.0,1.0,0.0,0.1033
1076.0,18.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
7670,15.0,16.0,1093.64,0.99,0.99,0.99,0.0,1.0,1.0,1.0,0.0,0.1139
,,,,,,,,,,,,
731.0,1.0,4.0,,,,,,,,,,
4142.0,18.0,4.0,,,,,,,,,,
4917.0,14.0,3.0,1125.76,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1847
4263.0,0.0,3.0,,,,,,,,,,
8868,20.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
926.0,3.0,3.0,,,,,,,,,,
2666.0,3.0,0.0,,,,,,,,,,
5520.0,-3.0,0.0,1130.87,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0826
0.0,4.0,0.0,,,,,,,,,,
8714,6.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
2204.0,9.0,7.0,,,,,,,,,,
7621,10.0,2.0,,,,,,,,,,
6599.0,6.0,2.0,1099.56,0.84,0.82,0.83,0.02,1.0,1.0,1.0,0.0,0.178
-688.0,7.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
1967.0,8.0,1.0,,,,,,,,,,
8567,9.0,2.0,,,,,,,,,,
2049.0,4.0,5.0,1105.53,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.197
6665.0,11.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
3176.0,3.0,1.0,,,,,,,,,,
1466.0,3.0,1.0,,,,,,,,,,
5745.0,-1.0,1.0,1106.08,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2084
8214,9.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
2585.0,0.0,1.0,,,,,,,,,,
7822,4.0,0.0,1094.29,0.93,0.92,0.93,0.01,1.0,1.0,1.0,0.0,0.1791
-1200.0,47.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8078,15.0,16.0,1080.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2191
,,,,,,,,,,,,
2605.0,7.0,5.0,,,,,,,,,,
5868.0,2.0,1.0,,,,,,,,,,
2736.0,1.0,1.0,1105.99,0.99,1.0,0.99,0.01,1.0,1.0,1.0,0.0,0.2029
7429,25.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
4760.0,0.0,2.0,,,,,,,,,,
2970.0,2.0,1.0,,,,,,,,,,
7612,12.0,3.0,1117.73,0.84,0.83,0.83,0.01,1.0,1.0,1.0,0.0,0.1484
-544.0,4.0,0.0,,,,,,,,,,
3596.0,9.0,13.0,,,,,,,,,,
,,,,,,,,,,,,
4293.0,6.0,4.0,,,,,,,,,,
7863,2.0,2.0,,,,,,,,,,
242.0,2.0,1.0,1154.79,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.2042
1542.0,4.0,1.0,,,,,,,,,,
9446.0,22.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
7926,3.0,2.0,,,,,,,,,,
5322.0,14.0,0.0,,,,,,,,,,
2487.0,3.0,0.0,1138.12,0.91,0.9,0.91,0.01,2.0,2.0,2.0,0.0,0.1195
7349.0,11.0,4.0,,,,,,,,,,
,,,,,,,,,,,,
2680.0,2.0,1.0,,,,,,,,,,
