FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
3.4339,3.0904,5.1899,,,,,,
2.6525,2.1929,5.7849,1076.98,0.94,1.0,0.97,0.06,0.2763
2.0003,2.4544,10.0913,,,,,,
3.9579,4.325,7.8519,,,,,,
,,,,,,,,
0.7636,3.521,10.8916,,,,,,
1.5454,3.9247,6.8837,,,,,,
3.2991,3.0547,5.609,1070.77,0.82,0.9,0.86,0.08,0.2526
1.7014,1.4147,7.5128,,,,,,
2.806,3.6509,9.3619,,,,,,
,,,,,,,,
0.7528,2.2837,9.9691,,,,,,
2.1642,1.3439,6.4604,,,,,,
1.4593,1.9557,5.6758,1072.7,0.82,0.9,0.86,0.08,0.214
0.8774,1.6989,7.5749,,,,,,
2.8283,4.7554,8.5866,,,,,,
,,,,,,,,
0.887,2.8627,8.7276,,,,,,
2.5942,3.9373,7.6847,,,,,,
2.5862,4.0578,6.9225,1075.23,0.91,1.0,0.96,0.09,0.2753
2.5037,2.593,8.7343,,,,,,
4.6379,3.1412,6.5308,,,,,,
,,,,,,,,
3.3396,4.1567,5.6787,,,,,,
2.0825,0.7752,6.6382,,,,,,
1.396,0.8817,7.2186,1073.54,0.82,0.9,0.86,0.08,0.1973
1.1506,2.5157,7.3207,,,,,,
1.4071,1.4452,6.046,,,,,,
,,,,,,,,
3.033,3.6408,5.689,,,,,,
2.6779,4.3457,10.9848,,,,,,
2.8041,2.2523,14.3229,1069.47,0.82,0.9,0.86,0.08,0.2785
2.6156,3.6755,9.9654,,,,,,
2.1487,1.9878,2.5379,,,,,,
,,,,,,,,
1.0943,2.1559,8.3377,,,,,,
2.451,1.4597,9.0211,,,,,,
2.032,1.6277,7.3714,1072.56,0.82,0.9,0.86,0.08,0.2168
3.2663,2.511,3.0458,,,,,,
1.1538,4.4101,5.5926,,,,,,
,,,,,,,,
-3.2729,2.4232,5.8516,,,,,,
3.3697,1.7318,7.2542,,,,,,
1.9641,1.0657,2.2195,1072.46,0.82,0.9,0.86,0.08,0.2187
1.9982,2.4072,7.7985,,,,,,
2.3258,4.7924,4.0635,,,,,,
,,,,,,,,
0.5795,1.2448,7.0437,,,,,,
1.3892,1.9718,3.945,,,,,,
1.1341,1.1544,3.3443,1071.12,0.74,0.81,0.78,0.07,0.1576
1.4185,1.8292,2.5076,,,,,,
3.56,3.0151,3.2921,,,,,,
,,,,,,,,
0.0,1.5815,7.662,,,,,,
2.4396,2.6862,3.1379,,,,,,
3.5546,1.7677,5.5915,1068.71,0.74,0.81,0.78,0.07,0.2058
1.0191,2.7995,5.3612,,,,,,
2.7291,3.2724,7.4259,,,,,,
,,,,,,,,
1.246,2.516,6.5915,,,,,,
2.5509,3.0697,6.7776,,,,,,
1.1078,2.6121,6.5237,1068.85,0.74,0.81,0.78,0.07,0.2029
1.2882,1.0837,10.5808,,,,,,
2.6984,2.1599,1.7759,,,,,,
,,,,,,,,
4.5089,1.0058,0.4962,,,,,,
1.8139,0.7437,5.2886,,,,,,
1.5297,0.2458,5.2617,1072.91,0.76,0.81,0.79,0.05,0.1497
1.164,2.475,7.6239,,,,,,
0.9611,1.7058,1.4931,,,,,,
