capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,,,,,
8687,0.0,0.0,1091.4,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.029
,,,,,,,,,,,,
8788,2.0,0.0,1091.04,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,,,,,
8762,3.0,0.0,1090.88,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,,,,,
8760,14.0,1.0,,,,,,,,,,
5924.0,0.0,0.0,1107.9,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.1
2569.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8898,3.0,0.0,1090.86,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,,,,,
8865,8.0,0.0,1090.57,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0567
,,,,,,,,,,,,
8161,24.0,1.0,1075.63,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2968
,,,,,,,,,,,,
8818,0.0,0.0,1091.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8812,0.0,0.0,1091.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8909,16.0,1.0,,,,,,,,,,
2981.0,0.0,0.0,1095.84,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.1411
,,,,,,,,,,,,
8891,0.0,0.0,1091.37,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,,,,,
8759,0.0,0.0,1091.39,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
10229,12.0,0.0,,,,,,,,,,
2927.0,0.0,0.0,1101.29,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0423
,,,,,,,,,,,,
8496,3.0,0.0,1090.92,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,,,,,
8534,6.0,1.0,1080.44,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.2371
,,,,,,,,,,,,
8901,3.0,0.0,1090.86,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,,,,,
8723,7.0,0.0,,,,,,,,,,
2856.0,0.0,0.0,1101.34,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0312
,,,,,,,,,,,,
8685,0.0,0.0,1091.4,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.029
,,,,,,,,,,,,
8943,18.0,1.0,1079.44,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2792
,,,,,,,,,,,,
8584,9.0,4.0,,,,,,,,,,
2994.0,3.0,0.0,1097.29,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1012
,,,,,,,,,,,,
8572,3.0,0.0,1090.92,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,,,,,
8421,20.0,2.0,,,,,,,,,,
0.0,9.0,0.0,1108.36,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1008
2961.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8164,33.0,1.0,1077.0,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.3269
,,,,,,,,,,,,
8462,11.0,6.0,,,,,,,,,,
2686.0,3.0,0.0,1109.89,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0592
2813.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8711,17.0,2.0,,,,,,,,,,
5500.0,9.0,1.0,1091.15,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2451
,,,,,,,,,,,,
8528,12.0,1.0,,,,,,,,,,
5831.0,0.0,0.0,1095.93,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1385
,,,,,,,,,,,,
8770,0.0,0.0,1091.39,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8273,6.0,2.0,,,,,,,,,,
2985.0,0.0,0.0,1095.64,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.1121
,,,,,,,,,,,,
8629,0.0,0.0,1089.82,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,,,,,
8213,12.0,0.0,,,,,,,,,,
2984.0,48.0,16.0,1087.23,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.1914
,,,,,,,,,,,,
8207,3.0,0.0,,,,,,,,,,
2985.0,0.0,0.0,1106.79,0.94,0.95,0.94,0.01,1.0,1.0,1.0,0.0,0.0882
0.0,15.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8768,12.0,3.0,,,,,,,,,,
2992.0,0.0,1.0,1103.14,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1409
2996.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8856,6.0,0.0,,,,,,,,,,
2939.0,15.0,12.0,1098.52,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0875
,,,,,,,,,,,,
8702,0.0,0.0,,,,,,,,,,
2854.0,0.0,2.0,1107.32,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1105
0.0,18.0,7.0,,,,,,,,,,
,,,,,,,,,,,,
8777,14.0,0.0,,,,,,,,,,
2976.0,0.0,1.0,1105.72,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1536
0.0,12.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
9738,15.0,4.0,,,,,,,,,,
5792.0,0.0,1.0,1103.07,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.1965
2976.0,6.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
7714,3.0,0.0,,,,,,,,,,
2956.0,33.0,16.0,1089.75,0.86,0.86,0.86,0.0,1.0,1.0,1.0,0.0,0.151
,,,,,,,,,,,,
10432,3.0,1.0,,,,,,,,,,
2997.0,3.0,16.0,1092.34,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1992
,,,,,,,,,,,,
8704,3.0,1.0,,,,,,,,,,
2790.0,3.0,16.0,1091.95,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.196
,,,,,,,,,,,,
7676,2.0,1.0,,,,,,,,,,
2842.0,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1103.24,0.8,0.73,0.77,0.07,1.0,1.0,1.0,0.0,0.1123
2819.0,16.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8671,0.0,0.0,,,,,,,,,,
1314.0,0.0,5.0,1099.94,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0681
,,,,,,,,,,,,
9075,11.0,1.0,,,,,,,,,,
2850.0,24.0,16.0,1090.56,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2458
,,,,,,,,,,,,
8529,7.0,3.0,,,,,,,,,,
2155.0,5.0,1.0,,,,,,,,,,
0.0,2.0,0.0,1113.73,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1714
2996.0,34.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
4126.0,7.0,3.0,,,,,,,,,,
7956,0.0,2.0,,,,,,,,,,
853.0,3.0,0.0,1120.1,0.86,0.84,0.85,0.02,1.0,1.0,1.0,0.0,0.113
1691.0,0.0,0.0,,,,,,,,,,
4939.0,3.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
3794.0,8.0,8.0,,,,,,,,,,
7870,3.0,0.0,,,,,,,,,,
2822.0,2.0,2.0,1123.1,0.91,0.92,0.92,0.01,1.0,1.0,1.0,0.0,0.14
4730.0,2.0,1.0,,,,,,,,,,
1621.0,9.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8614,0.0,0.0,,,,,,,,,,
320.0,9.0,15.0,1098.77,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0916
,,,,,,,,,,,,
10195,2.0,4.0,,,,,,,,,,
1997.0,35.0,16.0,1085.8,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.2168
,,,,,,,,,,,,
8626,6.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1106.08,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1243
898.0,0.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
4525.0,1.0,0.0,,,,,,,,,,
7589,3.0,0.0,1097.94,0.82,0.78,0.8,0.04,1.0,1.0,1.0,0.0,0.0811
1085.0,12.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8781,0.0,1.0,,,,,,,,,,
1651.0,3.0,0.0,1098.11,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1474
2915.0,16.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
4832.0,5.0,2.0,,,,,,,,,,
9113,0.0,5.0,,,,,,,,,,
-615.0,0.0,0.0,1107.82,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1279
-81.0,10.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8829,17.0,1.0,,,,,,,,,,
512.0,8.0,14.0,1093.27,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2026
,,,,,,,,,,,,
8755,5.0,0.0,,,,,,,,,,
212.0,0.0,4.0,1098.6,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.085
,,,,,,,,,,,,
8627,3.0,0.0,,,,,,,,,,
249.0,8.0,14.0,1098.65,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.084
,,,,,,,,,,,,
8658,3.0,1.0,,,,,,,,,,
566.0,4.0,4.0,1092.6,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.183
,,,,,,,,,,,,
8611,6.0,1.0,,,,,,,,,,
690.0,2.0,2.0,1091.98,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.2064
,,,,,,,,,,,,
8594,0.0,0.0,,,,,,,,,,
406.0,3.0,6.0,1100.26,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0619
,,,,,,,,,,,,
8812,2.0,0.0,,,,,,,,,,
-185.0,-3.0,8.0,1100.44,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,,,,,
1670.0,8.0,2.0,,,,,,,,,,
9091,0.0,2.0,,,,,,,,,,
0.0,-1.0,0.0,1126.72,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1006
-491.0,3.0,0.0,,,,,,,,,,
685.0,8.0,12.0,,,,,,,,,,
,,,,,,,,,,,,
9764,3.0,0.0,,,,,,,,,,
2490.0,0.0,1.0,,,,,,,,,,
0.0,2.0,0.0,1117.76,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1019
4395.0,7.0,15.0,,,,,,,,,,
,,,,,,,,,,,,
8832,0.0,0.0,,,,,,,,,,
474.0,2.0,3.0,1098.3,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0911
,,,,,,,,,,,,
9531,0.0,0.0,,,,,,,,,,
1892.0,0.0,1.0,1097.19,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1132
,,,,,,,,,,,,
3184.0,13.0,2.0,,,,,,,,,,
8349,2.0,5.0,,,,,,,,,,
970.0,6.0,2.0,1123.52,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1646
2543.0,6.0,1.0,,,,,,,,,,
-1099.0,6.0,10.0,,,,,,,,,,
,,,,,,,,,,,,
8730,0.0,2.0,,,,,,,,,,
-392.0,7.0,11.0,1095.03,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1344
,,,,,,,,,,,,
8713,5.0,0.0,,,,,,,,,,
151.0,2.0,3.0,1097.9,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0989
,,,,,,,,,,,,
5603.0,20.0,4.0,,,,,,,,,,
8394,6.0,2.0,,,,,,,,,,
1295.0,7.0,1.0,1122.2,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.202
5656.0,1.0,4.0,,,,,,,,,,
321.0,23.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
4953.0,14.0,4.0,,,,,,,,,,
8063,5.0,3.0,,,,,,,,,,
4948.0,0.0,3.0,1122.22,0.92,0.94,0.93,0.02,1.0,1.0,1.0,0.0,0.1585
6914.0,0.0,2.0,,,,,,,,,,
-1003.0,5.0,8.0,,,,,,,,,,
,,,,,,,,,,,,
5308.0,14.0,6.0,,,,,,,,,,
5330.0,3.0,0.0,,,,,,,,,,
8324,0.0,3.0,1124.58,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1434
2142.0,5.0,1.0,,,,,,,,,,
2642.0,7.0,4.0,,,,,,,,,,
,,,,,,,,,,,,
7715,4.0,2.0,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
0.0,2.0,0.0,1110.0,0.81,0.79,0.8,0.02,1.0,1.0,1.0,0.0,0.0601
2364.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8739,0.0,0.0,,,,,,,,,,
351.0,2.0,4.0,1098.85,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0801
,,,,,,,,,,,,
8820,11.0,1.0,,,,,,,,,,
778.0,4.0,5.0,1093.5,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1871
,,,,,,,,,,,,
8258,5.0,0.0,,,,,,,,,,
2629.0,17.0,16.0,1093.39,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1279
,,,,,,,,,,,,
7692.0,3,4.0,,,,,,,,,,
2545.0,0.0,0.0,1092.2,0.81,0.77,0.79,0.04,1.0,1.0,1.0,0.0,0.1096
2853.0,15.0,14.0,,,,,,,,,,
,,,,,,,,,,,,
8400,9.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1107.94,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0881
2163.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7603,13.0,0.0,,,,,,,,,,
-899.0,8.0,6.0,1090.14,0.86,0.86,0.86,0.0,1.0,1.0,1.0,0.0,0.0902
,,,,,,,,,,,,
8768,8.0,1.0,,,,,,,,,,
770.0,8.0,12.0,1091.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1694
,,,,,,,,,,,,
769.0,14.0,1.0,,,,,,,,,,
7759,5.0,2.0,,,,,,,,,,
413.0,8.0,1.0,1100.22,0.89,0.9,0.9,0.01,1.0,1.0,1.0,0.0,0.2249
2670.0,24.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8732,0.0,0.0,,,,,,,,,,
805.0,4.0,10.0,1098.28,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0411
,,,,,,,,,,,,
8236,6.0,2.0,,,,,,,,,,
2083.0,0.0,0.0,1092.08,0.92,0.95,0.94,0.03,1.0,1.0,1.0,0.0,0.1105
,,,,,,,,,,,,
8555,12.0,2.0,,,,,,,,,,
1985.0,0.0,0.0,1096.8,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.121
,,,,,,,,,,,,
7903,16.0,2.0,,,,,,,,,,
2713.0,15.0,0.0,1090.17,0.92,0.94,0.93,0.02,1.0,1.0,1.0,0.0,0.1534
,,,,,,,,,,,,
10108,5.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1104.12,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0856
2242.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9470,5.0,0.0,,,,,,,,,,
5375.0,0.0,0.0,1104.2,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1038
2692.0,14.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8890,0.0,1.0,,,,,,,,,,
0.0,4.0,0.0,1107.8,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0791
1714.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8455,5.0,0.0,,,,,,,,,,
1740.0,0.0,0.0,1099.02,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0255
,,,,,,,,,,,,
9934,11.0,0.0,,,,,,,,,,
2314.0,0.0,0.0,1098.94,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.039
,,,,,,,,,,,,
8725,0.0,0.0,,,,,,,,,,
-109.0,7.0,16.0,1095.65,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0989
,,,,,,,,,,,,
8282,6.0,0.0,,,,,,,,,,
1534.0,0.0,0.0,1098.46,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,,,,,
8585,3.0,1.0,,,,,,,,,,
1847.0,0.0,0.0,1103.79,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0825
2248.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2934.0,4.0,1.0,,,,,,,,,,
9042,1.0,0.0,,,,,,,,,,
6960.0,9.0,2.0,1116.96,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1178
1815.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9232,6.0,2.0,,,,,,,,,,
1944.0,0.0,0.0,1104.77,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0753
628.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,19.0,3.0,,,,,,,,,,
8983,0.0,2.0,1101.24,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.1383
970.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7739,8.0,1.0,,,,,,,,,,
1846.0,0.0,0.0,1090.81,0.9,0.91,0.91,0.01,1.0,1.0,1.0,0.0,0.1237
,,,,,,,,,,,,
8451,0.0,0.0,,,,,,,,,,
2928.0,0.0,0.0,1112.62,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0146
1774.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8552,0.0,0.0,,,,,,,,,,
-1374.0,2.0,0.0,1102.46,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0177
,,,,,,,,,,,,
7773,3.0,0.0,,,,,,,,,,
449.0,0.0,0.0,1098.66,0.91,0.93,0.92,0.02,1.0,1.0,1.0,0.0,0.0188
,,,,,,,,,,,,
8106,22.0,1.0,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1118.48,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0774
881.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8792,0.0,0.0,,,,,,,,,,
249.0,1.0,0.0,1102.01,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0168
,,,,,,,,,,,,
8881,6.0,0.0,,,,,,,,,,
401.0,1.0,0.0,1101.54,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,,,,,
8581,3.0,3.0,,,,,,,,,,
1714.0,2.0,0.0,1090.3,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0978
,,,,,,,,,,,,
7997,14.0,1.0,,,,,,,,,,
2220.0,0.0,2.0,,,,,,,,,,
5530.0,2.0,2.0,1111.69,0.91,0.93,0.92,0.02,1.0,1.0,1.0,0.0,0.1582
539.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7727,0.0,0.0,,,,,,,,,,
-276.0,1.0,0.0,1089.86,0.84,0.8,0.82,0.04,1.0,1.0,1.0,0.0,0.0146
,,,,,,,,,,,,
7600,11.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1096.93,0.81,0.76,0.79,0.05,1.0,1.0,1.0,0.0,0.0804
637.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8657,0.0,0.0,,,,,,,,,,
113.0,1.0,0.0,1102.54,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0163
,,,,,,,,,,,,
8095,9.0,1.0,,,,,,,,,,
0.0,2.0,0.0,1103.31,0.93,0.95,0.94,0.02,1.0,1.0,1.0,0.0,0.1478
743.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
2605.0,12.0,3.0,,,,,,,,,,
8850,6.0,2.0,1101.12,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1442
3715.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2936.0,5.0,0.0,,,,,,,,,,
10259,3.0,0.0,1102.45,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0661
2781.0,24.0,10.0,,,,,,,,,,
,,,,,,,,,,,,
8723,0.0,2.0,,,,,,,,,,
739.0,0.0,0.0,1096.8,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0989
,,,,,,,,,,,,
8573,5.0,2.0,,,,,,,,,,
2747.0,0.0,1.0,1101.73,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1382
1557.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2960.0,6.0,0.0,,,,,,,,,,
8540,0.0,0.0,1102.05,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0842
2517.0,12.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
9374,13.0,1.0,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
627.0,3.0,1.0,1116.9,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.119
1411.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8643,0.0,0.0,,,,,,,,,,
-942.0,1.0,0.0,1100.03,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0162
,,,,,,,,,,,,
8871,0.0,0.0,,,,,,,,,,
731.0,0.0,0.0,1097.03,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.016
,,,,,,,,,,,,
8708,0.0,0.0,,,,,,,,,,
-731.0,1.0,0.0,1099.52,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0163
,,,,,,,,,,,,
8656,0.0,0.0,,,,,,,,,,
-904.0,1.0,0.0,1100.03,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0162
,,,,,,,,,,,,
8559,0.0,0.0,,,,,,,,,,
-1213.0,1.0,0.0,1100.03,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0161
,,,,,,,,,,,,
8809,0.0,0.0,1091.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,,,,,
8689,0.0,0.0,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
0.0,1.0,0.0,1122.32,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0106
-257.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8969,11.0,3.0,,,,,,,,,,
839.0,2.0,1.0,,,,,,,,,,
2812.0,1.0,0.0,1117.38,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1093
4445.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8041,2.0,0.0,,,,,,,,,,
430.0,0.0,0.0,1097.31,0.93,0.95,0.94,0.02,1.0,1.0,1.0,0.0,0.0175
,,,,,,,,,,,,
8415,3.0,0.0,,,,,,,,,,
481.0,0.0,0.0,1096.83,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0199
,,,,,,,,,,,,
10477,18.0,1.0,,,,,,,,,,
2706.0,3.0,0.0,1108.32,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1017
513.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9515,0.0,0.0,,,,,,,,,,
0.0,1.0,0.0,1112.15,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.014
-393.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9750,16.0,2.0,,,,,,,,,,
5385.0,3.0,0.0,1104.94,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0938
-1684.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7939,9.0,4.0,,,,,,,,,,
5192.0,2.0,0.0,,,,,,,,,,
0.0,1.0,0.0,1116.86,0.9,0.91,0.91,0.01,1.0,1.0,1.0,0.0,0.0538
2257.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7808,13.0,2.0,,,,,,,,,,
0.0,4.0,0.0,1098.04,0.91,0.93,0.92,0.02,1.0,1.0,1.0,0.0,0.1517
5065.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8616,0.0,0.0,,,,,,,,,,
206.0,0.0,0.0,1100.1,0.97,0.97,0.97,0.0,1.0,1.0,1.0,0.0,0.0147
,,,,,,,,,,,,
7973,6.0,0.0,,,,,,,,,,
-2156.0,1.0,0.0,1096.33,0.92,0.94,0.93,0.02,1.0,1.0,1.0,0.0,0.0253
,,,,,,,,,,,,
8509,5.0,3.0,,,,,,,,,,
246.0,1.0,0.0,1101.7,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1299
2237.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
9273,6.0,2.0,,,,,,,,,,
0.0,1.0,0.0,1105.37,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1386
1924.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8790,0.0,0.0,,,,,,,,,,
-288.0,0.0,0.0,1099.6,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0147
,,,,,,,,,,,,
10213,9.0,2.0,,,,,,,,,,
0.0,1.0,0.0,1108.82,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0806
2272.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9272,3.0,2.0,,,,,,,,,,
0.0,1.0,0.0,1104.24,0.95,0.96,0.95,0.01,1.0,1.0,1.0,0.0,0.0722
1798.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8866,3.0,0.0,,,,,,,,,,
-144.0,0.0,0.0,1099.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0199
,,,,,,,,,,,,
8596,3.0,0.0,,,,,,,,,,
394.0,0.0,0.0,1101.85,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0201
,,,,,,,,,,,,
8923,0.0,0.0,,,,,,,,,,
104.0,3.0,2.0,1095.18,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1032
,,,,,,,,,,,,
8893,0.0,0.0,,,,,,,,,,
301.0,0.0,0.0,1099.57,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0153
,,,,,,,,,,,,
8531,6.0,4.0,,,,,,,,,,
4574.0,4.0,0.0,,,,,,,,,,
2836.0,1.0,1.0,1128.02,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0856
1362.0,5.0,0.0,,,,,,,,,,
1331.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8232,0.0,2.0,,,,,,,,,,
1127.0,0.0,0.0,1092.16,0.91,0.94,0.93,0.03,1.0,1.0,1.0,0.0,0.0987
,,,,,,,,,,,,
