capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8888,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8848,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8719,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,
7763,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8903,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8732,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8864,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8569,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8961,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8908,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8831,6.0,1.0,1063.17,1.0,1.0,1.0,0.0,0.2366
,,,,,,,,
8571,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0591
,,,,,,,,
8950,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8833,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8496,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8597,0.0,1.0,1064.23,1.0,1.0,1.0,0.0,0.2154
,,,,,,,,
8489,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
7937,6.0,0.0,1072.66,1.0,1.0,1.0,0.0,0.0468
,,,,,,,,
8357,0.0,0.0,1073.47,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8931,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8767,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.216
,,,,,,,,
8658,0.0,1.0,1064.22,1.0,1.0,1.0,0.0,0.2156
,,,,,,,,
8936,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
7846,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8644,0.0,0.0,1073.42,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8933,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8806,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8659,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8945,3.0,1.0,1063.66,1.0,1.0,1.0,0.0,0.2268
,,,,,,,,
8744,3.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8764,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8950,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8906,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8783,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8830,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8664,3.0,1.0,1063.71,1.0,1.0,1.0,0.0,0.2258
,,,,,,,,
8944,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8905,3.0,1.0,1063.66,1.0,1.0,1.0,0.0,0.2267
,,,,,,,,
8640,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8294,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8960,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8419,6.0,1.0,1063.24,1.0,1.0,1.0,0.0,0.2352
,,,,,,,,
8533,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8881,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,
8775,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8871,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8940,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8731,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8882,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8955,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
10297,0.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8505,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8914,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8650,0.0,0.0,1073.43,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8574,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8876,0.0,0.0,1073.42,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8696,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8862,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8771,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8619,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8469,6.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8892,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8651,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8649,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8953,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8858,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8881,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8260,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8926,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8878,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8905,5.0,0.0,1072.67,1.0,1.0,1.0,0.0,0.0467
,,,,,,,,
8737,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8753,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8836,6.0,1.0,1063.17,1.0,1.0,1.0,0.0,0.2366
,,,,,,,,
8421,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8831,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8332,0.0,1.0,1064.28,1.0,1.0,1.0,0.0,0.2145
,,,,,,,,
7884,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8809,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8837,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8733,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8844,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8139,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8681,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8828,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8883,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8697,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8869,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8800,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8822,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8743,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8785,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2263
,,,,,,,,
8749,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8923,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8897,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,
8867,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8840,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8914,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8563,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8908,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8864,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8855,6.0,0.0,1072.37,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8844,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8603,6.0,0.0,1072.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8377,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8810,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8922,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8918,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8764,13.0,2.0,1062.97,1.0,1.0,1.0,0.0,0.2379
,,,,,,,,
8895,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8933,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8281,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8633,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8943,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8577,2.0,0.0,1073.23,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
8491,11.0,0.0,1071.72,1.0,1.0,1.0,0.0,0.0656
,,,,,,,,
8276,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8898,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8929,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8561,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8445,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8799,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8493,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8941,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8705,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8847,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8831,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8897,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8793,2.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8423,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8921,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8691,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8917,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8948,0.0,0.0,1073.37,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8677,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8006,5.0,1.0,1063.35,1.0,1.0,1.0,0.0,0.2304
,,,,,,,,
8895,3.0,4.0,1066.64,1.0,1.0,1.0,0.0,0.1619
,,,,,,,,
8796,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8838,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8879,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8931,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8540,3.0,1.0,1063.73,1.0,1.0,1.0,0.0,0.2254
,,,,,,,,
8643,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8835,8.0,0.0,1072.17,1.0,1.0,1.0,0.0,0.0566
,,,,,,,,
8660,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8805,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8521,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8751,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8965,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8750,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8829,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8982,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8858,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8314,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8573,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
7841,0.0,0.0,1073.69,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
8934,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8704,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8830,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8326,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8463,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8908,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8322,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8528,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8792,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8390,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8852,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.06
,,,,,,,,
8927,8.0,0.0,1072.16,1.0,1.0,1.0,0.0,0.0569
,,,,,,,,
8984,6.0,0.0,1072.48,1.0,1.0,1.0,0.0,0.0503
,,,,,,,,
8547,0.0,1.0,1064.24,1.0,1.0,1.0,0.0,0.2153
,,,,,,,,
8670,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8443,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8954,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8901,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8806,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
10320,0.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8938,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8910,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8614,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8679,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8695,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8935,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8759,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8718,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8616,3.0,2.0,1064.82,1.0,1.0,1.0,0.0,0.2036
,,,,,,,,
8821,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8778,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8571,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8689,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8822,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8939,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8939,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8900,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8942,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8757,3.0,1.0,1063.69,1.0,1.0,1.0,0.0,0.2262
,,,,,,,,
8860,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8910,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8525,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8598,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8735,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8890,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8780,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8846,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8726,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8817,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8482,12.0,0.0,1071.55,1.0,1.0,1.0,0.0,0.069
,,,,,,,,
8747,12.0,0.0,1071.5,1.0,1.0,1.0,0.0,0.0699
,,,,,,,,
8882,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8711,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8496,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8850,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8961,5.0,1.0,1063.32,1.0,1.0,1.0,0.0,0.2336
,,,,,,,,
8768,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8795,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2263
,,,,,,,,
8899,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,
8678,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8806,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8818,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8910,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8006,2.0,0.0,1073.32,1.0,1.0,1.0,0.0,0.0335
,,,,,,,,
8500,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8783,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8860,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8661,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8889,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8913,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8977,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
7881,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8827,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8851,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8628,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8932,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8617,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8920,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8723,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8956,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8382,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0483
,,,,,,,,
8669,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8874,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8877,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8678,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8951,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8685,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8957,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8934,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8864,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8772,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8656,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8896,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8288,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8927,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8770,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8836,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8874,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8937,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8715,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8738,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8914,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8865,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8875,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8828,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8924,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8871,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8754,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8913,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8490,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8753,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8483,6.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8580,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8710,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8788,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8687,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8954,6.0,1.0,1063.15,1.0,1.0,1.0,0.0,0.237
,,,,,,,,
8808,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8497,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8644,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8968,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8984,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8722,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8896,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8817,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8916,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8854,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8705,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8907,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8703,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8855,6.0,1.0,1063.16,1.0,1.0,1.0,0.0,0.2367
,,,,,,,,
8898,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8899,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8675,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8853,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8491,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8612,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8801,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8843,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8592,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8854,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8626,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8919,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8942,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8820,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8732,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
