capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8411,17.0,0.0,1092.3,1.0,1.0,1.0,0.0,0.0856
,,,,,,,,
8029,11.0,3.0,1060.1,1.0,1.0,1.0,0.0,0.3931
,,,,,,,,
8280,3.0,1.0,1066.68,1.0,1.0,1.0,0.0,0.3702
,,,,,,,,
8363,0.0,1.0,1067.57,1.0,1.0,1.0,0.0,0.3603
,,,,,,,,
8466,6.0,0.0,1095.63,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
7969,0.0,0.0,1097.61,1.0,1.0,1.0,0.0,0.0266
,,,,,,,,
7624,0.0,0.0,1097.71,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8455,12.0,0.0,1089.65,1.0,1.0,1.0,0.0,0.0688
,,,,,,,,
7163,8.0,0.0,1095.19,1.0,1.0,1.0,0.0,0.051
,,,,,,,,
9078,9.0,0.0,1094.53,1.0,1.0,1.0,0.0,0.0608
,,,,,,,,
8285,5.0,2.0,1066.15,1.0,1.0,1.0,0.0,0.3761
,,,,,,,,
8671,3.0,0.0,1096.48,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
7320,3.0,0.0,1096.83,1.0,1.0,1.0,0.0,0.0346
,,,,,,,,
8547,15.0,5.0,1058.93,1.0,1.0,1.0,0.0,0.4068
,,,,,,,,
8346,6.0,0.0,1091.39,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
8600,3.0,0.0,1096.51,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8601,-1.0,0.0,1097.0,1.0,1.0,1.0,0.0,0.0321
,,,,,,,,
8433,10.0,2.0,1064.59,1.0,1.0,1.0,0.0,0.3935
,,,,,,,,
8766,9.0,0.0,1094.63,1.0,1.0,1.0,0.0,0.0597
,,,,,,,,
7619,-1.0,3.0,1058.76,1.0,1.0,1.0,0.0,0.3579
,,,,,,,,
8181,13.0,2.0,1063.74,1.0,1.0,1.0,0.0,0.4029
,,,,,,,,
8448,3.0,1.0,1066.64,1.0,1.0,1.0,0.0,0.3707
,,,,,,,,
8544,1.0,0.0,1092.16,1.0,1.0,1.0,0.0,0.0319
,,,,,,,,
7960,9.0,0.0,1094.87,1.0,1.0,1.0,0.0,0.057
,,,,,,,,
7339,0.0,0.0,1097.8,1.0,1.0,1.0,0.0,0.0245
,,,,,,,,
7763,3.0,0.0,1092.4,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8807,5.0,0.0,1095.83,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8782,6.0,1.0,1065.62,1.0,1.0,1.0,0.0,0.382
,,,,,,,,
8276,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8406,0.0,0.0,1097.48,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8847,4.0,0.0,1096.0,1.0,1.0,1.0,0.0,0.0431
,,,,,,,,
7686,7.0,0.0,1095.44,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8559,3.0,1.0,1066.6,1.0,1.0,1.0,0.0,0.3711
,,,,,,,,
7552,2.0,0.0,1097.13,1.0,1.0,1.0,0.0,0.0319
,,,,,,,,
8330,5.0,1.0,1066.06,1.0,1.0,1.0,0.0,0.3771
,,,,,,,,
8178,3.0,0.0,1096.63,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8698,6.0,0.0,1095.56,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8278,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8809,2.0,0.0,1096.75,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8356,8.0,3.0,1065.19,1.0,1.0,1.0,0.0,0.3841
,,,,,,,,
8807,6.0,0.0,1095.53,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8426,3.0,0.0,1096.55,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
9199,16.0,2.0,1062.4,1.0,1.0,1.0,0.0,0.4164
,,,,,,,,
8201,8.0,0.0,1095.1,1.0,1.0,1.0,0.0,0.0544
,,,,,,,,
7198,3.0,0.0,1096.92,1.0,1.0,1.0,0.0,0.0342
,,,,,,,,
8618,16.0,1.0,1053.94,1.0,1.0,1.0,0.0,0.4153
,,,,,,,,
8676,3.0,1.0,1066.56,1.0,1.0,1.0,0.0,0.3715
,,,,,,,,
7165,3.0,0.0,1096.93,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8648,4.0,1.0,1066.27,1.0,1.0,1.0,0.0,0.3748
,,,,,,,,
7512,7.0,0.0,1095.49,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8228,13.0,1.0,1054.51,1.0,1.0,1.0,0.0,0.4039
,,,,,,,,
7999,4.0,1.0,1066.47,1.0,1.0,1.0,0.0,0.3726
,,,,,,,,
8433,3.0,0.0,1096.43,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8538,18.0,0.0,1087.57,1.0,1.0,1.0,0.0,0.0894
,,,,,,,,
7225.0,2.0,0.0,1088.54,1.0,1.0,1.0,0.0,0.0309
,,,,,,,,
7961,3.0,0.0,1096.7,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8800,8.0,0.0,1094.8,1.0,1.0,1.0,0.0,0.0564
,,,,,,,,
7223,2.0,0.0,1097.23,1.0,1.0,1.0,0.0,0.0308
,,,,,,,,
8700,14.0,1.0,1063.21,1.0,1.0,1.0,0.0,0.4088
,,,,,,,,
8227,0.0,0.0,1097.45,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8266,3.0,1.0,1066.69,1.0,1.0,1.0,0.0,0.3701
,,,,,,,,
7652,0.0,0.0,1097.7,1.0,1.0,1.0,0.0,0.0255
,,,,,,,,
8425,3.0,1.0,1066.64,1.0,1.0,1.0,0.0,0.3707
,,,,,,,,
8291,6.0,1.0,1065.76,1.0,1.0,1.0,0.0,0.3804
,,,,,,,,
8388,3.0,0.0,1096.57,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
7946,2.0,0.0,1092.85,1.0,1.0,1.0,0.0,0.0333
,,,,,,,,
8090,3.0,0.0,1096.54,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8670,9.0,1.0,1064.74,1.0,1.0,1.0,0.0,0.3918
,,,,,,,,
8042,12.0,0.0,1093.93,1.0,1.0,1.0,0.0,0.0674
,,,,,,,,
8759,3.0,1.0,1066.43,1.0,1.0,1.0,0.0,0.3718
,,,,,,,,
7495,6.0,0.0,1095.92,1.0,1.0,1.0,0.0,0.0453
,,,,,,,,
7951,4.0,0.0,1096.39,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
9866,8.0,1.0,1060.29,1.0,1.0,1.0,0.0,0.3924
,,,,,,,,
8394,3.0,3.0,1066.95,1.0,1.0,1.0,0.0,0.3672
,,,,,,,,
8476,2.0,1.0,1062.45,1.0,1.0,1.0,0.0,0.3674
,,,,,,,,
8455,3.0,4.0,1066.82,1.0,1.0,1.0,0.0,0.3651
,,,,,,,,
8491,10.0,1.0,1064.36,1.0,1.0,1.0,0.0,0.3946
,,,,,,,,
8759,9.0,1.0,1064.71,1.0,1.0,1.0,0.0,0.3921
,,,,,,,,
7996,3.0,0.0,1096.69,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
8162,9.0,0.0,1094.81,1.0,1.0,1.0,0.0,0.0577
,,,,,,,,
8744,5.0,1.0,1065.81,1.0,1.0,1.0,0.0,0.3785
,,,,,,,,
7913,0.0,0.0,1097.62,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
9913,3.0,0.0,1096.11,1.0,1.0,1.0,0.0,0.0432
,,,,,,,,
8555,0.0,0.0,1097.44,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8100,0.0,1.0,1067.65,1.0,1.0,1.0,0.0,0.3594
,,,,,,,,
9982,0.0,0.0,1097.0,1.0,1.0,1.0,0.0,0.0333
,,,,,,,,
8168,0.0,1.0,1067.52,1.0,1.0,1.0,0.0,0.3596
,,,,,,,,
8679,0.0,1.0,1067.48,1.0,1.0,1.0,0.0,0.3613
,,,,,,,,
8066,0.0,0.0,1097.32,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8876,5.0,1.0,1061.7,1.0,1.0,1.0,0.0,0.3789
,,,,,,,,
8236,15.0,1.0,1063.04,1.0,1.0,1.0,0.0,0.4107
,,,,,,,,
8559,6.0,0.0,1095.6,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
8362,0.0,0.0,1097.49,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
7964,0.0,0.0,1097.62,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8339,0.0,1.0,1067.58,1.0,1.0,1.0,0.0,0.3602
,,,,,,,,
8209,5.0,0.0,1091.75,1.0,1.0,1.0,0.0,0.0443
,,,,,,,,
8527,8.0,0.0,1094.8,1.0,1.0,1.0,0.0,0.0555
,,,,,,,,
8406,7.0,1.0,1061.28,1.0,1.0,1.0,0.0,0.3841
,,,,,,,,
7743,0.0,0.0,1097.68,1.0,1.0,1.0,0.0,0.0258
,,,,,,,,
9611,3.0,0.0,1096.2,1.0,1.0,1.0,0.0,0.0422
,,,,,,,,
7361,6.0,0.0,1095.96,1.0,1.0,1.0,0.0,0.0449
,,,,,,,,
8310,2.0,1.0,1066.85,1.0,1.0,1.0,0.0,0.3669
,,,,,,,,
8394,4.0,0.0,1096.04,1.0,1.0,1.0,0.0,0.0415
,,,,,,,,
8428,6.0,0.0,1095.64,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8637,3.0,1.0,1066.57,1.0,1.0,1.0,0.0,0.3714
,,,,,,,,
8655,3.0,2.0,1066.56,1.0,1.0,1.0,0.0,0.3706
,,,,,,,,
8354,0.0,0.0,1097.5,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8135,3.0,0.0,1092.49,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
7431,6.0,0.0,1091.39,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
7355,3.0,0.0,1096.88,1.0,1.0,1.0,0.0,0.0347
,,,,,,,,
8635,2.0,0.0,1096.8,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
7839,3.0,0.0,1096.73,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8413,9.0,1.0,1064.71,1.0,1.0,1.0,0.0,0.3909
,,,,,,,,
8098,6.0,0.0,1095.74,1.0,1.0,1.0,0.0,0.0473
,,,,,,,,
8442,5.0,0.0,1095.94,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
8610,5.0,4.0,1065.6,1.0,1.0,1.0,0.0,0.3724
,,,,,,,,
8683,0.0,1.0,1067.48,1.0,1.0,1.0,0.0,0.3613
,,,,,,,,
8240,3.0,2.0,1066.77,1.0,1.0,1.0,0.0,0.3692
,,,,,,,,
8516,3.0,0.0,1096.53,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8646,3.0,0.0,1096.49,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8774,10.0,2.0,1064.48,1.0,1.0,1.0,0.0,0.3947
,,,,,,,,
8052,4.0,1.0,1066.45,1.0,1.0,1.0,0.0,0.3728
,,,,,,,,
8389,3.0,0.0,1096.57,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8675,3.0,1.0,1066.56,1.0,1.0,1.0,0.0,0.3715
,,,,,,,,
7979,0.0,1.0,1067.69,1.0,1.0,1.0,0.0,0.359
,,,,,,,,
8119,5.0,0.0,1096.04,1.0,1.0,1.0,0.0,0.044
,,,,,,,,
9905,2.0,2.0,1062.29,1.0,1.0,1.0,0.0,0.3714
,,,,,,,,
9487.0,8.0,3.0,,,,,,
9317,-1.0,4.0,1160.1399999999999,2.0,2.0,2.0,0.0,0.3745
,,,,,,,,
8718,2.0,0.0,1096.61,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
9605,-3.0,4.0,1056.9,1.0,1.0,1.0,0.0,0.369
,,,,,,,,
8006,3.0,0.0,1096.68,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
7314.0,6,3.0,1061.52,1.0,1.0,1.0,0.0,0.3738
,,,,,,,,
8382,5.0,3.0,1065.79,1.0,1.0,1.0,0.0,0.374
,,,,,,,,
8752,2.0,0.0,1096.64,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
10026,15.0,4.0,1054.1,1.0,1.0,1.0,0.0,0.411
,,,,,,,,
8147,4.0,0.0,1096.34,1.0,1.0,1.0,0.0,0.0407
,,,,,,,,
7651,9.0,1.0,1064.92,1.0,1.0,1.0,0.0,0.3884
,,,,,,,,
8217,1.0,0.0,1097.23,1.0,1.0,1.0,0.0,0.0308
,,,,,,,,
8437,3.0,1.0,1066.64,1.0,1.0,1.0,0.0,0.3707
,,,,,,,,
9606,3.0,1.0,1066.2,1.0,1.0,1.0,0.0,0.3746
,,,,,,,,
8565,2.0,0.0,1096.7,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8597,2.0,0.0,1096.81,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
8300,2.0,0.0,1092.66,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8031,3.0,0.0,1096.68,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
8609,12.0,0.0,1089.61,1.0,1.0,1.0,0.0,0.0693
,,,,,,,,
7639,0.0,0.0,1097.7,1.0,1.0,1.0,0.0,0.0255
,,,,,,,,
8686,6.0,0.0,1095.56,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8321,8.0,0.0,1095.07,1.0,1.0,1.0,0.0,0.0548
,,,,,,,,
7596,3.0,1.0,1066.89,1.0,1.0,1.0,0.0,0.3679
,,,,,,,,
8833,0.0,1.0,1067.44,1.0,1.0,1.0,0.0,0.3618
,,,,,,,,
8147,6.0,0.0,1095.72,1.0,1.0,1.0,0.0,0.0475
,,,,,,,,
8373,16.0,1.0,1062.7,1.0,1.0,1.0,0.0,0.4145
,,,,,,,,
8141,7.0,0.0,1095.43,1.0,1.0,1.0,0.0,0.0508
,,,,,,,,
7959,3.0,0.0,1096.7,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8140,3.0,0.0,1096.64,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
7918,2.0,0.0,1097.01,1.0,1.0,1.0,0.0,0.0332
,,,,,,,,
8570,2.0,0.0,1096.82,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8583,7.0,1.0,1065.38,1.0,1.0,1.0,0.0,0.3847
,,,,,,,,
8733,0.0,2.0,1067.54,1.0,1.0,1.0,0.0,0.3607
,,,,,,,,
8269,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8243,3.0,0.0,1096.62,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8431,14.0,0.0,1089.05,1.0,1.0,1.0,0.0,0.0755
,,,,,,,,
7119,9.0,0.0,1095.12,1.0,1.0,1.0,0.0,0.0542
,,,,,,,,
8459,2.0,2.0,1066.89,1.0,1.0,1.0,0.0,0.3665
,,,,,,,,
8821,3.0,1.0,1066.52,1.0,1.0,1.0,0.0,0.372
,,,,,,,,
8572,15.0,3.0,1054.62,1.0,1.0,1.0,0.0,0.4085
,,,,,,,,
7096.0,12,7.0,,,,,,
9957.0,5.0,0.0,1169.33,2.0,2.0,2.0,0.0,0.2172
,,,,,,,,
8600,3.0,1.0,1061.97,1.0,1.0,1.0,0.0,0.3712
,,,,,,,,
8005,3.0,0.0,1096.68,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
7483.0,2,0.0,1097.15,1.0,1.0,1.0,0.0,0.0317
,,,,,,,,
7932,9.0,0.0,1094.88,1.0,1.0,1.0,0.0,0.0569
,,,,,,,,
8822,3.0,1.0,1066.52,1.0,1.0,1.0,0.0,0.372
,,,,,,,,
8429,3.0,0.0,1096.49,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
7832,13.0,1.0,1063.78,1.0,1.0,1.0,0.0,0.4025
,,,,,,,,
7161,0.0,0.0,1097.68,1.0,1.0,1.0,0.0,0.0239
,,,,,,,,
7209,6.0,2.0,1057.86,1.0,1.0,1.0,0.0,0.3759
,,,,,,,,
8611,16.0,2.0,1062.7,1.0,1.0,1.0,0.0,0.4144
,,,,,,,,
7590,6.0,0.0,1095.54,1.0,1.0,1.0,0.0,0.0456
,,,,,,,,
8311,3.0,0.0,1096.59,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
7126,6.0,0.0,1096.03,1.0,1.0,1.0,0.0,0.0441
,,,,,,,,
8775,4.0,0.0,1096.15,1.0,1.0,1.0,0.0,0.0428
,,,,,,,,
8096,3.0,0.0,1096.65,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
8551,0.0,1.0,1067.52,1.0,1.0,1.0,0.0,0.3609
,,,,,,,,
8710,14.0,2.0,1063.28,1.0,1.0,1.0,0.0,0.408
,,,,,,,,
7318,4.0,0.0,1096.46,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8620,15.0,0.0,1092.84,1.0,1.0,1.0,0.0,0.0795
,,,,,,,,
10364,10.0,1.0,1063.93,1.0,1.0,1.0,0.0,0.4008
,,,,,,,,
7869,12.0,1.0,1064.06,1.0,1.0,1.0,0.0,0.3993
,,,,,,,,
8707,3.0,2.0,1066.63,1.0,1.0,1.0,0.0,0.3708
,,,,,,,,
8705,6.0,1.0,1065.64,1.0,1.0,1.0,0.0,0.3818
,,,,,,,,
8211,5.0,1.0,1066.1,1.0,1.0,1.0,0.0,0.3767
,,,,,,,,
9699,11.0,0.0,1093.74,1.0,1.0,1.0,0.0,0.0696
,,,,,,,,
8750,0.0,1.0,1067.46,1.0,1.0,1.0,0.0,0.3616
,,,,,,,,
8122,2.0,0.0,1096.96,1.0,1.0,1.0,0.0,0.0338
,,,,,,,,
7552.0,3,0.0,1096.71,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8286,6.0,0.0,1095.68,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8502,7.0,0.0,1095.2,1.0,1.0,1.0,0.0,0.052
,,,,,,,,
7273,2.0,0.0,1097.21,1.0,1.0,1.0,0.0,0.031
,,,,,,,,
8449,5.0,5.0,1062.19,1.0,1.0,1.0,0.0,0.3726
,,,,,,,,
8761,6.0,1.0,1065.63,1.0,1.0,1.0,0.0,0.3819
,,,,,,,,
8500,1.0,0.0,1097.02,1.0,1.0,1.0,0.0,0.0317
,,,,,,,,
8094,9.0,0.0,1094.82,1.0,1.0,1.0,0.0,0.0575
,,,,,,,,
8258,0.0,0.0,1097.52,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8518,14.0,1.0,1063.26,1.0,1.0,1.0,0.0,0.4082
,,,,,,,,
8024,0.0,0.0,1096.9,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8701,5.0,0.0,1095.87,1.0,1.0,1.0,0.0,0.0459
,,,,,,,,
8485,0.0,0.0,1097.45,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8236,2.0,1.0,1067.01,1.0,1.0,1.0,0.0,0.3666
,,,,,,,,
7180,3.0,0.0,1096.93,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8147,0.0,0.0,1097.55,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8636,3.0,1.0,1066.57,1.0,1.0,1.0,0.0,0.3714
,,,,,,,,
9103,0.0,0.0,1097.27,1.0,1.0,1.0,0.0,0.0303
,,,,,,,,
8368,13.0,1.0,1063.37,1.0,1.0,1.0,0.0,0.4043
,,,,,,,,
8268,9.0,0.0,1094.77,1.0,1.0,1.0,0.0,0.0581
,,,,,,,,
8702,2.0,1.0,1066.86,1.0,1.0,1.0,0.0,0.3682
,,,,,,,,
7701,0.0,0.0,1097.69,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8251,3.0,0.0,1096.61,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
7388,14.0,4.0,1055.68,1.0,1.0,1.0,0.0,0.3988
,,,,,,,,
8497,8.0,2.0,1065.17,1.0,1.0,1.0,0.0,0.387
,,,,,,,,
8275,-3.0,2.0,1057.69,1.0,1.0,1.0,0.0,0.3693
,,,,,,,,
8231,0.0,0.0,1097.53,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
7214,6.0,0.0,1096.0,1.0,1.0,1.0,0.0,0.0444
,,,,,,,,
8582,4.0,2.0,1066.28,1.0,1.0,1.0,0.0,0.3737
,,,,,,,,
7714,0.0,2.0,1067.84,1.0,1.0,1.0,0.0,0.3573
,,,,,,,,
7547,2.0,0.0,1097.0,1.0,1.0,1.0,0.0,0.0319
,,,,,,,,
10340,12.0,1.0,1059.04,1.0,1.0,1.0,0.0,0.4075
,,,,,,,,
8582,11.0,0.0,1094.01,1.0,1.0,1.0,0.0,0.0658
,,,,,,,,
8058,3.0,0.0,1096.67,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8313,3.0,0.0,1096.59,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
7208,6.0,0.0,1096.0,1.0,1.0,1.0,0.0,0.0444
,,,,,,,,
8863,2.0,0.0,1096.73,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8309,0.0,0.0,1097.51,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
7171,11.0,0.0,1094.2,1.0,1.0,1.0,0.0,0.0611
,,,,,,,,
9561,15.0,5.0,1058.32,1.0,1.0,1.0,0.0,0.4101
,,,,,,,,
7404,14.0,0.0,1093.51,1.0,1.0,1.0,0.0,0.0721
,,,,,,,,
7241,2.0,0.0,1097.22,1.0,1.0,1.0,0.0,0.0309
,,,,,,,,
7551,3.0,0.0,1096.82,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8467,0.0,2.0,1067.62,1.0,1.0,1.0,0.0,0.3598
,,,,,,,,
8511,15.0,3.0,1062.79,1.0,1.0,1.0,0.0,0.4083
,,,,,,,,
8474,9.0,2.0,1060.6,1.0,1.0,1.0,0.0,0.3903
,,,,,,,,
8216,0.0,1.0,1067.62,1.0,1.0,1.0,0.0,0.3598
,,,,,,,,
8315,3.0,0.0,1096.59,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8349,6.0,0.0,1095.66,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
7354,6.0,0.0,1095.97,1.0,1.0,1.0,0.0,0.0448
,,,,,,,,
7903,0.0,0.0,1097.63,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8833,23.0,3.0,1047.05,1.0,1.0,1.0,0.0,0.4363
,,,,,,,,
9357,2.0,0.0,1091.79,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
9044,0.0,3.0,1058.24,1.0,1.0,1.0,0.0,0.3592
,,,,,,,,
9345,6.0,2.0,1065.52,1.0,1.0,1.0,0.0,0.3831
,,,,,,,,
7736,3.0,1.0,1061.85,1.0,1.0,1.0,0.0,0.3684
,,,,,,,,
7325,0.0,0.0,1097.8,1.0,1.0,1.0,0.0,0.0244
,,,,,,,,
7963,3.0,0.0,1096.7,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8544,6.0,0.0,1095.61,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8819,1.0,0.0,1097.05,1.0,1.0,1.0,0.0,0.0328
,,,,,,,,
8795,0.0,1.0,1067.45,1.0,1.0,1.0,0.0,0.3617
,,,,,,,,
9686,8.0,0.0,1094.65,1.0,1.0,1.0,0.0,0.0594
,,,,,,,,
8514,0.0,0.0,1097.44,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
9379,21.0,2.0,1052.41,1.0,1.0,1.0,0.0,0.4339
,,,,,,,,
10114,4.0,3.0,1061.85,1.0,1.0,1.0,0.0,0.3763
,,,,,,,,
8614,0.0,0.0,1097.42,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
7973,3.0,0.0,1096.7,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8313,2.0,0.0,1096.9,1.0,1.0,1.0,0.0,0.0345
,,,,,,,,
8210,5.0,0.0,1096.01,1.0,1.0,1.0,0.0,0.0443
,,,,,,,,
8182,8.0,3.0,1061.09,1.0,1.0,1.0,0.0,0.3835
,,,,,,,,
8138,5.0,0.0,1096.03,1.0,1.0,1.0,0.0,0.0441
,,,,,,,,
7704,6.0,0.0,1095.86,1.0,1.0,1.0,0.0,0.046
,,,,,,,,
7466,3.0,0.0,1096.84,1.0,1.0,1.0,0.0,0.0351
,,,,,,,,
7595,6.0,2.0,1057.62,1.0,1.0,1.0,0.0,0.3772
,,,,,,,,
7993,6.0,0.0,1095.77,1.0,1.0,1.0,0.0,0.047
,,,,,,,,
8121,0.0,1.0,1067.64,1.0,1.0,1.0,0.0,0.3595
,,,,,,,,
8192,6.0,0.0,1095.72,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
7879,3.0,0.0,1096.72,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
7623,6.0,0.0,1095.89,1.0,1.0,1.0,0.0,0.0457
,,,,,,,,
8165,6.0,0.0,1095.72,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
7340,-1.0,0.0,1087.91,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8405,1.0,0.0,1097.17,1.0,1.0,1.0,0.0,0.0314
,,,,,,,,
8774,1.0,2.0,1062.07,1.0,1.0,1.0,0.0,0.3642
,,,,,,,,
7695,12.0,0.0,1094.03,1.0,1.0,1.0,0.0,0.0663
,,,,,,,,
8800,3.0,0.0,1096.44,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8539,8.0,0.0,1094.87,1.0,1.0,1.0,0.0,0.0556
,,,,,,,,
8550,0.0,0.0,1097.44,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8165,9.0,1.0,1060.33,1.0,1.0,1.0,0.0,0.3901
,,,,,,,,
8075,6.0,0.0,1095.74,1.0,1.0,1.0,0.0,0.0473
,,,,,,,,
8658,10.0,0.0,1094.36,1.0,1.0,1.0,0.0,0.0627
,,,,,,,,
8780.0,0.0,1.0,,,,,,
7616.0,3,1.0,1167.17,2.0,2.0,2.0,0.0,0.3648
,,,,,,,,
8503,6.0,0.0,1095.62,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
9482,0.0,0.0,1097.16,1.0,1.0,1.0,0.0,0.0316
,,,,,,,,
8737,7.0,2.0,1065.16,1.0,1.0,1.0,0.0,0.3844
,,,,,,,,
8408,0.0,0.0,1097.48,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8694,3.0,0.0,1096.48,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
9346,5.0,2.0,1065.74,1.0,1.0,1.0,0.0,0.3797
,,,,,,,,
8513,8.0,1.0,1065.09,1.0,1.0,1.0,0.0,0.3879
,,,,,,,,
10344,3.0,1.0,1066.07,1.0,1.0,1.0,0.0,0.377
,,,,,,,,
8457,5.0,0.0,1095.94,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
7397,0.0,0.0,1097.78,1.0,1.0,1.0,0.0,0.0247
,,,,,,,,
8038,11.0,1.0,1064.32,1.0,1.0,1.0,0.0,0.3964
,,,,,,,,
9734,1.0,1.0,1066.86,1.0,1.0,1.0,0.0,0.3682
,,,,,,,,
8197,0.0,1.0,1067.63,1.0,1.0,1.0,0.0,0.3597
,,,,,,,,
8975,6.0,0.0,1095.47,1.0,1.0,1.0,0.0,0.0503
,,,,,,,,
7764,0.0,0.0,1097.67,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
