capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
8917,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8287,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8793,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8708,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8717,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8584,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8666,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8880,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.0601
,,,,,,,,
8403,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8515,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8942,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8693,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8371,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8814,0.0,1.0,1064.11,1.0,1.0,1.0,0.0,0.2177
,,,,,,,,
8563,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8668,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8658,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8509,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8488,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8689,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8818,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8912,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8657,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8858,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8638,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8805,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8877,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8627,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8566,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8373,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8814,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8665,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8775,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8363,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8841,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8511,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8746,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8778,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8761,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8913,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8789,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8791,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8774,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8280,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8747,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8700,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8612,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8499,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8557,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8553,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8813,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8851,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8816,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8822,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8801,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8899,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8642,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8566,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8924,0.0,1.0,1064.1,1.0,1.0,1.0,0.0,0.2181
,,,,,,,,
8436,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8057,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8332,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8744,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8222,6.0,0.0,1072.61,1.0,1.0,1.0,0.0,0.0477
,,,,,,,,
8248,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8160,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8767,8.0,0.0,1072.18,1.0,1.0,1.0,0.0,0.0564
,,,,,,,,
8430,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8456,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8635,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8809,5.0,1.0,1063.26,1.0,1.0,1.0,0.0,0.2347
,,,,,,,,
8670,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8745,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8803,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8918,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8807,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8806,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8862,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8774,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8843,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8811,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8690,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
7787,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8791,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8621,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8426,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8827,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8341,2.0,0.0,1070.24,1.0,1.0,1.0,0.0,0.0346
,,,,,,,,
8791,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8681,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8950,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8703,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8296,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8460,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8575,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8792,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8734,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8761,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8740,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8516,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8659,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8811,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8819,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8127,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8808,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8671,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8856,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8773,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8543,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
7846,0.0,0.0,1073.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
8584,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8333,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2161
,,,,,,,,
8733,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8478,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8890,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8753,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8899,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8502,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8827,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8054,3.0,0.0,1073.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8663,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8778,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8849,6.0,1.0,1063.09,1.0,1.0,1.0,0.0,0.2382
,,,,,,,,
8815,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8615,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8679,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8742,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8581,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8846,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8366,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8359,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8273,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
7689,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8356,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8511,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8564,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8586,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8678,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
7923,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8220,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8835,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8057,3.0,0.0,1073.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8202,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8524,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8560,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8568,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8655,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
8726,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8798,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8529,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8598,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8506,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8743,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8727,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8562,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8156,3.0,0.0,1073.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8180,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8907,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8886,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8864,3.0,1.0,1063.6,1.0,1.0,1.0,0.0,0.2281
,,,,,,,,
8796,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8213,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8372,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
9891,4.0,6.0,1062.02,1.0,1.0,1.0,0.0,0.1301
,,,,,,,,
8723,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8653,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8852,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8554,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8431,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8344,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8557,9.0,0.0,1072.05,1.0,1.0,1.0,0.0,0.059
,,,,,,,,
8657,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8620,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8454,9.0,0.0,1072.06,1.0,1.0,1.0,0.0,0.0587
,,,,,,,,
8768,6.0,1.0,1063.1,1.0,1.0,1.0,0.0,0.2379
,,,,,,,,
8180,3.0,0.0,1073.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8590,6.0,0.0,1072.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8706,5.0,0.0,1072.7,1.0,1.0,1.0,0.0,0.046
,,,,,,,,
8483,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8723,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8588,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8224,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8599,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8480,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8936,0.0,1.0,1064.09,1.0,1.0,1.0,0.0,0.2182
,,,,,,,,
8555,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8725,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2175
,,,,,,,,
8917,3.0,1.0,1063.58,1.0,1.0,1.0,0.0,0.2283
,,,,,,,,
8767,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8485,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8649,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8560,9.0,0.0,1072.05,1.0,1.0,1.0,0.0,0.059
,,,,,,,,
7992,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
7975,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0266
,,,,,,,,
8666,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8824,2.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8562,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
8777,5.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
8622,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8223,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8655,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8756,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8501,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8578,2.0,0.0,1073.23,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
8444,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
7777,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8900,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8461,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8914,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8644,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8601,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8349,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8410,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8203,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8785,6.0,1.0,1063.1,1.0,1.0,1.0,0.0,0.238
,,,,,,,,
8302,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
7801,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8569,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8601,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0592
,,,,,,,,
8526,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8702,3.0,1.0,1063.62,1.0,1.0,1.0,0.0,0.2275
,,,,,,,,
8671,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8445,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
7936,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8699,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8681,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2173
,,,,,,,,
8379,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8548,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8282,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8883,0.0,1.0,1064.1,1.0,1.0,1.0,0.0,0.218
,,,,,,,,
8822,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8418,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8832,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.0599
,,,,,,,,
8930,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8428,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8631,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8864,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8405,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8444,12.0,0.0,1071.56,1.0,1.0,1.0,0.0,0.0688
,,,,,,,,
7803,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8270,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8759,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2176
,,,,,,,,
8595,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8610,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8677,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2173
,,,,,,,,
8546,6.0,1.0,1060.63,1.0,1.0,1.0,0.0,0.2372
,,,,,,,,
8381,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8087,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8914,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8796,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8641,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
8628,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8042,3.0,0.0,1073.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8636,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8595,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0592
,,,,,,,,
8696,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8780,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2176
,,,,,,,,
7988,3.0,1.0,1063.74,1.0,1.0,1.0,0.0,0.2252
,,,,,,,,
8484,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8920,0.0,1.0,1064.1,1.0,1.0,1.0,0.0,0.2181
,,,,,,,,
8574,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8765,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8348,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8378,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2163
,,,,,,,,
8580,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8844,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8902,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
9270,0.0,0.0,1073.46,1.0,1.0,1.0,0.0,0.0309
,,,,,,,,
8585,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8814,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8574,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8384,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
7575,0.0,0.0,1073.74,1.0,1.0,1.0,0.0,0.0253
,,,,,,,,
7979,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0266
,,,,,,,,
8064,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8534,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8772,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8551,15.0,0.0,1071.03,1.0,1.0,1.0,0.0,0.0794
,,,,,,,,
8835,3.0,1.0,1063.6,1.0,1.0,1.0,0.0,0.228
,,,,,,,,
8226,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8704,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8526,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
7511.0,3,0.0,1073.24,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
8548,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8692,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8176,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8264,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.0479
,,,,,,,,
8251,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8550,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8777,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8342,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8520,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8836,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8731,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8599,2.0,0.0,1073.23,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
8423,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8725,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8746,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
7161.0,3,0.0,1073.3,1.0,1.0,1.0,0.0,0.034
,,,,,,,,
8623,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0355
,,,,,,,,
8668,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8625,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
