capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
8855,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8665,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8749,0.0,1.0,1052.4,0.98,0.99,0.98,0.01,0.2201
,,,,,,,,
8921,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8926,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8574,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8965,3.0,1.0,1051.85,0.98,0.99,0.98,0.01,0.231
,,,,,,,,
8934,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8943,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8896,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8669,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8759,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8332,0.0,0.0,1063.06,0.99,0.99,0.99,0.0,0.0278
,,,,,,,,
8635,2.0,0.0,1062.17,0.99,1.0,0.99,0.01,0.0356
,,,,,,,,
8939,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8679,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8900,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8827,5.0,0.0,1061.63,0.99,1.0,0.99,0.01,0.0464
,,,,,,,,
8722,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8824,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8663,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8915,2.0,0.0,1062.12,0.99,1.0,0.99,0.01,0.0365
,,,,,,,,
8777,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0394
,,,,,,,,
8076,3.0,0.0,1061.54,0.98,0.99,0.98,0.01,0.0371
,,,,,,,,
8872,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0397
,,,,,,,,
8010,3.0,0.0,1060.46,0.96,0.97,0.96,0.01,0.0369
,,,,,,,,
8777,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8815,5.0,0.0,1061.64,0.99,1.0,0.99,0.01,0.0463
,,,,,,,,
8981,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8776,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0394
,,,,,,,,
8817,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8924,4.0,0.0,1061.78,0.99,1.0,0.99,0.01,0.0433
,,,,,,,,
8957,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8921,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8722,0.0,1.0,1052.4,0.98,0.99,0.98,0.01,0.22
,,,,,,,,
8932,6.0,0.0,1061.44,0.99,1.0,0.99,0.01,0.0501
,,,,,,,,
8956,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
9933,0.0,0.0,1062.29,0.99,1.0,0.99,0.01,0.0331
,,,,,,,,
8666,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0391
,,,,,,,,
8598,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8535,3.0,0.0,1062.02,0.99,1.0,0.99,0.01,0.0386
,,,,,,,,
8964,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8904,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0398
,,,,,,,,
8952,6.0,0.0,1061.44,0.99,1.0,0.99,0.01,0.0502
,,,,,,,,
8948,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8493,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0283
,,,,,,,,
8782,12.0,0.0,1060.46,0.99,1.0,0.99,0.01,0.0699
,,,,,,,,
8918,0.0,2.0,1053.47,0.98,0.99,0.98,0.01,0.1986
,,,,,,,,
8792,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8942,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8905,0.0,1.0,1052.36,0.98,0.99,0.98,0.01,0.2207
,,,,,,,,
8969,3.0,0.0,1061.94,0.99,1.0,0.99,0.01,0.0401
,,,,,,,,
8815,4.0,0.0,1061.8,0.99,1.0,0.99,0.01,0.043
,,,,,,,,
8773,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8741,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8986,3.0,0.0,1061.94,0.99,1.0,0.99,0.01,0.0401
,,,,,,,,
8377,0.0,1.0,1052.46,0.98,0.99,0.98,0.01,0.2189
,,,,,,,,
8687,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8760,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8802,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8767,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8603,2.0,0.0,1062.18,0.99,1.0,0.99,0.01,0.0354
,,,,,,,,
8804,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8819,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8841,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8899,8.0,0.0,1061.11,0.99,1.0,0.99,0.01,0.0568
,,,,,,,,
8903,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8362,0.0,0.0,1063.06,0.99,0.99,0.99,0.0,0.0279
,,,,,,,,
8732,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8879,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8887,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8776,0.0,1.0,1052.39,0.98,0.99,0.98,0.01,0.2202
,,,,,,,,
8974,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8575,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8576,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8953,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8944,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8920,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8730,9.0,0.0,1060.87,0.99,1.0,0.99,0.01,0.0596
,,,,,,,,
8951,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8966,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8807,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8792,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8892,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8810,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8782,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8558,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0285
,,,,,,,,
8647,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.039
,,,,,,,,
8946,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8621,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8865,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0397
,,,,,,,,
8918,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8922,6.0,0.0,1061.44,0.99,1.0,0.99,0.01,0.0501
,,,,,,,,
8690,0.0,1.0,1052.4,0.98,0.99,0.98,0.01,0.2199
,,,,,,,,
8941,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8821,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8831,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8785,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8948,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8915,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8917,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8164,0.0,0.0,1062.04,0.98,0.99,0.98,0.01,0.0272
,,,,,,,,
8910,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8880,6.0,0.0,1061.46,0.99,1.0,0.99,0.01,0.0499
,,,,,,,,
8612,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0389
,,,,,,,,
8845,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8330,0.0,0.0,1063.06,0.99,0.99,0.99,0.0,0.0278
,,,,,,,,
8934,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
7489,3.0,0.0,1047.7,0.83,0.75,0.79,0.08,0.0351
,,,,,,,,
8794,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8467,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0282
,,,,,,,,
8949,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8787,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8318,0.0,1.0,1052.46,0.98,0.99,0.98,0.01,0.2187
,,,,,,,,
8963,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8866,6.0,1.0,1052.4,0.99,0.99,0.99,0.0,0.2409
,,,,,,,,
8652,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8787,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8898,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8962,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8847,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8923,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8862,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8883,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8904,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8739,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0393
,,,,,,,,
8936,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8882,3.0,1.0,1051.86,0.98,0.99,0.98,0.01,0.2307
,,,,,,,,
8800,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8671,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8747,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8843,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8728,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8136,0.0,0.0,1062.04,0.98,0.99,0.98,0.01,0.0271
,,,,,,,,
8848,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8278,0.0,0.0,1062.02,0.98,0.99,0.98,0.01,0.0276
,,,,,,,,
8694,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8916,0.0,1.0,1052.36,0.98,0.99,0.98,0.01,0.2207
,,,,,,,,
8917,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8153,0.0,0.0,1062.04,0.98,0.99,0.98,0.01,0.0272
,,,,,,,,
8670,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8894,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8952,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8744,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8961,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8123,0.0,0.0,1062.04,0.98,0.99,0.98,0.01,0.0271
,,,,,,,,
8386,0.0,0.0,1063.05,0.99,0.99,0.99,0.0,0.028
,,,,,,,,
8799,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8836,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8923,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8975,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8513,3.0,0.0,1062.02,0.99,1.0,0.99,0.01,0.0385
,,,,,,,,
8867,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8775,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8513,0.0,0.0,1062.53,0.99,1.0,0.99,0.01,0.0284
,,,,,,,,
8012,0.0,0.0,1060.96,0.96,0.97,0.96,0.01,0.0267
,,,,,,,,
8853,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8940,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8690,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8928,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8805,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8907,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8828,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8752,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8579,3.0,0.0,1062.01,0.99,1.0,0.99,0.01,0.0388
,,,,,,,,
8891,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8982,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8884,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0398
,,,,,,,,
8990,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8554,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0285
,,,,,,,,
8954,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8757,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8938,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8961,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8976,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8831,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
7783,0.0,0.0,1061.0,0.96,0.97,0.96,0.01,0.0259
,,,,,,,,
8655,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8840,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8950,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8563,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0285
,,,,,,,,
8614,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8820,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8813,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8707,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8886,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8874,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8938,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8857,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8828,6.0,0.0,1061.46,0.99,1.0,0.99,0.01,0.0498
,,,,,,,,
8625,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8894,2.0,0.0,1062.13,0.99,1.0,0.99,0.01,0.0364
,,,,,,,,
8619,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8947,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8567,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8599,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8790,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8909,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8881,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8951,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8850,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8965,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8920,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8943,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8904,2.0,0.0,1062.13,0.99,1.0,0.99,0.01,0.0364
,,,,,,,,
8807,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8776,9.0,0.0,1060.96,0.99,1.0,0.99,0.01,0.0598
,,,,,,,,
8769,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8960,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8927,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8813,9.0,0.0,1060.96,0.99,1.0,0.99,0.01,0.0599
,,,,,,,,
8719,3.0,0.0,1061.99,0.99,1.0,0.99,0.01,0.0392
,,,,,,,,
8911,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8969,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8596,3.0,0.0,1062.01,0.99,1.0,0.99,0.01,0.0388
,,,,,,,,
8825,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8972,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8942,6.0,0.0,1061.44,0.99,1.0,0.99,0.01,0.0501
,,,,,,,,
8721,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8768,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8551,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0285
,,,,,,,,
8753,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0393
,,,,,,,,
8973,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8959,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8959,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8774,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8935,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8602,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8030,0.0,0.0,1062.06,0.98,0.99,0.98,0.01,0.0268
,,,,,,,,
8980,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8788,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8786,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8962,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8851,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8967,3.0,0.0,1061.94,0.99,1.0,0.99,0.01,0.0401
,,,,,,,,
8897,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
10103,3.0,0.0,1061.76,0.99,1.0,0.99,0.01,0.0438
,,,,,,,,
8890,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8749,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8977,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8659,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8859,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8742,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8902,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0398
,,,,,,,,
8020,0.0,0.0,1060.96,0.96,0.97,0.96,0.01,0.0267
,,,,,,,,
8929,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8968,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8681,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8895,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0398
,,,,,,,,
8875,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0398
,,,,,,,,
8838,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8730,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8949,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8936,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8912,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8967,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8930,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8872,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8916,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8566,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8925,6.0,0.0,1061.44,0.99,1.0,0.99,0.01,0.0501
,,,,,,,,
8636,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8778,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0394
,,,,,,,,
8361,0.0,0.0,1063.06,0.99,0.99,0.99,0.0,0.0279
,,,,,,,,
8161,0.0,0.0,1062.04,0.98,0.99,0.98,0.01,0.0272
,,,,,,,,
8860,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8971,3.0,0.0,1061.94,0.99,1.0,0.99,0.01,0.0401
,,,,,,,,
8811,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8058,0.0,0.0,1062.06,0.98,0.99,0.98,0.01,0.0269
,,,,,,,,
8867,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0397
,,,,,,,,
8577,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8580,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8738,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8968,3.0,0.0,1061.94,0.99,1.0,0.99,0.01,0.0401
,,,,,,,,
8950,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8864,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8863,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8986,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8906,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8970,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8924,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8992,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8989,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8988,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8770,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8704,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8984,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8873,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8711,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8978,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8933,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8987,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8985,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8991,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8696,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8993,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8989,3.0,0.0,1061.94,0.99,1.0,0.99,0.01,0.0401
,,,,,,,,
8957,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8995,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8994,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8996,0.0,0.0,1062.45,0.99,1.0,0.99,0.01,0.03
,,,,,,,,
8899,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
