capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8353,1.0,0.0,1038.44,1.0,1.0,1.0,0.0,0.0312
,,,,,,,,
8383,11.0,0.0,1036.74,1.0,1.0,1.0,0.0,0.0652
,,,,,,,,
8518,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8117,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8216,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8773,3.0,1.0,1028.42,1.0,1.0,1.0,0.0,0.2315
,,,,,,,,
8564,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8296,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8719,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8230,0.0,1.0,1029.02,1.0,1.0,1.0,0.0,0.2195
,,,,,,,,
8482,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8583,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
9337,0.0,0.0,1038.44,1.0,1.0,1.0,0.0,0.0311
,,,,,,,,
8331,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
8418,6.0,1.0,1027.98,1.0,1.0,1.0,0.0,0.2405
,,,,,,,,
8483,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8328,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
7825,0.0,0.0,1036.78,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
8457,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8881,12.0,0.0,1036.38,1.0,1.0,1.0,0.0,0.0703
,,,,,,,,
7995,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8608,2.0,1.0,1028.62,1.0,1.0,1.0,0.0,0.2275
,,,,,,,,
8625,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
7841,3.0,0.0,1034.17,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8654,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
7815,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
8351,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8735,11.0,0.0,1036.68,1.0,1.0,1.0,0.0,0.0664
,,,,,,,,
8685,8.0,0.0,1037.2,1.0,1.0,1.0,0.0,0.0561
,,,,,,,,
8860,9.0,0.0,1037.0,1.0,1.0,1.0,0.0,0.06
,,,,,,,,
8526,3.0,0.0,1038.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8217,6.0,1.0,1028.01,1.0,1.0,1.0,0.0,0.2398
,,,,,,,,
8461,12.0,0.0,1036.56,1.0,1.0,1.0,0.0,0.0689
,,,,,,,,
7773,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8714,6.0,0.0,1037.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8717,6.0,0.0,1037.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8201,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8214,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8459,18.0,2.0,1027.04,1.0,1.0,1.0,0.0,0.2591
,,,,,,,,
7992,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
8688,12.0,0.0,1036.52,1.0,1.0,1.0,0.0,0.0696
,,,,,,,,
8000,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8814,4.0,1.0,1026.07,1.0,1.0,1.0,0.0,0.235
,,,,,,,,
8844,12.0,1.0,1026.89,1.0,1.0,1.0,0.0,0.2622
,,,,,,,,
7979,6.0,0.0,1037.66,1.0,1.0,1.0,0.0,0.0469
,,,,,,,,
8796,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
9784,0.0,0.0,1038.37,1.0,1.0,1.0,0.0,0.0326
,,,,,,,,
9069.0,-4.0,4.0,,,,,,
8683,-2.0,1.0,1062.73,2.0,2.0,2.0,0.0,0.1989
,,,,,,,,
8372,9.0,1.0,1027.48,1.0,1.0,1.0,0.0,0.2505
,,,,,,,,
8356,3.0,1.0,1028.49,1.0,1.0,1.0,0.0,0.2301
,,,,,,,,
8840,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8550,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2307
,,,,,,,,
8695,0.0,1.0,1028.94,1.0,1.0,1.0,0.0,0.2211
,,,,,,,,
8577,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
7894,2.0,0.0,1038.34,1.0,1.0,1.0,0.0,0.0331
,,,,,,,,
8324,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8629,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
7978,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
8189,6.0,0.0,1037.62,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
8766,14.0,0.0,1036.16,1.0,1.0,1.0,0.0,0.0767
,,,,,,,,
8042,2.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0336
,,,,,,,,
8895,5.0,0.0,1037.67,1.0,1.0,1.0,0.0,0.0466
,,,,,,,,
8158,3.0,0.0,1038.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8742,0.0,1.0,1028.94,1.0,1.0,1.0,0.0,0.2212
,,,,,,,,
8614,7.0,0.0,1037.38,1.0,1.0,1.0,0.0,0.0524
,,,,,,,,
8761,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8285,8.0,0.0,1037.26,1.0,1.0,1.0,0.0,0.0547
,,,,,,,,
8722,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
7416,3.0,0.0,1038.26,1.0,1.0,1.0,0.0,0.0349
,,,,,,,,
8178,3.0,0.0,1038.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8253,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8655,9.0,0.0,1037.03,1.0,1.0,1.0,0.0,0.0594
,,,,,,,,
8171,6.0,0.0,1037.62,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
8758,6.0,0.0,1037.46,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8456,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8587,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2309
,,,,,,,,
8580,3.0,2.0,1029.56,1.0,1.0,1.0,0.0,0.2087
,,,,,,,,
8375,0.0,1.0,1029.0,1.0,1.0,1.0,0.0,0.22
,,,,,,,,
8701,9.0,0.0,1037.02,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8475,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8326,8.0,1.0,1024.02,1.0,1.0,1.0,0.0,0.2469
,,,,,,,,
8142,3.0,0.0,1038.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
8750,9.0,1.0,1027.42,1.0,1.0,1.0,0.0,0.2517
,,,,,,,,
7684,3.0,0.0,1038.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8818,0.0,1.0,1028.92,1.0,1.0,1.0,0.0,0.2215
,,,,,,,,
8292,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
7698,3.0,1.0,1028.6,1.0,1.0,1.0,0.0,0.2279
,,,,,,,,
7921,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
7863,3.0,0.0,1038.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
9076,11.0,0.0,1036.62,1.0,1.0,1.0,0.0,0.0675
,,,,,,,,
8256,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0479
,,,,,,,,
8502,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8275,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8294,2.0,0.0,1038.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8855,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8212,9.0,0.0,1037.1,1.0,1.0,1.0,0.0,0.0579
,,,,,,,,
8514,0.0,1.0,1028.98,1.0,1.0,1.0,0.0,0.2204
,,,,,,,,
8554,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8625,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8580,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8326,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8319,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8255,15.0,0.0,1036.08,1.0,1.0,1.0,0.0,0.0784
,,,,,,,,
8784,2.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
7542,0.0,0.0,1038.74,1.0,1.0,1.0,0.0,0.0251
,,,,,,,,
8668,4.0,0.0,1037.88,1.0,1.0,1.0,0.0,0.0425
,,,,,,,,
7476,3.0,0.0,1038.24,1.0,1.0,1.0,0.0,0.0351
,,,,,,,,
9277,-2.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
9678,3.0,0.0,1037.88,1.0,1.0,1.0,0.0,0.0424
,,,,,,,,
8843,3.0,1.0,1028.36,1.0,1.0,1.0,0.0,0.2317
,,,,,,,,
8373,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
7794,3.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8071,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8783,9.0,0.0,1037.01,1.0,1.0,1.0,0.0,0.0598
,,,,,,,,
8488,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8229,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8641,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8428,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8777,5.0,0.0,1037.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
8325,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
9752,3.0,0.0,1037.86,1.0,1.0,1.0,0.0,0.0427
,,,,,,,,
8497,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8248,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8476,3.0,1.0,1028.48,1.0,1.0,1.0,0.0,0.2305
,,,,,,,,
8352,2.0,0.0,1038.27,1.0,1.0,1.0,0.0,0.0346
,,,,,,,,
7941,0.0,0.0,1038.67,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8202,2.0,0.0,1038.3,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8896,2.0,0.0,1038.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8476,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
7302,3.0,0.0,1036.24,1.0,1.0,1.0,0.0,0.0345
,,,,,,,,
8514,9.0,0.0,1037.06,1.0,1.0,1.0,0.0,0.0589
,,,,,,,,
8809,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8619,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2208
,,,,,,,,
8260,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8558,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8873,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8844,2.0,0.0,1038.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8753,5.0,1.0,1028.09,1.0,1.0,1.0,0.0,0.2382
,,,,,,,,
8666,9.0,0.0,1037.03,1.0,1.0,1.0,0.0,0.0594
,,,,,,,,
8110,6.0,0.0,1037.63,1.0,1.0,1.0,0.0,0.0474
,,,,,,,,
8117,3.0,0.0,1038.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
7813,6.0,0.0,1037.68,1.0,1.0,1.0,0.0,0.0464
,,,,,,,,
8118,3.0,1.0,1028.54,1.0,1.0,1.0,0.0,0.2293
,,,,,,,,
8762,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8701,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
7896,3.0,0.0,1038.17,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
7839,6.0,0.0,1037.67,1.0,1.0,1.0,0.0,0.0465
,,,,,,,,
8612,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8683,9.0,0.0,1037.03,1.0,1.0,1.0,0.0,0.0594
,,,,,,,,
8496,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8440,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
7967,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8210,9.0,0.0,1037.1,1.0,1.0,1.0,0.0,0.0579
,,,,,,,,
8580,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
8567,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8674,6.0,1.0,1027.94,1.0,1.0,1.0,0.0,0.2413
,,,,,,,,
8380,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8809,11.0,0.0,1036.67,1.0,1.0,1.0,0.0,0.0666
,,,,,,,,
8925,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8235,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8800,3.0,1.0,1028.42,1.0,1.0,1.0,0.0,0.2316
,,,,,,,,
8614,6.0,0.0,1037.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8396,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8151,3.0,2.0,1029.64,1.0,1.0,1.0,0.0,0.2072
,,,,,,,,
8728,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8435,12.0,0.0,1036.56,1.0,1.0,1.0,0.0,0.0688
,,,,,,,,
8694,9.0,0.0,1037.02,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8272,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8701,6.0,0.0,1037.53,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8444,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8597,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8122,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8079,3.0,0.0,1038.15,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8840,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8215,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8438,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0485
,,,,,,,,
8658,2.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8205,6.0,0.0,1037.62,1.0,1.0,1.0,0.0,0.0477
,,,,,,,,
8398,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
7166.0,10,1.0,1025.16,1.0,1.0,1.0,0.0,0.2498
,,,,,,,,
7981,1.0,3.0,1025.07,1.0,1.0,1.0,0.0,0.1779
,,,,,,,,
8176,5.0,0.0,1037.79,1.0,1.0,1.0,0.0,0.0442
,,,,,,,,
8868,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8378,12.0,0.0,1036.57,1.0,1.0,1.0,0.0,0.0686
,,,,,,,,
8825,0.0,1.0,1028.92,1.0,1.0,1.0,0.0,0.2215
,,,,,,,,
8057,3.0,0.0,1038.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8239,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8377,0.0,1.0,1029.0,1.0,1.0,1.0,0.0,0.22
,,,,,,,,
9630,4.0,4.0,1028.63,1.0,1.0,1.0,0.0,0.1718
,,,,,,,,
8314,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8833,3.0,1.0,1028.42,1.0,1.0,1.0,0.0,0.2317
,,,,,,,,
8843,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8790,9.0,0.0,1037.01,1.0,1.0,1.0,0.0,0.0598
,,,,,,,,
8988,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8484,6.0,0.0,1037.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8574,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8751,5.0,0.0,1037.7,1.0,1.0,1.0,0.0,0.0461
,,,,,,,,
8242,14.0,1.0,1026.65,1.0,1.0,1.0,0.0,0.267
,,,,,,,,
8258,0.0,1.0,1029.02,1.0,1.0,1.0,0.0,0.2196
,,,,,,,,
8753,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8160,9.0,0.0,1037.12,1.0,1.0,1.0,0.0,0.0577
,,,,,,,,
8651,3.0,1.0,1028.44,1.0,1.0,1.0,0.0,0.2311
,,,,,,,,
7699,0.0,0.0,1038.72,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8590,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
7621,2.0,0.0,1034.29,1.0,1.0,1.0,0.0,0.0322
,,,,,,,,
8167,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8248,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8308,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8739,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8114,3.0,0.0,1038.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
7879,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8734,6.0,1.0,1027.92,1.0,1.0,1.0,0.0,0.2415
,,,,,,,,
8355,12.0,0.0,1036.58,1.0,1.0,1.0,0.0,0.0685
,,,,,,,,
7626,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8219,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8778,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
7511,9.0,2.0,1022.9,1.0,1.0,1.0,0.0,0.2254
,,,,,,,,
7731,0.0,0.0,1038.71,1.0,1.0,1.0,0.0,0.0258
,,,,,,,,
8399,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8622,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2208
,,,,,,,,
7452,6.0,0.0,1037.74,1.0,1.0,1.0,0.0,0.0452
,,,,,,,,
8709,-1.0,1.0,1022.61,1.0,1.0,1.0,0.0,0.2245
,,,,,,,,
8868,6.0,1.0,1027.9,1.0,1.0,1.0,0.0,0.242
,,,,,,,,
8656,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2209
,,,,,,,,
8463,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8644,3.0,0.0,1038.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8080,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8043,3.0,0.0,1038.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8558,0.0,1.0,1028.97,1.0,1.0,1.0,0.0,0.2206
,,,,,,,,
7819,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
7407,3.0,0.0,1038.26,1.0,1.0,1.0,0.0,0.0349
,,,,,,,,
8279,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8516,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8312,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8620,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2208
,,,,,,,,
8204,3.0,0.0,1038.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8677,2.0,0.0,1038.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8586,6.0,0.0,1037.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8570,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8337,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
7882,3.0,0.0,1038.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8361,3.0,1.0,1028.49,1.0,1.0,1.0,0.0,0.2301
,,,,,,,,
8358,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8254,8.0,0.0,1037.27,1.0,1.0,1.0,0.0,0.0546
,,,,,,,,
8700,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8626,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8451,5.0,0.0,1037.74,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
7851,0.0,0.0,1038.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
8616,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
7665,0.0,0.0,1038.72,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8572,5.0,0.0,1037.72,1.0,1.0,1.0,0.0,0.0455
,,,,,,,,
8349,6.0,1.0,1027.99,1.0,1.0,1.0,0.0,0.2402
,,,,,,,,
8333,6.0,0.0,1037.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8700,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8596,12.0,0.0,1036.53,1.0,1.0,1.0,0.0,0.0693
,,,,,,,,
8197,12.0,1.0,1027.0,1.0,1.0,1.0,0.0,0.26
,,,,,,,,
8680,5.0,0.0,1037.7,1.0,1.0,1.0,0.0,0.0459
,,,,,,,,
8020,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8773,2.0,1.0,1028.6,1.0,1.0,1.0,0.0,0.2281
,,,,,,,,
8159,4.0,0.0,1037.96,1.0,1.0,1.0,0.0,0.0408
,,,,,,,,
8391,6.0,1.0,1027.98,1.0,1.0,1.0,0.0,0.2404
,,,,,,,,
8461,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8072,6.0,0.0,1037.64,1.0,1.0,1.0,0.0,0.0472
,,,,,,,,
8484,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8656,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8896,5.0,0.0,1037.67,1.0,1.0,1.0,0.0,0.0466
,,,,,,,,
8707,6.0,0.0,1037.43,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8230,6.0,0.0,1037.61,1.0,1.0,1.0,0.0,0.0478
,,,,,,,,
8317,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8754,3.0,1.0,1028.43,1.0,1.0,1.0,0.0,0.2314
,,,,,,,,
7504,0.0,0.0,1038.75,1.0,1.0,1.0,0.0,0.025
,,,,,,,,
8872,2.0,0.0,1038.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8339,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8414,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8462,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
10347,-8.0,0.0,,,,,,
12183.0,6.0,3.0,1068.26,2.0,2.0,2.0,0.0,0.1352
,,,,,,,,
8527,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8635,0.0,1.0,1028.96,1.0,1.0,1.0,0.0,0.2209
,,,,,,,,
7722,6.0,0.0,1037.7,1.0,1.0,1.0,0.0,0.0461
,,,,,,,,
8321,9.0,0.0,1036.99,1.0,1.0,1.0,0.0,0.0582
,,,,,,,,
8370,6.0,0.0,1037.59,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
8561,6.0,1.0,1027.96,1.0,1.0,1.0,0.0,0.2409
,,,,,,,,
8563,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8860,4.0,0.0,1037.84,1.0,1.0,1.0,0.0,0.0431
,,,,,,,,
8694,6.0,0.0,1037.53,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8694,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8670,5.0,0.0,1037.71,1.0,1.0,1.0,0.0,0.0458
,,,,,,,,
8414,6.0,0.0,1037.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8699,15.0,2.0,1027.52,1.0,1.0,1.0,0.0,0.2497
,,,,,,,,
8589,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
7709,3.0,0.0,1038.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
7605,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8875,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8830,9.0,1.0,1027.4,1.0,1.0,1.0,0.0,0.252
,,,,,,,,
8357,0.0,1.0,1029.0,1.0,1.0,1.0,0.0,0.2199
,,,,,,,,
7961,3.0,0.0,1038.16,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8575,3.0,1.0,1028.46,1.0,1.0,1.0,0.0,0.2308
,,,,,,,,
8130,9.0,0.0,1037.12,1.0,1.0,1.0,0.0,0.0576
,,,,,,,,
8805,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8264,0.0,1.0,1029.02,1.0,1.0,1.0,0.0,0.2196
,,,,,,,,
8686,12.0,0.0,1036.52,1.0,1.0,1.0,0.0,0.0696
,,,,,,,,
