FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
1.177,0.2969,0.0,,,,,,
,,,,,,,,
0.0,2.1968,7.7638,,,,,,
1.1385,2.3719,10.9477,,,,,,
2.5692,2.8722,6.9653,1174.76,0.78,0.75,0.77,0.03,0.195
2.2464,2.0216,0.8923,,,,,,
,,,,,,,,
0.2726,1.4603,7.7153,,,,,,
1.7336,3.1223,6.5136,,,,,,
2.9911,1.6905,3.7562,1202.37,0.76,0.79,0.78,0.03,0.1325
1.3748,0.2945,2.6745,,,,,,
0.5786,0.0,0.0,,,,,,
,,,,,,,,
0.2987,2.0428,7.4852,,,,,,
2.3845,2.5655,8.9044,,,,,,
1.8733,3.4648,6.4233,1198.85,0.76,0.76,0.76,0.0,0.1683
1.4496,1.4027,3.445,,,,,,
1.1766,0.5832,0.0,,,,,,
,,,,,,,,
0.0,0.4747,8.4908,,,,,,
3.545,1.3079,8.429,,,,,,
3.8872,1.8787,3.5498,1200.88,0.76,0.75,0.76,0.01,0.1358
0.0,1.1085,2.4919,,,,,,
0.5894,0.5869,0.0,,,,,,
,,,,,,,,
0.0,0.2988,1.7807,,,,,,
2.0491,1.1488,4.0712,,,,,,
4.3216,2.2954,1.8282,1178.19,0.72,0.79,0.76,0.07,0.1057
0.1963,0.2995,0.0,,,,,,
,,,,,,,,
0.0,1.726,12.1225,,,,,,
2.0151,2.0123,10.345,,,,,,
2.7661,1.2296,4.2892,1195.63,0.81,0.72,0.77,0.09,0.1308
0.2917,0.8652,0.8762,,,,,,
0.2966,0.0,0.0,,,,,,
,,,,,,,,
0.2749,2.8675,5.2368,,,,,,
2.329,2.8896,9.4589,,,,,,
2.8579,2.0126,9.0244,1199.17,0.77,0.76,0.77,0.01,0.1715
1.6873,1.7566,0.88,,,,,,
1.17,0.5901,0.0,,,,,,
,,,,,,,,
0.0,0.2955,5.2294,,,,,,
1.134,3.4492,5.5958,,,,,,
2.4618,2.1256,7.667,1194.74,0.72,0.78,0.75,0.06,0.1373
2.6483,1.4601,0.8828,,,,,,
0.2993,0.8777,0.0,,,,,,
,,,,,,,,
0.0,1.4744,8.7062,,,,,,
3.8225,2.0092,4.0053,,,,,,
1.4501,2.3948,2.384,1183.28,0.77,0.78,0.78,0.01,0.1425
0.5912,0.0,2.6357,,,,,,
,,,,,,,,
0.2794,2.8948,3.4832,,,,,,
2.7509,2.3827,7.2001,,,,,,
3.2868,1.8246,5.1738,1191.09,0.72,0.78,0.75,0.06,0.1779
1.1536,0.8728,6.8585,,,,,,
2.8045,0.5725,3.3072,,,,,,
,,,,,,,,
0.8342,2.9031,7.7653,,,,,,
2.4503,1.8771,8.9617,,,,,,
1.6189,2.0087,1.7621,1193.18,0.78,0.74,0.76,0.04,0.1913
2.5879,1.3701,10.2983,,,,,,
1.6425,2.242,1.6021,,,,,,
,,,,,,,,
0.0,1.4359,3.4635,,,,,,
2.5673,2.6009,7.2308,,,,,,
2.3186,2.4859,2.5027,1194.24,0.74,0.78,0.76,0.04,0.1795
2.1063,1.7556,3.4308,,,,,,
2.531,3.6952,2.6588,,,,,,
,,,,,,,,
0.2732,1.4391,3.5034,,,,,,
4.6548,0.8831,7.1281,,,,,,
3.431,1.3238,6.9192,1200.2,0.78,0.75,0.77,0.03,0.14
0.8929,1.1518,3.487,,,,,,
0.0,0.5935,0.0,,,,,,
,,,,,,,,
0.0,1.4268,3.4679,,,,,,
2.0021,2.9804,9.8227,,,,,,
2.441,2.7839,5.0135,1179.03,0.76,0.76,0.76,0.0,0.1663
0.5895,0.8213,4.3708,,,,,,
,,,,,,,,
0.8507,0.8799,6.62,,,,,,
2.0004,2.328,10.2857,,,,,,
2.5838,2.925,1.7653,1203.3899999999999,0.78,0.78,0.78,0.0,0.1512
0.8777,0.4541,0.6181,,,,,,
0.9477,2.3237,2.4337,,,,,,
,,,,,,,,
0.2899,1.4664,7.9913,,,,,,
2.0462,2.5653,11.3268,,,,,,
2.3502,2.1733,7.6681,1191.72,0.79,0.72,0.76,0.07,0.1775
2.6078,1.4816,3.557,,,,,,
0.5804,1.4731,0.8783,,,,,,
,,,,,,,,
0.2807,3.0763,5.2785,,,,,,
2.2846,2.1925,10.6745,,,,,,
1.0966,1.9152,5.793,1197.59,0.76,0.75,0.76,0.01,0.1723
1.4268,1.1953,3.4828,,,,,,
1.9798,1.9335,2.5491,,,,,,
,,,,,,,,
0.8698,1.1655,1.5954,,,,,,
2.0584,3.2077,9.5506,,,,,,
2.3859,2.6092,4.2111,1199.79,0.77,0.76,0.77,0.01,0.1646
2.102,1.4125,5.9397,,,,,,
2.0133,0.2927,0.8067,,,,,,
,,,,,,,,
0.5384,2.6296,4.3027,,,,,,
0.8361,2.5374,6.9506,,,,,,
4.2507,1.858,3.9609,1199.73,0.76,0.78,0.77,0.02,0.1552
1.6451,1.816,5.0214,,,,,,
0.8676,0.2946,0.0,,,,,,
,,,,,,,,
0.0,1.1851,8.4669,,,,,,
2.6118,2.2695,11.9787,,,,,,
0.8951,1.5658,5.7721,1198.05,0.8,0.74,0.77,0.06,0.1339
0.4822,0.9874,0.8907,,,,,,
0.886,0.7934,0.0,,,,,,
,,,,,,,,
0.2992,1.185,8.8328,,,,,,
2.0561,2.3998,11.4724,,,,,,
2.5469,1.8665,8.8847,1191.41,0.79,0.71,0.75,0.08,0.1543
0.8846,1.1641,3.533,,,,,,
0.2957,0.2961,0.0,,,,,,
,,,,,,,,
0.288,3.4641,8.7368,,,,,,
2.2129,2.8917,6.2953,,,,,,
2.162,0.6171,6.0062,1201.98,0.77,0.78,0.78,0.01,0.1569
1.1339,0.2492,2.4056,,,,,,
2.8315,-0.6571,-0.0234,,,,,,
,,,,,,,,
0.2971,2.0253,5.6876,,,,,,
3.7791,2.0626,6.8578,,,,,,
1.9524,1.5061,6.132,1196.6100000000001,0.74,0.76,0.75,0.02,0.1566
0.6313,0.9289,4.4137,,,,,,
1.7373,1.4647,0.0,,,,,,
,,,,,,,,
0.2998,0.5958,0.8633,,,,,,
1.7504,3.3811,6.6898,,,,,,
2.8025,1.1778,2.3969,1177.46,0.72,0.79,0.76,0.07,0.1138
0.495,0.0,0.7894,,,,,,
,,,,,,,,
0.296,2.0262,2.3977,,,,,,
2.5857,2.241,9.1125,,,,,,
2.2837,3.3674,3.9339,1201.49,0.77,0.78,0.78,0.01,0.1623
1.3225,2.1313,5.2497,,,,,,
1.4241,0.2959,0.8787,,,,,,
,,,,,,,,
1.4277,2.3514,9.546,,,,,,
2.9707,2.1939,4.3876,,,,,,
1.4394,2.4458,6.1525,1191.22,0.78,0.72,0.75,0.06,0.1764
1.8461,1.6019,1.6252,,,,,,
2.0219,1.4445,0.8893,,,,,,
,,,,,,,,
2.5421,3.1523,1.6435,,,,,,
3.2448,0.768,3.3738,1144.23,0.72,0.79,0.76,0.07,0.1786
2.5305,-0.7617,6.1242,,,,,,
,,,,,,,,
2.2212,4.323,2.7065,,,,,,
1.5552,0.09,-1.8244,1145.67,0.72,0.79,0.76,0.07,0.1455
2.6358,1.101,0.8406,,,,,,
,,,,,,,,
1.3444,3.8581,7.5062,,,,,,
-1.0573,1.0273,2.7682,1144.74,0.74,0.76,0.75,0.02,0.1591
2.8157,-0.5374,-2.6038,,,,,,
,,,,,,,,
0.6723,0.6978,6.6469,,,,,,
1.4536,1.2969,3.1492,,,,,,
1.6948,2.1446,8.466,1196.88,0.77,0.75,0.76,0.02,0.1702
3.1781,2.2212,4.4412,,,,,,
3.6749,1.6062,0.2797,,,,,,
,,,,,,,,
2.5866,3.5051,5.2938,,,,,,
0.7877,-0.0111,-0.3741,,,,,,
0.0534,0.9229,3.5359,1164.57,0.72,0.78,0.75,0.06,0.1103
0.801,-1.6274,-1.4472,,,,,,
,,,,,,,,
3.6243,3.1668,4.6916,,,,,,
0.5357,0.3563,0.4906,1149.08,0.76,0.83,0.79,0.07,0.1362
-1.7137,0.5505,3.6301,,,,,,
,,,,,,,,
1.6488,3.1265,10.6499,,,,,,
1.9835,1.4497,3.952,,,,,,
0.3544,1.3026,-1.8748,1160.12,0.74,0.76,0.75,0.02,0.1616
0.0265,-2.1621,-10.8495,,,,,,
,,,,,,,,
3.3086,3.0585,5.5346,,,,,,
2.2103,0.1637,4.5827,1145.66,0.74,0.81,0.78,0.07,0.1582
-1.4185,-0.2894,3.0235,,,,,,
,,,,,,,,
2.3139,4.3997,4.5371,,,,,,
1.2752,0.8221,1.8215,1152.08,0.77,0.83,0.8,0.06,0.1234
-0.0036,0.5806,0.2321,,,,,,
,,,,,,,,
2.6001,3.2625,6.4475,,,,,,
1.6932,1.6322,8.3973,,,,,,
-0.6031,2.2534,3.2338,1159.8,0.76,0.78,0.77,0.02,0.1955
1.0847,1.8026,-13.1166,,,,,,
,,,,,,,,
2.816,3.14,6.9545,,,,,,
2.7004,0.7995,4.4795,,,,,,
1.0791,0.6343,-1.1887,1161.62,0.73,0.78,0.76,0.05,0.1329
0.2088,-0.167,-2.1028,,,,,,
