capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,,,,,
8768,6.0,2.0,1113.1,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2142
,,,,,,,,,,,,
8412,3.0,3.0,,,,,,,,,,
2944.0,0.0,1.0,1125.95,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1888
,,,,,,,,,,,,
8878,6.0,1.0,1111.84,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2367
,,,,,,,,,,,,
8852,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2265
,,,,,,,,,,,,
8928,3.0,0.0,1125.35,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,,,,,
8832,9.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1133.98,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1174
,,,,,,,,,,,,
7875,12.0,4.0,,,,,,,,,,
5813.0,3.0,2.0,1141.38,0.89,0.94,0.92,0.05,1.0,1.0,1.0,0.0,0.1345
0.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7970,6.0,4.0,,,,,,,,,,
5666.0,9.0,4.0,,,,,,,,,,
2092.0,2.0,1.0,1153.62,0.88,0.91,0.9,0.03,1.0,1.0,1.0,0.0,0.1375
2770.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8843,0.0,1.0,,,,,,,,,,
2923.0,6.0,2.0,1134.8600000000001,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.2058
5753.0,12.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8747,12.0,1.0,,,,,,,,,,
5735.0,0.0,2.0,1129.34,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2202
,,,,,,,,,,,,
8916,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.8,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.02
,,,,,,,,,,,,
8775,9.0,0.0,1122.37,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0598
,,,,,,,,,,,,
8822,3.0,0.0,1125.37,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8697,3.0,2.0,1113.07,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2038
,,,,,,,,,,,,
8919,9.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.59,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,,,,,
8692,9.0,3.0,,,,,,,,,,
0.0,15.0,16.0,1129.85,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1999
,,,,,,,,,,,,
7974,6.0,5.0,,,,,,,,,,
2992.0,3.0,0.0,,,,,,,,,,
1052.0,0.0,0.0,1158.21,0.88,0.91,0.9,0.03,1.0,1.0,1.0,0.0,0.0458
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8737,24.0,7.0,,,,,,,,,,
5622.0,5.0,0.0,1147.24,0.99,1.0,0.99,0.01,1.0,1.0,1.0,0.0,0.1342
5534.0,2.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
5350.0,27.0,4.0,,,,,,,,,,
9705,5.0,2.0,,,,,,,,,,
8202.0,8.0,2.0,1217.29,0.95,0.98,0.96,0.03,2.0,2.0,2.0,0.0,0.1802
5768.0,11.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8928,6.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1133.18,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1125
,,,,,,,,,,,,
8612,0.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.6100000000001,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.1128
,,,,,,,,,,,,
8946,6.0,6.0,,,,,,,,,,
0.0,6.0,0.0,1145.44,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1172
0.0,15.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8625,3.0,0.0,1125.4,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,,,,,
2943.0,3.0,0.0,,,,,,,,,,
5926.0,11.0,0.0,1142.0,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.0383
8287,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
4868.0,12.0,2.0,,,,,,,,,,
9929,4.0,0.0,1137.63,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1549
2906.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
2829.0,3.0,2.0,,,,,,,,,,
7969,2.0,4.0,1130.45,0.86,0.87,0.86,0.01,1.0,1.0,1.0,0.0,0.1722
2694.0,1.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8858,6.0,2.0,,,,,,,,,,
0.0,15.0,16.0,1128.5,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.206
,,,,,,,,,,,,
8944,3.0,2.0,,,,,,,,,,
0.0,15.0,16.0,1128.2,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.201
,,,,,,,,,,,,
8544,3.0,1.0,,,,,,,,,,
0.0,2.0,0.0,1143.6,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1429
2879.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8266,12.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1147.21,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0918
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8924,15.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1133.46,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.1388
,,,,,,,,,,,,
2857.0,6.0,4.0,,,,,,,,,,
8034,0.0,1.0,,,,,,,,,,
2956.0,0.0,0.0,1153.52,0.89,0.93,0.91,0.04,1.0,1.0,1.0,0.0,0.1406
2994.0,9.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8708,6.0,0.0,1123.05,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,,,,,
8767,12.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1134.23,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1224
,,,,,,,,,,,,
2653.0,0.0,1.0,,,,,,,,,,
8424,3.0,0.0,,,,,,,,,,
2780.0,0.0,0.0,1161.6399999999999,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0632
2881.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8547,10.0,4.0,,,,,,,,,,
2987.0,0.0,1.0,1145.84,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1301
2696.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8553,17.0,3.0,,,,,,,,,,
2997.0,3.0,1.0,1129.0,0.97,1.0,0.98,0.03,1.0,1.0,1.0,0.0,0.218
,,,,,,,,,,,,
8605,15.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1134.04,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.1272
,,,,,,,,,,,,
8724,6.0,0.0,,,,,,,,,,
0.0,6.0,0.0,1138.6,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0349
,,,,,,,,,,,,
8695,6.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.6399999999999,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1232
,,,,,,,,,,,,
8810,2.0,0.0,1123.07,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,,,,,
8741,6.0,0.0,1122.88,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,,,,,
8677,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1134.82,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0196
,,,,,,,,,,,,
8455,17.0,3.0,,,,,,,,,,
5511.0,0.0,3.0,1146.24,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.1333
2984.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
6100.0,27.0,3.0,,,,,,,,,,
8750,1.0,2.0,,,,,,,,,,
2885.0,3.0,1.0,1154.9,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1671
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8809,12.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1129.94,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1335
,,,,,,,,,,,,
5222.0,12.0,7.0,,,,,,,,,,
7993,6.0,1.0,1133.99,0.88,0.91,0.9,0.03,1.0,1.0,1.0,0.0,0.1227
2879.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5797.0,23.0,2.0,,,,,,,,,,
8664,3.0,2.0,1142.82,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1586
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8882,3.0,0.0,1125.36,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,,,,,
8500,2.0,1.0,,,,,,,,,,
2994.0,2.0,1.0,1127.62,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2127
,,,,,,,,,,,,
8715,20.0,0.0,,,,,,,,,,
2940.0,0.0,0.0,1148.04,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.1081
0.0,21.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8483,5.0,2.0,,,,,,,,,,
2626.0,0.0,1.0,,,,,,,,,,
2985.0,0.0,1.0,1156.65,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.1531
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8674,8.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1128.3,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1265
,,,,,,,,,,,,
8801,3.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.34,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1182
,,,,,,,,,,,,
8717,15.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.7,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,,,,,
8768,3.0,2.0,1113.05,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2041
,,,,,,,,,,,,
0.0,6.0,0.0,,,,,,,,,,
2695.0,12.0,2.0,1137.46,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.1076
8150,18.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8539,2.0,0.0,1122.66,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,,,,,
8673,0.0,0.0,,,,,,,,,,
2984.0,0.0,0.0,1138.33,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0194
,,,,,,,,,,,,
2965.0,17.0,2.0,,,,,,,,,,
8050,0.0,0.0,1138.58,0.91,0.94,0.93,0.03,1.0,1.0,1.0,0.0,0.0897
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8902,6.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.84,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0301
,,,,,,,,,,,,
8885,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.6,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.025
,,,,,,,,,,,,
8811,3.0,6.0,,,,,,,,,,
0.0,3.0,0.0,1135.47,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.0666
,,,,,,,,,,,,
8428,0.0,0.0,,,,,,,,,,
2986.0,0.0,0.0,1135.06,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.019
,,,,,,,,,,,,
2782.0,2.0,5.0,,,,,,,,,,
8642,6.0,0.0,1149.62,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0645
5743.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8799,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.81,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0198
,,,,,,,,,,,,
8797,3.0,3.0,,,,,,,,,,
0.0,3.0,0.0,1136.54,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1266
0.0,12.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
2702.0,6.0,2.0,,,,,,,,,,
8440,0.0,1.0,1143.65,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.142
0.0,5.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2894.0,14.0,4.0,,,,,,,,,,
10378,6.0,1.0,1138.17,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1465
2528.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8461,9.0,1.0,1113.08,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2455
,,,,,,,,,,,,
2901.0,0.0,2.0,,,,,,,,,,
8694,0.0,2.0,1144.95,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.126
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5864.0,0.0,0.0,,,,,,,,,,
8257,12.0,0.0,1129.98,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0439
,,,,,,,,,,,,
8885,6.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1144.8,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1301
0.0,12.0,14.0,,,,,,,,,,
,,,,,,,,,,,,
8759,0.0,0.0,1125.84,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,,,,,
8514,15.0,3.0,,,,,,,,,,
2982.0,0.0,0.0,1148.88,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0805
2889.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8673,12.0,3.0,,,,,,,,,,
2990.0,2.0,1.0,1126.21,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.208
,,,,,,,,,,,,
0.0,9.0,0.0,,,,,,,,,,
8651,3.0,0.0,1151.1399999999999,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0243
0.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,12.0,0.0,,,,,,,,,,
7997,0.0,2.0,1124.71,0.85,0.85,0.85,0.0,1.0,1.0,1.0,0.0,0.116
,,,,,,,,,,,,
8285,14.0,1.0,,,,,,,,,,
6907.0,3.0,2.0,,,,,,,,,,
1637.0,14.0,2.0,1155.6,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.174
5594.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7670.0,3,1.0,,,,,,,,,,
2833.0,0.0,0.0,1114.72,0.77,0.75,0.76,0.02,1.0,1.0,1.0,0.0,0.116
,,,,,,,,,,,,
8348,9.0,0.0,1119.29,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0584
,,,,,,,,,,,,
8881,3.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1132.88,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1073
,,,,,,,,,,,,
9489,15.0,8.0,,,,,,,,,,
5863.0,9.0,3.0,,,,,,,,,,
5413.0,6.0,1.0,1158.66,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.1458
0.0,9.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5739.0,6.0,2.0,,,,,,,,,,
8781,3.0,1.0,1143.1399999999999,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1523
4906.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5558.0,6.0,4.0,,,,,,,,,,
5764.0,8.0,1.0,1143.72,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.1405
8281,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8452,13.0,4.0,,,,,,,,,,
2971.0,0.0,0.0,,,,,,,,,,
2720.0,0.0,0.0,1162.07,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0556
2693.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2909.0,6.0,1.0,,,,,,,,,,
8795,0.0,0.0,1148.02,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0855
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5894.0,17.0,4.0,,,,,,,,,,
5957.0,3.0,0.0,1140.28,0.88,0.91,0.9,0.03,1.0,1.0,1.0,0.0,0.1543
7888,6.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8877,6.0,2.0,1113.08,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2146
,,,,,,,,,,,,
8738,9.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1133.44,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1283
,,,,,,,,,,,,
8727,6.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1147.23,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.0815
2983.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2975.0,17.0,1.0,,,,,,,,,,
5813.0,5.0,2.0,1144.1,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1649
8793,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8905,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.8,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0199
,,,,,,,,,,,,
8921,6.0,1.0,1114.46,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2369
,,,,,,,,,,,,
10259,11.0,4.0,,,,,,,,,,
5786.0,0.0,1.0,,,,,,,,,,
5645.0,3.0,1.0,1155.32,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2007
0.0,12.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
8935,6.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.62,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1236
,,,,,,,,,,,,
8573,9.0,2.0,,,,,,,,,,
2996.0,0.0,0.0,1129.8600000000001,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1169
,,,,,,,,,,,,
0.0,5.0,0.0,,,,,,,,,,
8834,6.0,1.0,1126.76,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1268
,,,,,,,,,,,,
8775,6.0,1.0,1111.99,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2364
,,,,,,,,,,,,
3782.0,0.0,6.0,,,,,,,,,,
8573,3.0,2.0,1130.76,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1498
,,,,,,,,,,,,
3977.0,11.0,1.0,,,,,,,,,,
5457.0,3.0,1.0,,,,,,,,,,
8360,2.0,0.0,1158.62,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.1236
2141.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8830,0.0,1.0,,,,,,,,,,
6859.0,2.0,0.0,1138.15,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.0882
5638.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8885,9.0,0.0,1122.08,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0602
,,,,,,,,,,,,
8510,9.0,4.0,,,,,,,,,,
5813.0,5.0,2.0,1145.84,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1302
2639.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8679,6.0,3.0,,,,,,,,,,
2996.0,0.0,1.0,1145.21,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.1319
0.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
10293,0.0,1.0,,,,,,,,,,
5854.0,0.0,0.0,1132.74,0.94,0.96,0.95,0.02,1.0,1.0,1.0,0.0,0.1203
,,,,,,,,,,,,
7820,27.0,4.0,,,,,,,,,,
6915.0,3.0,1.0,1132.42,0.92,0.96,0.94,0.04,1.0,1.0,1.0,0.0,0.1555
2073.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8635,8.0,1.0,,,,,,,,,,
5926.0,0.0,1.0,1136.55,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1531
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8492,5.0,1.0,1110.22,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.232
,,,,,,,,,,,,
8644,5.0,3.0,,,,,,,,,,
5257.0,0.0,1.0,1125.68,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1965
,,,,,,,,,,,,
8844,12.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1137.63,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1549
0.0,15.0,16.0,,,,,,,,,,
,,,,,,,,,,,,
10347,6.0,3.0,,,,,,,,,,
8608.0,3.0,0.0,1211.24,0.97,0.98,0.97,0.01,2.0,2.0,2.0,0.0,0.0823
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8891,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.8,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0199
,,,,,,,,,,,,
8681,24.0,3.0,,,,,,,,,,
2961.0,3.0,0.0,1148.57,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.0976
5894.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8899,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1138.8,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0199
,,,,,,,,,,,,
8512,6.0,0.0,,,,,,,,,,
5539.0,8.0,2.0,1148.37,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0896
2957.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2536.0,3.0,0.0,,,,,,,,,,
8178,3.0,0.0,,,,,,,,,,
5423.0,0.0,0.0,1161.6,0.92,0.94,0.93,0.02,1.0,1.0,1.0,0.0,0.021
2926.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2811.0,6.0,6.0,,,,,,,,,,
8387,5.0,1.0,1145.55,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.125
2940.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8566,10.0,2.0,,,,,,,,,,
7075.0,8.0,1.0,1128.23,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2323
,,,,,,,,,,,,
6377.0,6.0,1.0,,,,,,,,,,
8474,8.0,0.0,,,,,,,,,,
2052.0,0.0,0.0,1161.59,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0752
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2654.0,3.0,0.0,,,,,,,,,,
8477,3.0,0.0,1138.3600000000001,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,,,,,
4883.0,18.0,1.0,,,,,,,,,,
8286,6.0,1.0,1120.65,0.92,0.96,0.94,0.04,1.0,1.0,1.0,0.0,0.2494
,,,,,,,,,,,,
2878.0,12.0,3.0,,,,,,,,,,
8653,3.0,1.0,1143.45,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.146
5760.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7921,4.0,2.0,,,,,,,,,,
1916.0,3.0,0.0,1125.9,0.87,0.89,0.88,0.02,1.0,1.0,1.0,0.0,0.1106
,,,,,,,,,,,,
2916.0,14.0,2.0,,,,,,,,,,
5950.0,9.0,4.0,,,,,,,,,,
8602,3.0,0.0,1159.24,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1122
4662.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8639,3.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.35,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.118
,,,,,,,,,,,,
8905,6.0,0.0,1122.72,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
5403.0,6.0,0.0,,,,,,,,,,
7751,0.0,0.0,1134.3,0.88,0.88,0.88,0.0,1.0,1.0,1.0,0.0,0.0321
,,,,,,,,,,,,
8933,15.0,1.0,,,,,,,,,,
0.0,9.0,0.0,1129.01,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.149
,,,,,,,,,,,,
7806,3.0,2.0,,,,,,,,,,
2755.0,0.0,0.0,1132.56,0.86,0.88,0.87,0.02,1.0,1.0,1.0,0.0,0.139
2980.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8971,6.0,0.0,1122.71,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0503
,,,,,,,,,,,,
2948.0,3.0,1.0,,,,,,,,,,
8701,3.0,1.0,1127.43,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2164
,,,,,,,,,,,,
8866,9.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1133.98,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1175
,,,,,,,,,,,,
8867,3.0,1.0,1114.42,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.2265
,,,,,,,,,,,,
4505.0,9.0,5.0,,,,,,,,,,
8773,8.0,1.0,1134.98,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1979
1756.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8736,9.0,2.0,1113.51,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2243
,,,,,,,,,,,,
8834,3.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1132.34,0.94,0.97,0.95,0.03,1.0,1.0,1.0,0.0,0.1183
,,,,,,,,,,,,
2940.0,0.0,0.0,,,,,,,,,,
8473,0.0,1.0,1132.63,0.93,0.96,0.95,0.03,1.0,1.0,1.0,0.0,0.1124
,,,,,,,,,,,,
8316,3.0,0.0,,,,,,,,,,
2952.0,0.0,0.0,1138.6100000000001,0.96,0.97,0.96,0.01,1.0,1.0,1.0,0.0,0.0239
,,,,,,,,,,,,
2714.0,5.0,2.0,,,,,,,,,,
7591,8.0,1.0,,,,,,,,,,
2928.0,0.0,0.0,1148.13,0.75,0.75,0.75,0.0,1.0,1.0,1.0,0.0,0.1124
2944.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8657,17.0,6.0,,,,,,,,,,
5741.0,12.0,3.0,1126.85,0.97,1.0,0.98,0.03,1.0,1.0,1.0,0.0,0.1863
,,,,,,,,,,,,
8816,15.0,1.0,,,,,,,,,,
2117.0,9.0,1.0,1128.12,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.2457
,,,,,,,,,,,,
10101,24.0,4.0,,,,,,,,,,
13336.0,6.0,7.0,,,,,,,,,,
