capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
,,,,,,,,
8571,7.0,2.0,,,,,,
2216.0,0.0,0.0,1066.65,0.96,0.97,0.96,0.01,0.113
,,,,,,,,
8025,6.0,1.0,,,,,,
0.0,3.0,0.0,1063.36,0.9,0.9,0.9,0.0,0.1228
,,,,,,,,
8659,6.0,1.0,1050.42,0.96,0.97,0.96,0.01,0.2376
,,,,,,,,
8189,0.0,0.0,1057.45,0.93,0.95,0.94,0.02,0.0273
,,,,,,,,
8815,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
2995.0,17.0,2.0,,,,,,
2754.0,7.0,1.0,,,,,,
9694,4.0,0.0,1086.52,0.97,0.98,0.97,0.01,0.1267
1768.0,0.0,0.0,,,,,,
,,,,,,,,
2993.0,7.0,0.0,,,,,,
8127,1.0,0.0,1079.57,0.93,0.95,0.94,0.02,0.0225
0.0,1.0,0.0,,,,,,
,,,,,,,,
8270,0.0,0.0,1061.42,0.96,0.96,0.96,0.0,0.0276
,,,,,,,,
7757,0.0,0.0,1058.21,0.9,0.9,0.9,0.0,0.0259
,,,,,,,,
8555,0.0,2.0,,,,,,
2626.0,0.0,0.0,1066.66,0.95,0.96,0.95,0.01,0.1018
,,,,,,,,
8527,0.0,1.0,1050.91,0.95,0.96,0.95,0.01,0.2168
,,,,,,,,
8648,0.0,0.0,,,,,,
0.0,2.0,0.0,1072.46,0.97,0.97,0.97,0.0,0.0178
,,,,,,,,
8485,17.0,1.0,1049.68,0.98,0.99,0.98,0.01,0.2743
,,,,,,,,
8611,0.0,1.0,1050.9,0.95,0.96,0.95,0.01,0.2171
,,,,,,,,
7856,3.0,0.0,1058.28,0.91,0.92,0.92,0.01,0.0364
,,,,,,,,
7763,8.0,4.0,,,,,,
1495.0,9.0,0.0,1075.86,0.9,0.91,0.91,0.01,0.0737
759.0,2.0,0.0,,,,,,
,,,,,,,,
3000.0,17.0,4.0,,,,,,
7486.0,8.0,0.0,,,,,,
2488.0,5.0,2.0,1081.48,0.81,0.72,0.77,0.09,0.1274
2161.0,0.0,1.0,,,,,,
0.0,2.0,0.0,,,,,,
,,,,,,,,
9530,2.0,2.0,1051.51,0.95,0.96,0.95,0.01,0.2048
,,,,,,,,
9256,8.0,1.0,,,,,,
2870.0,0.0,0.0,1065.95,0.96,0.98,0.97,0.02,0.128
,,,,,,,,
8640,12.0,0.0,1059.92,0.98,0.99,0.98,0.01,0.0695
,,,,,,,,
8325,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0278
,,,,,,,,
8353,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.038
,,,,,,,,
8065,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0269
,,,,,,,,
8776,3.0,0.0,1060.88,0.97,0.98,0.97,0.01,0.0394
,,,,,,,,
8390,3.0,0.0,,,,,,
3727.0,0.0,0.0,1081.69,0.97,0.98,0.97,0.01,0.0232
2626.0,3.0,0.0,,,,,,
,,,,,,,,
8015,10.0,2.0,,,,,,
5500.0,10.0,0.0,1074.24,0.9,0.92,0.91,0.02,0.0963
2927.0,0.0,0.0,,,,,,
,,,,,,,,
10204,4.0,1.0,,,,,,
305.0,2.0,1.0,1061.5,0.96,0.97,0.96,0.01,0.2161
,,,,,,,,
7741,0.0,0.0,1058.21,0.9,0.9,0.9,0.0,0.0258
,,,,,,,,
8779,0.0,1.0,1050.87,0.95,0.96,0.95,0.01,0.2176
,,,,,,,,
8726,2.0,0.0,1061.05,0.97,0.98,0.97,0.01,0.0359
,,,,,,,,
8832,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8677,0.0,0.0,1061.9,0.97,0.97,0.97,0.0,0.0289
,,,,,,,,
10528,0.0,1.0,1050.62,0.95,0.97,0.96,0.02,0.2235
,,,,,,,,
8447,3.0,0.0,,,,,,
4520.0,0.0,0.0,1071.52,0.97,0.98,0.97,0.01,0.0267
,,,,,,,,
8631,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0491
,,,,,,,,
7883,4.0,1.0,1047.54,0.89,0.89,0.89,0.0,0.2282
,,,,,,,,
8560,0.0,0.0,1061.92,0.97,0.97,0.97,0.0,0.0285
,,,,,,,,
8694,0.0,0.0,1061.4,0.97,0.98,0.97,0.01,0.029
,,,,,,,,
8771,3.0,0.0,1060.88,0.97,0.98,0.97,0.01,0.0394
,,,,,,,,
8577,0.0,0.0,1061.92,0.97,0.97,0.97,0.0,0.0286
,,,,,,,,
8045,6.0,1.0,1048.42,0.92,0.95,0.94,0.03,0.2355
,,,,,,,,
7747,0.0,0.0,,,,,,
2563.0,0.0,0.0,1068.64,0.9,0.9,0.9,0.0,0.0172
,,,,,,,,
2998.0,6.0,0.0,,,,,,
8725,3.0,0.0,1078.24,0.97,0.98,0.97,0.01,0.0921
4505.0,1.0,1.0,,,,,,
,,,,,,,,
8636,2.0,0.0,1061.07,0.97,0.98,0.97,0.01,0.0356
,,,,,,,,
8641,3.0,0.0,,,,,,
-944.0,3.0,0.0,1069.11,0.97,0.98,0.97,0.01,0.0246
,,,,,,,,
8531,0.0,0.0,1061.93,0.97,0.97,0.97,0.0,0.0284
,,,,,,,,
8319,3.0,0.0,,,,,,
1352.0,0.0,1.0,1078.91,0.97,0.98,0.97,0.01,0.0787
1628.0,0.0,0.0,,,,,,
,,,,,,,,
8655,0.0,0.0,1061.9,0.97,0.97,0.97,0.0,0.0289
,,,,,,,,
8630,0.0,0.0,,,,,,
0.0,3.0,0.0,1072.38,0.97,0.97,0.97,0.0,0.0195
,,,,,,,,
8243,9.0,1.0,1048.38,0.93,0.95,0.94,0.02,0.2463
,,,,,,,,
8523,0.0,0.0,,,,,,
1752.0,4.0,0.0,1072.16,0.97,0.97,0.97,0.0,0.0239
,,,,,,,,
8017,3.0,0.0,1058.26,0.91,0.92,0.92,0.01,0.0369
,,,,,,,,
8145,13.0,0.0,,,,,,
2319.0,0.0,0.0,1080.86,0.96,0.98,0.97,0.02,0.0297
0.0,3.0,0.0,,,,,,
,,,,,,,,
9613,12.0,2.0,,,,,,
2718.0,0.0,0.0,1066.65,0.97,0.98,0.97,0.01,0.124
,,,,,,,,
8303,0.0,0.0,1060.08,0.97,0.97,0.97,0.0,0.0277
,,,,,,,,
8465,0.0,0.0,,,,,,
2843.0,2.0,0.0,1082.44,0.97,0.97,0.97,0.0,0.0182
0.0,3.0,0.0,,,,,,
,,,,,,,,
8826,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8781,0.0,1.0,1050.87,0.95,0.96,0.95,0.01,0.2176
,,,,,,,,
8472,0.0,0.0,1061.94,0.97,0.97,0.97,0.0,0.0282
,,,,,,,,
8259,2.0,1.0,1049.56,0.93,0.95,0.94,0.02,0.2227
,,,,,,,,
2999.0,4.0,2.0,,,,,,
8357,2.0,1.0,,,,,,
2908.0,3.0,0.0,1086.22,0.95,0.96,0.95,0.01,0.1105
2765.0,0.0,0.0,,,,,,
,,,,,,,,
9282,25.0,2.0,,,,,,
2506.0,3.0,0.0,1066.44,0.99,1.0,0.99,0.01,0.1502
,,,,,,,,
8195,6.0,1.0,1048.4,0.92,0.95,0.94,0.03,0.236
,,,,,,,,
8071,0.0,1.0,1048.89,0.91,0.94,0.93,0.03,0.2153
,,,,,,,,
8780,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0293
,,,,,,,,
8682,3.0,2.0,1051.48,0.95,0.96,0.95,0.01,0.2054
,,,,,,,,
8292,0.0,0.0,,,,,,
5554.0,0.0,0.0,1081.86,0.96,0.96,0.96,0.0,0.0188
0.0,3.0,0.0,,,,,,
,,,,,,,,
8516,5.0,1.0,,,,,,
0.0,3.0,0.0,1066.2,0.96,0.97,0.96,0.01,0.1219
,,,,,,,,
8412,0.0,0.0,,,,,,
0.0,2.0,0.0,1072.48,0.97,0.97,0.97,0.0,0.0174
,,,,,,,,
9129,13.0,2.0,,,,,,
6443.0,3.0,0.0,1066.04,0.97,0.98,0.97,0.01,0.1362
,,,,,,,,
8327,8.0,0.0,,,,,,
2836.0,0.0,1.0,1066.58,0.97,0.99,0.98,0.02,0.1264
,,,,,,,,
10432,3.0,3.0,,,,,,
924.0,0.0,0.0,1067.49,0.96,0.97,0.96,0.01,0.0962
,,,,,,,,
8633,2.0,0.0,1061.08,0.97,0.98,0.97,0.01,0.0355
,,,,,,,,
8041,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0268
,,,,,,,,
8512,11.0,2.0,,,,,,
7219.0,0.0,1.0,1075.35,0.97,0.98,0.97,0.01,0.15
1728.0,0.0,0.0,,,,,,
,,,,,,,,
7623,0.0,0.0,1046.53,0.8,0.72,0.76,0.08,0.0254
,,,,,,,,
8808,3.0,0.0,1060.87,0.97,0.98,0.97,0.01,0.0395
,,,,,,,,
10471,0.0,0.0,1061.1,0.97,0.98,0.97,0.01,0.0349
,,,,,,,,
8227,0.0,0.0,1059.33,0.93,0.95,0.94,0.02,0.0274
,,,,,,,,
8660,3.0,0.0,,,,,,
2922.0,0.0,0.0,1071.63,0.97,0.98,0.97,0.01,0.0244
,,,,,,,,
2987.0,8.0,1.0,,,,,,
8158,0.0,0.0,1064.39,0.93,0.95,0.94,0.02,0.1263
,,,,,,,,
7802,8.0,2.0,,,,,,
5717.0,2.0,0.0,1063.42,0.9,0.91,0.91,0.01,0.1226
,,,,,,,,
8879,8.0,0.0,1060.56,0.98,0.99,0.98,0.01,0.0567
,,,,,,,,
8788,1.0,0.0,1061.22,0.97,0.98,0.97,0.01,0.0327
,,,,,,,,
8866,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0296
,,,,,,,,
9848,6.0,0.0,,,,,,
0.0,3.0,0.0,1071.32,0.97,0.99,0.98,0.02,0.0317
,,,,,,,,
9480,5.0,1.0,,,,,,
2643.0,0.0,0.0,1066.16,0.96,0.97,0.96,0.01,0.1229
,,,,,,,,
8555,8.0,1.0,,,,,,
5710.0,0.0,0.0,1065.78,0.96,0.98,0.97,0.02,0.1315
,,,,,,,,
8886,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0296
,,,,,,,,
8499,0.0,0.0,1061.93,0.97,0.97,0.97,0.0,0.0283
,,,,,,,,
8135,5.0,0.0,1059.0,0.94,0.95,0.94,0.01,0.0441
,,,,,,,,
8745,3.0,2.0,1051.47,0.95,0.96,0.95,0.01,0.2056
,,,,,,,,
8301,3.0,1.0,1050.44,0.95,0.96,0.95,0.01,0.2262
,,,,,,,,
8851,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0295
,,,,,,,,
8728,2.0,0.0,1061.05,0.97,0.98,0.97,0.01,0.0359
,,,,,,,,
8244,5.0,0.0,,,,,,
0.0,3.0,0.0,1069.84,0.94,0.95,0.94,0.01,0.0273
,,,,,,,,
8714,8.0,0.0,1060.59,0.98,0.99,0.98,0.01,0.0562
,,,,,,,,
7790,1.0,2.0,,,,,,
4755.0,0.0,0.0,1061.02,0.87,0.85,0.86,0.02,0.1057
,,,,,,,,
8849,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0295
,,,,,,,,
8806,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8387,8.0,0.0,1060.14,0.97,0.99,0.98,0.02,0.0551
,,,,,,,,
10038,6.0,0.0,1060.21,0.97,0.99,0.98,0.02,0.0538
,,,,,,,,
9386,16.0,3.0,,,,,,
5154.0,0.0,0.0,1067.22,0.98,0.99,0.98,0.01,0.1236
,,,,,,,,
8651,9.0,0.0,,,,,,
0.0,3.0,0.0,1071.66,0.98,0.99,0.98,0.01,0.0348
,,,,,,,,
8708,6.0,0.0,1060.43,0.97,0.99,0.98,0.02,0.0494
,,,,,,,,
8740,0.0,0.0,1061.4,0.97,0.98,0.97,0.01,0.0291
,,,,,,,,
8916,0.0,0.0,1061.36,0.97,0.98,0.97,0.01,0.0297
,,,,,,,,
8093,0.0,0.0,1059.35,0.93,0.95,0.94,0.02,0.027
,,,,,,,,
8536,3.0,0.0,1060.92,0.97,0.98,0.97,0.01,0.0386
,,,,,,,,
2980.0,5.0,1.0,,,,,,
9573,0.0,0.0,1078.43,0.97,0.98,0.97,0.01,0.0883
5319.0,0.0,0.0,,,,,,
,,,,,,,,
7879,11.0,0.0,1056.14,0.93,0.94,0.94,0.01,0.0636
,,,,,,,,
8794,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0293
,,,,,,,,
8666,12.0,1.0,1049.95,0.97,0.98,0.97,0.01,0.2579
,,,,,,,,
8382,0.0,0.0,1061.95,0.97,0.97,0.97,0.0,0.0279
,,,,,,,,
9550,24.0,0.0,,,,,,
0.0,2.0,0.0,1070.95,0.99,1.0,0.99,0.01,0.0599
,,,,,,,,
8406,3.0,0.0,,,,,,
2868.0,3.0,0.0,1071.4,0.97,0.98,0.97,0.01,0.029
,,,,,,,,
8583,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0388
,,,,,,,,
8813,4.0,0.0,1060.7,0.97,0.98,0.97,0.01,0.0429
,,,,,,,,
8783,11.0,1.0,1050.1,0.97,0.98,0.97,0.01,0.2549
,,,,,,,,
8381,6.0,0.0,1060.43,0.97,0.98,0.97,0.01,0.0483
,,,,,,,,
8820,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8940,9.0,0.0,1060.38,0.98,0.99,0.98,0.01,0.0603
,,,,,,,,
8478,0.0,0.0,1061.93,0.97,0.97,0.97,0.0,0.0283
,,,,,,,,
8121,3.0,1.0,1046.99,0.92,0.94,0.93,0.02,0.2256
,,,,,,,,
8755,3.0,0.0,1060.88,0.97,0.98,0.97,0.01,0.0394
,,,,,,,,
8857,2.0,0.0,1061.04,0.97,0.98,0.97,0.01,0.0363
,,,,,,,,
8686,7.0,1.0,,,,,,
2712.0,0.0,0.0,1066.1,0.96,0.98,0.97,0.02,0.125
,,,,,,,,
8843,8.0,0.0,,,,,,
0.0,3.0,0.0,1071.73,0.98,0.99,0.98,0.01,0.0334
,,,,,,,,
8429,2.0,0.0,1061.1,0.97,0.98,0.97,0.01,0.0349
,,,,,,,,
8459,6.0,0.0,1060.42,0.97,0.98,0.97,0.01,0.0485
,,,,,,,,
8207,8.0,0.0,1059.02,0.95,0.96,0.95,0.01,0.0545
,,,,,,,,
8588,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0388
,,,,,,,,
10415,3.0,0.0,1060.6,0.97,0.98,0.97,0.01,0.0449
,,,,,,,,
8163,8.0,1.0,,,,,,
2529.0,0.0,0.0,1076.34,0.93,0.95,0.94,0.02,0.0871
0.0,3.0,0.0,,,,,,
,,,,,,,,
8844,3.0,0.0,1060.87,0.97,0.98,0.97,0.01,0.0396
,,,,,,,,
8390,9.0,0.0,1058.59,0.98,0.99,0.98,0.01,0.0585
,,,,,,,,
8347,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0278
,,,,,,,,
8414,12.0,2.0,1051.1,0.97,0.98,0.97,0.01,0.235
,,,,,,,,
8901,0.0,0.0,1061.36,0.97,0.98,0.97,0.01,0.0297
,,,,,,,,
7587,6.0,0.0,1052.87,0.84,0.83,0.83,0.01,0.0456
,,,,,,,,
8707,9.0,1.0,,,,,,
5642.0,0.0,0.0,1077.74,0.96,0.98,0.97,0.02,0.0923
0.0,3.0,0.0,,,,,,
,,,,,,,,
8672,5.0,0.0,,,,,,
2860.0,0.0,0.0,1071.46,0.97,0.98,0.97,0.01,0.0277
,,,,,,,,
7869,0.0,0.0,1058.19,0.9,0.9,0.9,0.0,0.0262
,,,,,,,,
8286,0.0,0.0,1061.42,0.96,0.96,0.96,0.0,0.0276
,,,,,,,,
8677,2.0,1.0,1050.54,0.95,0.96,0.95,0.01,0.2241
,,,,,,,,
8146,0.0,0.0,1059.34,0.93,0.95,0.94,0.02,0.0272
,,,,,,,,
8535,6.0,1.0,1050.44,0.96,0.97,0.96,0.01,0.2372
,,,,,,,,
7586,6.0,0.0,,,,,,
2205.0,5.0,0.0,1073.82,0.84,0.83,0.83,0.01,0.0267
0.0,3.0,0.0,,,,,,
,,,,,,,,
8108,3.0,1.0,,,,,,
2725.0,0.0,0.0,1064.29,0.92,0.94,0.93,0.02,0.1173
,,,,,,,,
7692,3.0,0.0,,,,,,
2876.0,0.0,1.0,1061.46,0.86,0.86,0.86,0.0,0.1169
,,,,,,,,
8455,0.0,0.0,,,,,,
2930.0,3.0,0.0,1082.38,0.97,0.97,0.97,0.0,0.0194
0.0,3.0,0.0,,,,,,
,,,,,,,,
8683,0.0,0.0,1061.9,0.97,0.97,0.97,0.0,0.0289
,,,,,,,,
8107,17.0,0.0,,,,,,
0.0,3.0,0.0,1069.98,0.96,0.98,0.97,0.02,0.0474
,,,,,,,,
8280,3.0,0.0,1060.41,0.96,0.97,0.96,0.01,0.0378
,,,,,,,,
7814,0.0,0.0,1058.2,0.9,0.9,0.9,0.0,0.026
,,,,,,,,
8721,9.0,1.0,1049.96,0.96,0.98,0.97,0.02,0.2479
,,,,,,,,
8453,0.0,1.0,1050.92,0.95,0.96,0.95,0.01,0.2165
,,,,,,,,
8154,9.0,0.0,1058.86,0.95,0.96,0.95,0.01,0.0577
,,,,,,,,
8897,2.0,0.0,1061.03,0.97,0.98,0.97,0.01,0.0364
,,,,,,,,
8713,0.0,0.0,1061.4,0.97,0.98,0.97,0.01,0.029
,,,,,,,,
7659,0.0,0.0,1046.53,0.8,0.72,0.76,0.08,0.0255
,,,,,,,,
8707,3.0,1.0,,,,,,
0.0,3.0,0.0,1065.8,0.95,0.96,0.95,0.01,0.1189
,,,,,,,,
8721,8.0,1.0,1050.12,0.96,0.98,0.97,0.02,0.2446
,,,,,,,,
8084,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0269
,,,,,,,,
8589,2.0,0.0,,,,,,
0.0,3.0,0.0,1071.71,0.97,0.98,0.97,0.01,0.0228
,,,,,,,,
8775,6.0,1.0,,,,,,
2578.0,0.0,0.0,1066.13,0.96,0.97,0.96,0.01,0.1233
,,,,,,,,
8774,0.0,0.0,1061.39,0.97,0.98,0.97,0.01,0.0292
,,,,,,,,
8652,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.039
,,,,,,,,
8641,3.0,1.0,1050.38,0.95,0.96,0.95,0.01,0.2273
,,,,,,,,
8389,0.0,0.0,1061.95,0.97,0.97,0.97,0.0,0.028
,,,,,,,,
8489,0.0,0.0,1061.93,0.97,0.97,0.97,0.0,0.0283
,,,,,,,,
8156,9.0,1.0,,,,,,
2257.0,0.0,0.0,1064.36,0.93,0.95,0.94,0.02,0.1268
,,,,,,,,
7650,5.0,0.0,,,,,,
2868.0,0.0,0.0,1063.85,0.84,0.83,0.83,0.01,0.026
,,,,,,,,
8073,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0269
,,,,,,,,
8388,2.0,0.0,1061.11,0.97,0.98,0.97,0.01,0.0347
,,,,,,,,
8154,0.0,0.0,1059.34,0.93,0.95,0.94,0.02,0.0272
,,,,,,,,
7711,6.0,0.0,1056.1,0.88,0.88,0.88,0.0,0.046
,,,,,,,,
8512,2.0,0.0,1061.09,0.97,0.98,0.97,0.01,0.0351
,,,,,,,,
9337,0.0,0.0,1061.29,0.97,0.98,0.97,0.01,0.0311
,,,,,,,,
8742,0.0,1.0,1050.87,0.95,0.96,0.95,0.01,0.2175
,,,,,,,,
8618,0.0,0.0,1061.91,0.97,0.97,0.97,0.0,0.0287
,,,,,,,,
8457,2.0,0.0,1061.1,0.97,0.98,0.97,0.01,0.035
,,,,,,,,
8659,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.039
,,,,,,,,
8719,8.0,0.0,1060.59,0.98,0.99,0.98,0.01,0.0562
,,,,,,,,
7966,0.0,0.0,1058.17,0.9,0.9,0.9,0.0,0.0266
,,,,,,,,
8399,5.0,0.0,1060.6,0.97,0.98,0.97,0.01,0.045
,,,,,,,,
8750,9.0,0.0,1060.42,0.98,0.99,0.98,0.01,0.0597
,,,,,,,,
8733,9.0,1.0,1049.95,0.96,0.98,0.97,0.02,0.248
,,,,,,,,
8770,6.0,0.0,1060.42,0.97,0.99,0.98,0.02,0.0496
,,,,,,,,
8582,0.0,0.0,1061.92,0.97,0.97,0.97,0.0,0.0286
,,,,,,,,
10419,2.0,1.0,1050.8,0.96,0.97,0.96,0.01,0.2299
,,,,,,,,
8680,0.0,0.0,1061.9,0.97,0.97,0.97,0.0,0.0289
,,,,,,,,
8033,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0268
,,,,,,,,
8710,1.0,1.0,1050.71,0.95,0.96,0.95,0.01,0.2208
,,,,,,,,
8362,17.0,0.0,,,,,,
2519.0,0.0,0.0,1071.06,0.98,0.99,0.98,0.01,0.0469
,,,,,,,,
8507,3.0,0.0,,,,,,
0.0,3.0,0.0,1071.63,0.97,0.98,0.97,0.01,0.0244
,,,,,,,,
8810,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
7625.0,6,1.0,1037.6,0.78,0.73,0.76,0.05,0.2341
,,,,,,,,
8292,8.0,1.0,,,,,,
2847.0,0.0,0.0,1065.43,0.95,0.96,0.95,0.01,0.1263
,,,,,,,,
8953,12.0,0.0,1059.88,0.98,0.99,0.98,0.01,0.0705
,,,,,,,,
8525,3.0,0.0,1060.92,0.97,0.98,0.97,0.01,0.0386
,,,,,,,,
8479,5.0,0.0,1060.59,0.97,0.98,0.97,0.01,0.0452
,,,,,,,,
8480,3.0,0.0,1060.93,0.97,0.98,0.97,0.01,0.0384
,,,,,,,,
8685,17.0,1.0,1049.65,0.98,0.99,0.98,0.01,0.275
,,,,,,,,
8868,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0296
,,,,,,,,
8757,0.0,0.0,1061.39,0.97,0.98,0.97,0.01,0.0292
,,,,,,,,
8589,8.0,1.0,1050.14,0.96,0.98,0.97,0.02,0.2441
,,,,,,,,
8798,3.0,0.0,1060.87,0.97,0.98,0.97,0.01,0.0395
,,,,,,,,
8460,0.0,0.0,1061.94,0.97,0.97,0.97,0.0,0.0282
,,,,,,,,
8670,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.0391
,,,,,,,,
8329,0.0,0.0,,,,,,
0.0,3.0,0.0,1072.4,0.97,0.97,0.97,0.0,0.019
,,,,,,,,
8477,6.0,0.0,1060.42,0.97,0.98,0.97,0.01,0.0486
,,,,,,,,
8314,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0277
,,,,,,,,
8485,0.0,0.0,1061.93,0.97,0.97,0.97,0.0,0.0283
,,,,,,,,
7685,0.0,0.0,1051.82,0.84,0.8,0.82,0.04,0.0256
,,,,,,,,
8847,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0295
,,,,,,,,
8867,4.0,1.0,,,,,,
0.0,3.0,0.0,1066.76,0.96,0.96,0.96,0.0,0.1208
,,,,,,,,
8649,5.0,0.0,,,,,,
2954.0,0.0,0.0,1068.95,0.97,0.98,0.97,0.01,0.0278
,,,,,,,,
8438,6.0,0.0,1060.42,0.97,0.98,0.97,0.01,0.0485
,,,,,,,,
8725,8.0,0.0,,,,,,
2691.0,0.0,0.0,1071.77,0.98,0.99,0.98,0.01,0.0326
,,,,,,,,
8707,0.0,1.0,1050.88,0.95,0.96,0.95,0.01,0.2174
,,,,,,,,
8677,2.0,0.0,1061.06,0.97,0.98,0.97,0.01,0.0357
,,,,,,,,
8855,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0295
,,,,,,,,
9844,12.0,1.0,1049.76,0.97,0.98,0.97,0.01,0.2618
,,,,,,,,
8922,0.0,0.0,1061.36,0.97,0.98,0.97,0.01,0.0297
,,,,,,,,
8768,5.0,0.0,1060.54,0.97,0.98,0.97,0.01,0.0462
,,,,,,,,
8752,3.0,0.0,1060.88,0.97,0.98,0.97,0.01,0.0393
,,,,,,,,
8814,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8791,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0293
,,,,,,,,
8819,1.0,0.0,1061.21,0.97,0.98,0.97,0.01,0.0328
,,,,,,,,
8786,14.0,0.0,,,,,,
0.0,3.0,0.0,1071.23,0.98,0.99,0.98,0.01,0.0435
,,,,,,,,
8445,0.0,0.0,1061.94,0.97,0.97,0.97,0.0,0.0282
,,,,,,,,
8890,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0296
,,,,,,,,
8961,3.0,0.0,,,,,,
2853.0,0.0,0.0,1071.61,0.97,0.98,0.97,0.01,0.0248
,,,,,,,,
8675,0.0,0.0,1061.9,0.97,0.97,0.97,0.0,0.0289
,,,,,,,,
8693,12.0,0.0,,,,,,
5813.0,0.0,0.0,1071.18,0.98,0.99,0.98,0.01,0.0445
,,,,,,,,
8795,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0293
,,,,,,,,
8865,6.0,2.0,1051.49,0.96,0.97,0.96,0.01,0.2162
,,,,,,,,
8727,6.0,0.0,1060.43,0.97,0.99,0.98,0.02,0.0494
,,,,,,,,
8918,0.0,0.0,1061.36,0.97,0.98,0.97,0.01,0.0297
,,,,,,,,
8914,3.0,0.0,1060.86,0.97,0.98,0.97,0.01,0.0399
,,,,,,,,
8362,3.0,1.0,1050.43,0.95,0.96,0.95,0.01,0.2264
,,,,,,,,
8125,0.0,0.0,1059.34,0.93,0.95,0.94,0.02,0.0271
,,,,,,,,
7870,6.0,0.0,1057.82,0.92,0.94,0.93,0.02,0.0466
,,,,,,,,
8758,3.0,0.0,1059.0,0.97,0.98,0.97,0.01,0.0394
,,,,,,,,
8523,0.0,1.0,1050.91,0.95,0.96,0.95,0.01,0.2168
,,,,,,,,
8892,3.0,0.0,1060.86,0.97,0.98,0.97,0.01,0.0398
,,,,,,,,
8892,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0296
,,,,,,,,
7625,0.0,0.0,1046.53,0.8,0.72,0.76,0.08,0.0254
,,,,,,,,
8800,3.0,0.0,1060.87,0.97,0.98,0.97,0.01,0.0395
,,,,,,,,
8590,0.0,0.0,1061.92,0.97,0.97,0.97,0.0,0.0286
,,,,,,,,
8853,0.0,0.0,1061.37,0.97,0.98,0.97,0.01,0.0295
,,,,,,,,
8871,3.0,0.0,,,,,,
2935.0,3.0,0.0,1071.36,0.97,0.98,0.97,0.01,0.0299
,,,,,,,,
8661,6.0,0.0,1060.39,0.97,0.98,0.97,0.01,0.0492
,,,,,,,,
8723,0.0,0.0,1061.4,0.97,0.98,0.97,0.01,0.0291
,,,,,,,,
8551,0.0,0.0,1061.92,0.97,0.97,0.97,0.0,0.0285
,,,,,,,,
8823,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8770,0.0,0.0,1061.39,0.97,0.98,0.97,0.01,0.0292
,,,,,,,,
8955,6.0,0.0,1060.39,0.97,0.99,0.98,0.02,0.0502
,,,,,,,,
8343,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0278
,,,,,,,,
7960,0.0,1.0,1045.0,0.86,0.84,0.85,0.02,0.2149
,,,,,,,,
8871,5.0,0.0,1060.52,0.97,0.98,0.97,0.01,0.0465
,,,,,,,,
8809,0.0,0.0,1061.38,0.97,0.98,0.97,0.01,0.0294
,,,,,,,,
8967,3.0,0.0,1060.84,0.97,0.98,0.97,0.01,0.0401
,,,,,,,,
8412,3.0,0.0,1060.94,0.97,0.98,0.97,0.01,0.0382
