capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
8392,3.0,1.0,1050.32,0.95,0.96,0.95,0.01,0.2265
,,,,,,,,
9983,6.0,2.0,1051.3,0.96,0.97,0.96,0.01,0.2199
,,,,,,,,
8692,9.0,0.0,1060.42,0.98,0.99,0.98,0.01,0.0595
,,,,,,,,
9951,3.0,1.0,1050.72,0.96,0.97,0.96,0.01,0.2317
,,,,,,,,
8231,0.0,0.0,1059.33,0.93,0.95,0.94,0.02,0.0274
,,,,,,,,
8501,3.0,0.0,1060.92,0.97,0.98,0.97,0.01,0.0385
,,,,,,,,
8479,6.0,1.0,1050.45,0.96,0.97,0.96,0.01,0.237
,,,,,,,,
8241,6.0,0.0,1058.86,0.94,0.96,0.95,0.02,0.0478
,,,,,,,,
10398,3.0,0.0,1060.52,0.97,0.98,0.97,0.01,0.0448
,,,,,,,,
8363,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.038
,,,,,,,,
8008,0.0,0.0,1058.17,0.9,0.9,0.9,0.0,0.0267
,,,,,,,,
8728,3.0,0.0,1060.88,0.97,0.98,0.97,0.01,0.0393
,,,,,,,,
8868,6.0,1.0,1050.18,0.96,0.97,0.96,0.01,0.2383
,,,,,,,,
8174,3.0,1.0,1048.86,0.92,0.94,0.93,0.02,0.2258
,,,,,,,,
8568,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0387
,,,,,,,,
8564,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0387
,,,,,,,,
7774,0.0,1.0,1045.59,0.87,0.85,0.86,0.02,0.2143
,,,,,,,,
8419,5.0,1.0,1050.63,0.96,0.97,0.96,0.01,0.2334
,,,,,,,,
8566,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0489
,,,,,,,,
8258,3.0,0.0,1060.42,0.96,0.97,0.96,0.01,0.0377
,,,,,,,,
8390,3.0,2.0,1051.53,0.95,0.96,0.95,0.01,0.2044
,,,,,,,,
8612,9.0,0.0,1060.44,0.98,0.99,0.98,0.01,0.0592
,,,,,,,,
8849,3.0,0.0,1060.86,0.97,0.98,0.97,0.01,0.0397
,,,,,,,,
8524,6.0,0.0,1060.41,0.97,0.98,0.97,0.01,0.0487
,,,,,,,,
7919,-2.0,0.0,1053.9,0.9,0.9,0.9,0.0,0.0332
,,,,,,,,
9875,12.0,1.0,1049.75,0.97,0.98,0.97,0.01,0.262
,,,,,,,,
10042,4.0,0.0,1060.5,0.97,0.98,0.97,0.01,0.047
,,,,,,,,
8197,6.0,0.0,1058.86,0.94,0.96,0.95,0.02,0.0477
,,,,,,,,
8171,3.0,0.0,1059.33,0.94,0.95,0.94,0.01,0.0374
,,,,,,,,
8200,0.0,0.0,1059.33,0.93,0.95,0.94,0.02,0.0273
,,,,,,,,
8598,6.0,0.0,1060.3,0.97,0.98,0.97,0.01,0.049
,,,,,,,,
8215,2.0,0.0,1058.99,0.93,0.95,0.94,0.02,0.0342
,,,,,,,,
7942,14.0,1.0,1046.49,0.91,0.93,0.92,0.02,0.2623
,,,,,,,,
8377,6.0,1.0,1050.47,0.96,0.97,0.96,0.01,0.2366
,,,,,,,,
8260,3.0,0.0,1060.42,0.96,0.97,0.96,0.01,0.0377
,,,,,,,,
8562,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0489
,,,,,,,,
8470,5.0,2.0,1049.54,0.96,0.97,0.96,0.01,0.2114
,,,,,,,,
7967,9.0,2.0,1048.39,0.9,0.91,0.91,0.01,0.2233
,,,,,,,,
7784,0.0,0.0,1058.21,0.9,0.9,0.9,0.0,0.0259
,,,,,,,,
8460,3.0,1.0,1050.41,0.95,0.96,0.95,0.01,0.2267
,,,,,,,,
7826,0.0,0.0,1058.2,0.9,0.9,0.9,0.0,0.0261
,,,,,,,,
8564,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0489
,,,,,,,,
8245,6.0,0.0,1058.86,0.94,0.96,0.95,0.02,0.0478
,,,,,,,,
8655,3.0,2.0,1051.48,0.95,0.96,0.95,0.01,0.2053
,,,,,,,,
8455,3.0,0.0,1060.93,0.97,0.98,0.97,0.01,0.0384
,,,,,,,,
9475,3.0,0.0,1060.76,0.97,0.98,0.97,0.01,0.0418
,,,,,,,,
9317,3.0,2.0,1051.37,0.95,0.96,0.95,0.01,0.2075
,,,,,,,,
8105,3.0,3.0,1051.07,0.92,0.94,0.93,0.02,0.1816
,,,,,,,,
8416,14.0,1.0,1049.7,0.97,0.99,0.98,0.02,0.2639
,,,,,,,,
7820,3.0,0.0,1058.29,0.91,0.92,0.92,0.01,0.0362
,,,,,,,,
8434,6.0,0.0,1060.43,0.97,0.98,0.97,0.01,0.0484
,,,,,,,,
8484,3.0,0.0,1060.93,0.97,0.98,0.97,0.01,0.0384
,,,,,,,,
8330,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.0379
,,,,,,,,
8269,5.0,0.0,1060.08,0.96,0.97,0.96,0.01,0.0445
,,,,,,,,
8825,12.0,0.0,1059.9,0.98,0.99,0.98,0.01,0.0701
,,,,,,,,
8732,6.0,0.0,1060.43,0.97,0.99,0.98,0.02,0.0494
,,,,,,,,
8673,9.0,0.0,1060.43,0.98,0.99,0.98,0.01,0.0594
,,,,,,,,
10127,3.0,0.0,1060.65,0.97,0.98,0.97,0.01,0.0439
,,,,,,,,
8460,0.0,0.0,1061.94,0.97,0.97,0.97,0.0,0.0282
,,,,,,,,
8268,3.0,0.0,1060.42,0.96,0.97,0.96,0.01,0.0377
,,,,,,,,
7935,0.0,0.0,1058.18,0.9,0.9,0.9,0.0,0.0265
,,,,,,,,
8365,3.0,0.0,1060.94,0.97,0.98,0.97,0.01,0.0381
,,,,,,,,
8247,5.0,0.0,1058.97,0.94,0.95,0.94,0.01,0.0445
,,,,,,,,
8109,0.0,0.0,1057.22,0.93,0.95,0.94,0.02,0.027
,,,,,,,,
8060,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0269
,,,,,,,,
8558,18.0,1.0,1049.5,0.98,0.99,0.98,0.01,0.2779
,,,,,,,,
8540,12.0,1.0,1049.97,0.97,0.98,0.97,0.01,0.2575
,,,,,,,,
8448,12.0,1.0,1049.99,0.97,0.98,0.97,0.01,0.2572
,,,,,,,,
7941,0.0,0.0,1058.18,0.9,0.9,0.9,0.0,0.0265
,,,,,,,,
7571,6.0,0.0,1052.87,0.84,0.83,0.83,0.01,0.0456
,,,,,,,,
8820,12.0,0.0,1059.9,0.98,0.99,0.98,0.01,0.0701
,,,,,,,,
8551,3.0,1.0,1050.4,0.95,0.96,0.95,0.01,0.227
,,,,,,,,
8176,6.0,1.0,1048.4,0.92,0.95,0.94,0.03,0.236
,,,,,,,,
8325,6.0,0.0,1060.44,0.97,0.98,0.97,0.01,0.0481
,,,,,,,,
7995,0.0,0.0,1058.17,0.9,0.9,0.9,0.0,0.0267
,,,,,,,,
8628,5.0,0.0,1060.56,0.97,0.98,0.97,0.01,0.0457
,,,,,,,,
8042,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0268
,,,,,,,,
7769,3.0,1.0,1047.23,0.89,0.88,0.89,0.01,0.2244
,,,,,,,,
8676,6.0,0.0,1060.38,0.97,0.98,0.97,0.01,0.0493
,,,,,,,,
9039,12.0,0.0,1056.98,0.98,0.99,0.98,0.01,0.0708
,,,,,,,,
8595,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0388
,,,,,,,,
8112,0.0,2.0,1049.99,0.91,0.94,0.93,0.03,0.1933
,,,,,,,,
8851,0.0,1.0,1050.85,0.95,0.96,0.95,0.01,0.2179
,,,,,,,,
8867,3.0,0.0,1060.86,0.97,0.98,0.97,0.01,0.0397
,,,,,,,,
8696,12.0,0.0,1059.92,0.98,0.99,0.98,0.01,0.0697
,,,,,,,,
8048,0.0,1.0,1048.89,0.91,0.94,0.93,0.03,0.2152
,,,,,,,,
8293,0.0,0.0,1061.42,0.96,0.96,0.96,0.0,0.0276
,,,,,,,,
8512,0.0,1.0,1050.91,0.95,0.96,0.95,0.01,0.2167
,,,,,,,,
9116,32.0,4.0,1045.94,1.0,1.0,1.0,0.0,0.2616
,,,,,,,,
8860,6.0,0.0,1060.4,0.97,0.99,0.98,0.02,0.0499
,,,,,,,,
8605,2.0,0.0,1061.08,0.97,0.98,0.97,0.01,0.0355
,,,,,,,,
8153,9.0,0.0,1053.5,0.95,0.96,0.95,0.01,0.0577
,,,,,,,,
7978,2.0,0.0,1058.43,0.91,0.92,0.92,0.01,0.0334
,,,,,,,,
10056,0.0,0.0,1059.29,0.97,0.98,0.97,0.01,0.0335
,,,,,,,,
8762,9.0,0.0,1060.42,0.98,0.99,0.98,0.01,0.0597
,,,,,,,,
8598,0.0,0.0,1061.91,0.97,0.97,0.97,0.0,0.0287
,,,,,,,,
8066,3.0,0.0,1059.34,0.94,0.95,0.94,0.01,0.0371
,,,,,,,,
8240,0.0,0.0,1059.32,0.93,0.95,0.94,0.02,0.0275
,,,,,,,,
7686,18.0,1.0,1043.55,0.87,0.89,0.88,0.02,0.275
,,,,,,,,
7978,0.0,0.0,1057.8,0.9,0.9,0.9,0.0,0.0266
,,,,,,,,
8200,6.0,0.0,1058.86,0.94,0.96,0.95,0.02,0.0477
,,,,,,,,
10213,3.0,0.0,1060.64,0.97,0.98,0.97,0.01,0.0442
,,,,,,,,
7498,8.0,0.0,1045.25,0.81,0.72,0.77,0.09,0.0521
,,,,,,,,
8183,0.0,1.0,1048.87,0.91,0.94,0.93,0.03,0.2156
,,,,,,,,
7802,0.0,1.0,1044.85,0.86,0.84,0.85,0.02,0.2144
,,,,,,,,
7454.0,6,0.0,1045.04,0.8,0.71,0.76,0.09,0.0452
,,,,,,,,
8677,8.0,0.0,1060.1,0.97,0.99,0.98,0.02,0.0561
,,,,,,,,
8753,3.0,1.0,1050.36,0.95,0.96,0.95,0.01,0.2277
,,,,,,,,
8644,8.0,0.0,1060.02,0.97,0.99,0.98,0.02,0.0559
,,,,,,,,
8613,2.0,0.0,1061.08,0.97,0.98,0.97,0.01,0.0355
,,,,,,,,
8220,0.0,0.0,1059.33,0.93,0.95,0.94,0.02,0.0274
,,,,,,,,
8592,12.0,0.0,1059.94,0.98,0.99,0.98,0.01,0.0693
,,,,,,,,
8611,2.0,0.0,1061.08,0.97,0.98,0.97,0.01,0.0355
,,,,,,,,
8312,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0277
,,,,,,,,
8824,8.0,2.0,1050.75,0.96,0.98,0.97,0.02,0.2228
,,,,,,,,
8229,3.0,0.0,1059.32,0.94,0.95,0.94,0.01,0.0376
,,,,,,,,
8780,3.0,3.0,1052.55,0.95,0.96,0.95,0.01,0.1839
,,,,,,,,
7803,3.0,0.0,1057.81,0.91,0.92,0.92,0.01,0.0362
,,,,,,,,
8828,12.0,0.0,1059.9,0.98,0.99,0.98,0.01,0.0701
,,,,,,,,
7491.0,6.0,1.0,,,,,,
7835,0.0,0.0,1063.0,0.9,0.9,0.9,0.0,0.1299
,,,,,,,,
8468,6.0,0.0,1060.42,0.97,0.98,0.97,0.01,0.0486
,,,,,,,,
9045,0.0,1.0,1050.82,0.95,0.96,0.95,0.01,0.2185
,,,,,,,,
8029,0.0,0.0,1059.36,0.93,0.95,0.94,0.02,0.0268
,,,,,,,,
9815,17.0,4.0,1048.61,0.98,0.99,0.98,0.01,0.2136
,,,,,,,,
8186,0.0,1.0,1048.7,0.91,0.94,0.93,0.03,0.2157
,,,,,,,,
8461,3.0,0.0,1060.93,0.97,0.98,0.97,0.01,0.0384
,,,,,,,,
7872,6.0,0.0,1057.82,0.92,0.94,0.93,0.02,0.0466
,,,,,,,,
8602,0.0,0.0,1061.91,0.97,0.97,0.97,0.0,0.0287
,,,,,,,,
7770,0.0,1.0,1045.59,0.87,0.85,0.86,0.02,0.2143
,,,,,,,,
8038,6.0,0.0,1058.9,0.94,0.96,0.95,0.02,0.0471
,,,,,,,,
8143,0.0,0.0,1059.34,0.93,0.95,0.94,0.02,0.0271
,,,,,,,,
8482,6.0,0.0,1060.42,0.97,0.98,0.97,0.01,0.0486
,,,,,,,,
8662,3.0,1.0,1050.38,0.95,0.96,0.95,0.01,0.2274
,,,,,,,,
7900,3.0,1.0,1047.16,0.88,0.88,0.88,0.0,0.2249
,,,,,,,,
7919,6.0,1.0,1047.74,0.9,0.9,0.9,0.0,0.2351
,,,,,,,,
8224,2.0,0.0,1058.99,0.93,0.95,0.94,0.02,0.0342
,,,,,,,,
8372,3.0,0.0,1060.94,0.97,0.98,0.97,0.01,0.0381
,,,,,,,,
8561,3.0,1.0,1050.4,0.95,0.96,0.95,0.01,0.2271
,,,,,,,,
9639,24.0,2.0,1049.87,0.99,1.0,0.99,0.01,0.2796
,,,,,,,,
8602,9.0,0.0,1060.44,0.98,0.99,0.98,0.01,0.0592
,,,,,,,,
8698,15.0,0.0,1059.4,0.98,0.99,0.98,0.01,0.0799
,,,,,,,,
8549,11.0,0.0,1060.11,0.98,0.99,0.98,0.01,0.0658
,,,,,,,,
8072,3.0,0.0,1059.34,0.94,0.95,0.94,0.01,0.0371
,,,,,,,,
9934,0.0,1.0,1050.68,0.95,0.96,0.95,0.01,0.2215
,,,,,,,,
9231,3.0,0.0,1060.5,0.97,0.98,0.97,0.01,0.0409
,,,,,,,,
8403,0.0,0.0,1061.95,0.97,0.97,0.97,0.0,0.028
,,,,,,,,
8616,9.0,0.0,1060.44,0.98,0.99,0.98,0.01,0.0592
,,,,,,,,
8729,2.0,0.0,1061.05,0.97,0.98,0.97,0.01,0.0359
,,,,,,,,
7985,0.0,2.0,1042.2,0.86,0.84,0.85,0.02,0.1929
,,,,,,,,
8507,0.0,0.0,1061.93,0.97,0.97,0.97,0.0,0.0284
,,,,,,,,
8072,8.0,0.0,1059.05,0.95,0.96,0.95,0.01,0.054
,,,,,,,,
10286,8.0,1.0,1050.36,0.97,0.98,0.97,0.01,0.2498
,,,,,,,,
8065,3.0,0.0,1059.34,0.94,0.95,0.94,0.01,0.0371
,,,,,,,,
10215,0.0,0.0,1061.14,0.97,0.98,0.97,0.01,0.0341
,,,,,,,,
8016,6.0,0.0,1057.8,0.92,0.94,0.93,0.02,0.0471
,,,,,,,,
8551,6.0,1.0,1050.44,0.96,0.97,0.96,0.01,0.2372
,,,,,,,,
8611,0.0,1.0,1050.9,0.95,0.96,0.95,0.01,0.2171
,,,,,,,,
8726,9.0,0.0,1060.42,0.98,0.99,0.98,0.01,0.0596
,,,,,,,,
8745,2.0,0.0,1061.05,0.97,0.98,0.97,0.01,0.0359
,,,,,,,,
8058,10.0,1.0,1048.24,0.93,0.95,0.94,0.02,0.2491
,,,,,,,,
8351,9.0,1.0,1050.01,0.96,0.98,0.97,0.02,0.2467
,,,,,,,,
8309,9.0,2.0,1051.12,0.96,0.98,0.97,0.02,0.2245
,,,,,,,,
8372,2.0,0.0,1061.11,0.97,0.98,0.97,0.01,0.0347
,,,,,,,,
8513,2.0,0.0,1061.09,0.97,0.98,0.97,0.01,0.0351
,,,,,,,,
8172,0.0,0.0,1059.34,0.93,0.95,0.94,0.02,0.0272
,,,,,,,,
9374,0.0,0.0,1061.29,0.97,0.98,0.97,0.01,0.0312
,,,,,,,,
8360,6.0,0.0,1060.44,0.97,0.98,0.97,0.01,0.0482
,,,,,,,,
7844,0.0,0.0,1058.2,0.9,0.9,0.9,0.0,0.0261
,,,,,,,,
10040,3.0,1.0,1050.7,0.96,0.97,0.96,0.01,0.232
,,,,,,,,
8861,0.0,1.0,1050.85,0.95,0.96,0.95,0.01,0.2179
,,,,,,,,
8354,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0278
,,,,,,,,
8426,0.0,0.0,1061.94,0.97,0.97,0.97,0.0,0.0281
,,,,,,,,
8624,5.0,0.0,1060.34,0.97,0.98,0.97,0.01,0.0457
,,,,,,,,
7537.0,6,0.0,1045.03,0.8,0.71,0.76,0.09,0.0455
,,,,,,,,
8541,0.0,1.0,1050.91,0.95,0.96,0.95,0.01,0.2168
,,,,,,,,
7777,3.0,0.0,1057.8,0.91,0.93,0.92,0.02,0.0361
,,,,,,,,
7691,3.0,0.0,1055.51,0.86,0.86,0.86,0.0,0.0358
,,,,,,,,
8641,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0491
,,,,,,,,
8320,6.0,0.0,1060.44,0.97,0.98,0.97,0.01,0.0481
,,,,,,,,
8243,6.0,0.0,1058.86,0.94,0.96,0.95,0.02,0.0478
,,,,,,,,
8298,3.0,0.0,1060.96,0.97,0.98,0.97,0.01,0.0378
,,,,,,,,
8501,11.0,0.0,1060.12,0.98,0.99,0.98,0.01,0.0656
,,,,,,,,
8459,8.0,1.0,1050.16,0.96,0.98,0.97,0.02,0.2437
,,,,,,,,
8086,9.0,4.0,1043.16,0.93,0.95,0.94,0.02,0.1807
,,,,,,,,
8518,0.0,1.0,1050.91,0.95,0.96,0.95,0.01,0.2168
,,,,,,,,
9917,6.0,1.0,1050.11,0.96,0.97,0.96,0.01,0.2418
,,,,,,,,
8482,3.0,0.0,1060.93,0.97,0.98,0.97,0.01,0.0384
,,,,,,,,
8555,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0387
,,,,,,,,
8719,6.0,0.0,1060.43,0.97,0.99,0.98,0.02,0.0494
,,,,,,,,
8671,9.0,0.0,1060.43,0.98,0.99,0.98,0.01,0.0594
,,,,,,,,
7799,6.0,0.0,1057.84,0.92,0.94,0.93,0.02,0.0463
,,,,,,,,
8703,9.0,0.0,1060.42,0.98,0.99,0.98,0.01,0.0595
,,,,,,,,
8539,11.0,0.0,1060.11,0.98,0.99,0.98,0.01,0.0658
,,,,,,,,
8590,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.049
,,,,,,,,
8805,8.0,0.0,1060.58,0.98,0.99,0.98,0.01,0.0565
,,,,,,,,
8398,6.0,1.0,1050.46,0.96,0.97,0.96,0.01,0.2367
,,,,,,,,
7956,11.0,2.0,1047.54,0.9,0.92,0.91,0.02,0.2301
,,,,,,,,
7706,4.0,3.0,1037.68,0.81,0.79,0.8,0.02,0.1837
,,,,,,,,
8326,6.0,0.0,1060.44,0.97,0.98,0.97,0.01,0.0481
,,,,,,,,
8630,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.0389
,,,,,,,,
8714,6.0,1.0,1050.42,0.96,0.97,0.96,0.01,0.2377
,,,,,,,,
8436,0.0,0.0,1061.94,0.97,0.97,0.97,0.0,0.0281
,,,,,,,,
8563,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0489
,,,,,,,,
8549,15.0,0.0,1059.33,0.98,0.99,0.98,0.01,0.0794
,,,,,,,,
8693,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.0391
,,,,,,,,
8534,3.0,0.0,1060.92,0.97,0.98,0.97,0.01,0.0386
,,,,,,,,
8603,0.0,0.0,1061.91,0.97,0.97,0.97,0.0,0.0287
,,,,,,,,
8602,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.049
,,,,,,,,
10243,5.0,0.0,1060.24,0.97,0.99,0.98,0.02,0.0511
,,,,,,,,
8142,1.0,1.0,1048.71,0.91,0.94,0.93,0.03,0.2189
,,,,,,,,
8588,3.0,0.0,1060.91,0.97,0.98,0.97,0.01,0.0388
,,,,,,,,
8724,3.0,0.0,1060.89,0.97,0.98,0.97,0.01,0.0392
,,,,,,,,
8058,3.0,0.0,1059.35,0.94,0.95,0.94,0.01,0.037
,,,,,,,,
7464.0,24.0,3.0,,,,,,
8126,-2.0,1.0,1053.6,0.91,0.93,0.92,0.02,0.2364
,,,,,,,,
8660,6.0,0.0,1060.39,0.97,0.98,0.97,0.01,0.0492
,,,,,,,,
8477,0.0,1.0,1050.92,0.95,0.96,0.95,0.01,0.2166
,,,,,,,,
7981,6.0,0.0,1057.71,0.92,0.94,0.93,0.02,0.0469
,,,,,,,,
8816,6.0,0.0,1060.42,0.97,0.99,0.98,0.02,0.0497
,,,,,,,,
8041,5.0,0.0,1058.91,0.94,0.95,0.94,0.01,0.0438
,,,,,,,,
9657,0.0,0.0,1061.24,0.97,0.98,0.97,0.01,0.0322
,,,,,,,,
8602,21.0,0.0,1059.46,0.99,0.99,0.99,0.0,0.0998
,,,,,,,,
8321,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0277
,,,,,,,,
8374,13.0,1.0,1049.83,0.97,0.98,0.97,0.01,0.2604
,,,,,,,,
8678,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.0391
,,,,,,,,
8792,3.0,0.0,1060.87,0.97,0.98,0.97,0.01,0.0395
,,,,,,,,
7820,6.0,0.0,1057.83,0.92,0.94,0.93,0.02,0.0464
,,,,,,,,
8394,0.0,0.0,1061.95,0.97,0.97,0.97,0.0,0.028
,,,,,,,,
10285,0.0,0.0,1061.04,0.97,0.98,0.97,0.01,0.0343
,,,,,,,,
8181,3.0,0.0,1059.33,0.94,0.95,0.94,0.01,0.0374
,,,,,,,,
8713,3.0,0.0,1060.89,0.97,0.98,0.97,0.01,0.0392
,,,,,,,,
8707,9.0,0.0,1060.42,0.98,0.99,0.98,0.01,0.0595
,,,,,,,,
7954,3.0,0.0,1058.27,0.91,0.92,0.92,0.01,0.0367
,,,,,,,,
8568,2.0,0.0,1061.08,0.97,0.98,0.97,0.01,0.0353
,,,,,,,,
8053,0.0,0.0,1057.23,0.93,0.95,0.94,0.02,0.0268
,,,,,,,,
8482,5.0,1.0,1050.62,0.96,0.97,0.96,0.01,0.2336
,,,,,,,,
8745,6.0,1.0,1050.4,0.96,0.97,0.96,0.01,0.2379
,,,,,,,,
8737,5.0,0.0,1060.54,0.97,0.98,0.97,0.01,0.0461
,,,,,,,,
10034,0.0,0.0,1061.18,0.97,0.98,0.97,0.01,0.0334
,,,,,,,,
8770,0.0,1.0,1050.87,0.95,0.96,0.95,0.01,0.2176
,,,,,,,,
8755,3.0,0.0,1060.88,0.97,0.98,0.97,0.01,0.0394
,,,,,,,,
8342,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.038
,,,,,,,,
8428,6.0,1.0,1050.46,0.96,0.97,0.96,0.01,0.2368
,,,,,,,,
8665,9.0,2.0,1051.06,0.96,0.98,0.97,0.02,0.2257
,,,,,,,,
8638,0.0,1.0,1050.89,0.95,0.96,0.95,0.01,0.2172
,,,,,,,,
8160,0.0,0.0,1059.34,0.93,0.95,0.94,0.02,0.0272
,,,,,,,,
8854,9.0,0.0,1060.4,0.98,0.99,0.98,0.01,0.06
,,,,,,,,
8427,3.0,1.0,1050.42,0.95,0.96,0.95,0.01,0.2266
,,,,,,,,
8678,16.0,1.0,1049.32,0.97,0.99,0.98,0.02,0.2715
,,,,,,,,
8297,5.0,0.0,1060.62,0.97,0.98,0.97,0.01,0.0446
,,,,,,,,
8357,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.038
,,,,,,,,
8406,4.0,1.0,1051.3,0.96,0.96,0.96,0.0,0.23
,,,,,,,,
8539,4.0,0.0,1060.75,0.97,0.98,0.97,0.01,0.042
,,,,,,,,
10042,8.0,1.0,1048.09,0.97,0.98,0.97,0.01,0.249
,,,,,,,,
8642,9.0,0.0,1060.44,0.98,0.99,0.98,0.01,0.0593
,,,,,,,,
8626,11.0,2.0,1051.23,0.97,0.98,0.97,0.01,0.2323
,,,,,,,,
8517,0.0,1.0,1050.91,0.95,0.96,0.95,0.01,0.2168
,,,,,,,,
8202,3.0,1.0,1048.86,0.92,0.94,0.93,0.02,0.2259
,,,,,,,,
8419,7.0,2.0,1051.4,0.96,0.97,0.96,0.01,0.2181
,,,,,,,,
8863,0.0,1.0,1050.85,0.95,0.96,0.95,0.01,0.2179
,,,,,,,,
8064,3.0,0.0,1059.35,0.94,0.95,0.94,0.01,0.037
,,,,,,,,
8450,3.0,1.0,1050.41,0.95,0.96,0.95,0.01,0.2267
,,,,,,,,
8316,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.0379
,,,,,,,,
9120,9.0,1.0,1049.8,0.96,0.98,0.97,0.02,0.2493
,,,,,,,,
8795,5.0,0.0,1060.54,0.97,0.98,0.97,0.01,0.0463
,,,,,,,,
8232,0.0,0.0,1059.33,0.93,0.95,0.94,0.02,0.0274
,,,,,,,,
7692,6.0,0.0,1056.1,0.88,0.88,0.88,0.0,0.046
,,,,,,,,
8239,0.0,0.0,1059.32,0.93,0.95,0.94,0.02,0.0275
,,,,,,,,
8324,3.0,0.0,1060.95,0.97,0.98,0.97,0.01,0.0379
,,,,,,,,
10399,0.0,0.0,1061.11,0.97,0.98,0.97,0.01,0.0347
,,,,,,,,
8644,0.0,1.0,1050.89,0.95,0.96,0.95,0.01,0.2172
,,,,,,,,
9332,3.0,0.0,1060.78,0.97,0.98,0.97,0.01,0.0413
,,,,,,,,
7944,0.0,0.0,1058.18,0.9,0.9,0.9,0.0,0.0265
,,,,,,,,
8007,6.0,0.0,1055.82,0.92,0.94,0.93,0.02,0.047
,,,,,,,,
8017,3.0,0.0,1058.26,0.91,0.92,0.92,0.01,0.0369
,,,,,,,,
8345,0.0,0.0,1061.96,0.97,0.97,0.97,0.0,0.0278
,,,,,,,,
8283,6.0,0.0,1059.9,0.96,0.97,0.96,0.01,0.0479
,,,,,,,,
8396,14.0,3.0,1051.9,0.97,0.99,0.98,0.02,0.2199
,,,,,,,,
8856,3.0,0.0,1060.86,0.97,0.98,0.97,0.01,0.0397
,,,,,,,,
7956,3.0,1.0,1047.15,0.88,0.88,0.88,0.0,0.2251
,,,,,,,,
9611,2.0,3.0,1047.73,0.95,0.96,0.95,0.01,0.1833
,,,,,,,,
8626,3.0,2.0,1051.49,0.95,0.96,0.95,0.01,0.2052
,,,,,,,,
8274,0.0,1.0,1049.9,0.93,0.95,0.94,0.02,0.2159
,,,,,,,,
8666,9.0,0.0,1060.43,0.98,0.99,0.98,0.01,0.0594
,,,,,,,,
8568,6.0,0.0,1060.4,0.97,0.98,0.97,0.01,0.0489
,,,,,,,,
8424,3.0,1.0,1050.42,0.95,0.96,0.95,0.01,0.2266
,,,,,,,,
7936,2.0,1.0,1046.82,0.88,0.87,0.88,0.01,0.2216
,,,,,,,,
8628,0.0,1.0,1050.9,0.95,0.96,0.95,0.01,0.2171
,,,,,,,,
8480,3.0,0.0,1060.93,0.97,0.98,0.97,0.01,0.0384
,,,,,,,,
8237,29.0,5.0,1051.15,0.97,0.98,0.97,0.01,0.2284
,,,,,,,,
8399,18.0,1.0,1049.53,0.98,0.99,0.98,0.01,0.2774
,,,,,,,,
9690,-1.0,2.0,1043.63,0.95,0.96,0.95,0.01,0.202
,,,,,,,,
7701,3.0,0.0,1055.51,0.86,0.86,0.86,0.0,0.0358
,,,,,,,,
8415,5.0,1.0,1050.63,0.96,0.97,0.96,0.01,0.2334
,,,,,,,,
8626,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.0389
,,,,,,,,
8717,3.0,1.0,1050.37,0.95,0.96,0.95,0.01,0.2276
,,,,,,,,
9119,6.0,2.0,1051.45,0.96,0.97,0.96,0.01,0.217
,,,,,,,,
8627,3.0,0.0,1060.9,0.97,0.98,0.97,0.01,0.0389
,,,,,,,,
8553,6.0,0.0,1060.41,0.97,0.98,0.97,0.01,0.0488
,,,,,,,,
10360,3.0,0.0,1060.61,0.97,0.98,0.97,0.01,0.0447
,,,,,,,,
9863,0.0,0.0,1061.2,0.97,0.98,0.97,0.01,0.0329
,,,,,,,,
10017,3.0,0.0,1060.67,0.97,0.98,0.97,0.01,0.0436
,,,,,,,,
