capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
10367,0.0,0.0,1062.17,0.98,0.98,0.98,0.0,0.0346
,,,,,,,,
9521,0.0,2.0,1053.27,0.97,0.97,0.97,0.0,0.2016
,,,,,,,,
10024,0.0,0.0,1061.85,0.98,0.98,0.98,0.0,0.0334
,,,,,,,,
10127,0.0,1.0,1052.06,0.97,0.97,0.97,0.0,0.2258
,,,,,,,,
7506.0,6,0.0,1049.78,0.84,0.79,0.81,0.05,0.0454
,,,,,,,,
10126,0.0,0.0,1062.14,0.98,0.98,0.98,0.0,0.0338
,,,,,,,,
10061,13.0,2.0,1051.52,0.98,0.98,0.98,0.0,0.2475
,,,,,,,,
10240,-8.0,2.0,,,,,,
7553.0,1.0,0.0,1060.79,0.96,0.96,0.96,0.0,0.1298
,,,,,,,,
9659,6.0,1.0,1051.08,0.97,0.97,0.97,0.0,0.2446
,,,,,,,,
10101,0.0,0.0,1062.21,0.98,0.98,0.98,0.0,0.0337
,,,,,,,,
10475,0.0,0.0,1062.15,0.98,0.98,0.98,0.0,0.0349
,,,,,,,,
10111,3.0,0.0,1061.63,0.98,0.98,0.98,0.0,0.0439
,,,,,,,,
9067,7.0,1.0,1048.95,0.97,0.97,0.97,0.0,0.246
,,,,,,,,
10260,0.0,0.0,1062.19,0.98,0.98,0.98,0.0,0.0342
,,,,,,,,
9566,0.0,2.0,1053.26,0.97,0.97,0.97,0.0,0.2018
,,,,,,,,
7403,6.0,0.0,1050.18,0.85,0.8,0.82,0.05,0.045
,,,,,,,,
10468,12.0,1.0,1050.42,0.98,0.98,0.98,0.0,0.2676
,,,,,,,,
7848,6.0,1.0,1045.2,0.92,0.9,0.91,0.02,0.2386
,,,,,,,,
7991,0.0,0.0,1058.56,0.92,0.91,0.92,0.01,0.0266
,,,,,,,,
7641,6.0,0.0,1053.01,0.88,0.84,0.86,0.04,0.0458
,,,,,,,,
10422,0.0,1.0,1051.8,0.97,0.97,0.97,0.0,0.2268
,,,,,,,,
8413,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.028
,,,,,,,,
7980,-1.0,0.0,1058.53,0.92,0.91,0.92,0.01,0.03
,,,,,,,,
7795,0.0,0.0,1058.8,0.92,0.91,0.92,0.01,0.026
,,,,,,,,
10321,-2.0,0.0,1061.46,0.98,0.98,0.98,0.0,0.0412
,,,,,,,,
7688,-3.0,0.0,1049.4,0.86,0.79,0.82,0.07,0.0358
,,,,,,,,
9769,3.0,1.0,1051.23,0.97,0.97,0.97,0.0,0.2348
,,,,,,,,
7788,0.0,0.0,1058.8,0.92,0.91,0.92,0.01,0.026
,,,,,,,,
9535,-7.0,1.0,1048.67,0.96,0.95,0.95,0.01,0.2475
,,,,,,,,
7640,6.0,0.0,1053.01,0.88,0.84,0.86,0.04,0.0458
,,,,,,,,
10445,15.0,3.0,1051.55,0.98,0.99,0.98,0.01,0.2336
,,,,,,,,
8786,7.0,2.0,1050.01,0.97,0.97,0.97,0.0,0.2229
,,,,,,,,
8171,-1.0,0.0,1059.6,0.94,0.95,0.94,0.01,0.0306
,,,,,,,,
8275,-1.0,0.0,1060.75,0.97,0.96,0.96,0.01,0.031
,,,,,,,,
7570,6.0,0.0,1052.92,0.88,0.84,0.86,0.04,0.0456
,,,,,,,,
8919,3.0,0.0,1057.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
9057,0.0,0.0,1062.15,0.98,0.98,0.98,0.0,0.0302
,,,,,,,,
8208,-7.0,0.0,1056.48,0.93,0.93,0.93,0.0,0.051
,,,,,,,,
10092,3.0,0.0,1061.43,0.98,0.98,0.98,0.0,0.0438
,,,,,,,,
8217,0.0,0.0,1059.83,0.94,0.95,0.94,0.01,0.0274
,,,,,,,,
7733,6.0,0.0,1058.84,0.93,0.93,0.93,0.0,0.0461
,,,,,,,,
7729,6.0,0.0,1056.52,0.9,0.89,0.9,0.01,0.0461
,,,,,,,,
8143,0.0,0.0,1059.6,0.94,0.95,0.94,0.01,0.0271
,,,,,,,,
7865,-1.0,0.0,1058.62,0.92,0.91,0.92,0.01,0.0296
,,,,,,,,
7894,4.0,0.0,1058.65,0.93,0.92,0.93,0.01,0.0399
,,,,,,,,
10496,0.0,0.0,1060.16,0.98,0.98,0.98,0.0,0.035
,,,,,,,,
8095,0.0,0.0,1059.75,0.94,0.95,0.94,0.01,0.027
,,,,,,,,
7584,6.0,0.0,1053.02,0.88,0.84,0.86,0.04,0.0456
,,,,,,,,
7927,-2.0,0.0,1058.37,0.92,0.91,0.92,0.01,0.0332
,,,,,,,,
8200,0.0,0.0,1057.91,0.94,0.95,0.94,0.01,0.0273
,,,,,,,,
10314,-3.0,0.0,1061.53,0.98,0.98,0.98,0.0,0.0446
,,,,,,,,
8152,-5.0,5.0,1045.94,0.91,0.91,0.91,0.0,0.1496
,,,,,,,,
8924,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8907,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8905,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8862,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8927,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8890,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8536,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0285
,,,,,,,,
8678,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0289
,,,,,,,,
8753,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8836,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8849,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8717,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8843,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8933,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8933,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8878,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8907,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8858,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8747,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8865,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8853,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8857,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8911,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8556,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0285
,,,,,,,,
8766,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8873,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8720,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8790,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8853,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8809,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0395
,,,,,,,,
8819,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8934,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8422,0.0,0.0,1062.5,0.98,0.98,0.98,0.0,0.0281
,,,,,,,,
8851,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8928,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8854,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8586,0.0,0.0,1062.47,0.98,0.98,0.98,0.0,0.0286
,,,,,,,,
8859,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8578,0.0,0.0,1062.47,0.98,0.98,0.98,0.0,0.0286
,,,,,,,,
8839,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0396
,,,,,,,,
8707,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8860,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8900,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8809,6.0,0.0,1061.42,0.98,0.98,0.98,0.0,0.0497
,,,,,,,,
8899,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8905,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8789,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0395
,,,,,,,,
8767,3.0,0.0,1061.93,0.98,0.98,0.98,0.0,0.0394
,,,,,,,,
8755,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8906,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8865,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8838,9.0,0.0,1060.9,0.98,0.98,0.98,0.0,0.06
,,,,,,,,
8803,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8680,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0289
,,,,,,,,
8868,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8696,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8898,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8896,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8878,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8821,6.0,0.0,1061.42,0.98,0.98,0.98,0.0,0.0497
,,,,,,,,
8795,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8852,0.0,1.0,1051.72,0.96,0.96,0.96,0.0,0.2216
,,,,,,,,
8606,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0287
,,,,,,,,
8948,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8871,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8806,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8705,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8941,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8911,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8876,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8910,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8922,8.0,0.0,1061.06,0.98,0.98,0.98,0.0,0.0568
,,,,,,,,
8778,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8924,0.0,1.0,1051.71,0.96,0.96,0.96,0.0,0.2218
,,,,,,,,
8916,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8944,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8936,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8774,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8458,0.0,0.0,1062.49,0.98,0.98,0.98,0.0,0.0282
,,,,,,,,
8854,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8855,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8841,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8918,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8867,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8775,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8833,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8864,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8879,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8809,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8887,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8913,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8345,0.0,0.0,1062.51,0.98,0.98,0.98,0.0,0.0278
,,,,,,,,
8882,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8843,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0396
,,,,,,,,
8826,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8938,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8675,3.0,0.0,1061.94,0.98,0.98,0.98,0.0,0.0391
,,,,,,,,
8874,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8816,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0396
,,,,,,,,
8942,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8852,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8937,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8930,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8668,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0289
,,,,,,,,
8935,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8695,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8885,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8779,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8757,3.0,0.0,1061.93,0.98,0.98,0.98,0.0,0.0394
,,,,,,,,
8893,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8775,3.0,0.0,1061.93,0.98,0.98,0.98,0.0,0.0394
,,,,,,,,
8943,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.04
,,,,,,,,
8926,0.0,0.0,1062.31,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8861,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8808,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8887,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8923,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8857,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8890,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8832,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8794,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8925,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8531,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0284
,,,,,,,,
8677,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0289
,,,,,,,,
8871,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8931,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8751,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8837,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8686,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8791,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0395
,,,,,,,,
8868,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8765,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8701,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8825,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8769,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8472,3.0,0.0,1061.98,0.98,0.98,0.98,0.0,0.0384
,,,,,,,,
8950,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.04
,,,,,,,,
8470,0.0,0.0,1062.49,0.98,0.98,0.98,0.0,0.0282
,,,,,,,,
8879,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8909,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8856,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8939,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8895,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8921,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8797,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8744,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8922,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8912,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8872,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8892,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8814,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8891,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8748,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8960,0.0,0.0,1062.4,0.98,0.98,0.98,0.0,0.0299
,,,,,,,,
8881,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8860,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8834,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0396
,,,,,,,,
8903,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8882,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8947,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.04
,,,,,,,,
8545,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0285
,,,,,,,,
8750,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8653,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0288
,,,,,,,,
8791,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8671,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0289
,,,,,,,,
8949,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8897,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8735,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8969,3.0,1.0,1050.69,0.96,0.97,0.96,0.01,0.2321
,,,,,,,,
8908,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8743,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8839,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8962,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.04
,,,,,,,,
8629,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0288
,,,,,,,,
8834,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8920,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8543,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0285
,,,,,,,,
8777,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8787,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8850,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8585,3.0,0.0,1061.96,0.98,0.98,0.98,0.0,0.0388
,,,,,,,,
8737,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8875,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8823,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8927,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8971,0.0,0.0,1062.4,0.98,0.98,0.98,0.0,0.0299
,,,,,,,,
8866,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8800,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0395
,,,,,,,,
8770,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8738,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8952,6.0,0.0,1061.39,0.98,0.98,0.98,0.0,0.0502
,,,,,,,,
8901,3.0,0.0,1061.91,0.98,0.98,0.98,0.0,0.0398
,,,,,,,,
8957,0.0,0.0,1062.4,0.98,0.98,0.98,0.0,0.0299
,,,,,,,,
8756,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8658,0.0,1.0,1051.76,0.96,0.96,0.96,0.0,0.2209
,,,,,,,,
8926,6.0,0.0,1061.4,0.98,0.98,0.98,0.0,0.0501
,,,,,,,,
8723,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8726,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8966,0.0,0.0,1062.4,0.98,0.98,0.98,0.0,0.0299
,,,,,,,,
8745,3.0,0.0,1061.93,0.98,0.98,0.98,0.0,0.0393
,,,,,,,,
8942,0.0,1.0,1051.7,0.96,0.96,0.96,0.0,0.2219
,,,,,,,,
9671,3.0,0.0,1061.78,0.98,0.98,0.98,0.0,0.0424
,,,,,,,,
8724,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8914,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8956,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.04
,,,,,,,,
8827,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8818,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8786,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8469,0.0,0.0,1062.49,0.98,0.98,0.98,0.0,0.0282
,,,,,,,,
8904,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8807,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8831,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8845,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0397
,,,,,,,,
8698,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8788,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8969,3.0,0.0,1061.8,0.98,0.98,0.98,0.0,0.0401
,,,,,,,,
8763,3.0,0.0,1061.93,0.98,0.98,0.98,0.0,0.0394
,,,,,,,,
8936,-6.0,1.0,1047.41,0.96,0.95,0.95,0.01,0.2422
,,,,,,,,
8810,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8829,0.0,1.0,1051.72,0.96,0.96,0.96,0.0,0.2215
,,,,,,,,
8633,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0288
,,,,,,,,
7718,19.0,7.0,1044.88,0.9,0.9,0.9,0.0,0.1575
,,,,,,,,
8901,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8940,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.04
,,,,,,,,
8730,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8615,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0287
,,,,,,,,
8801,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0293
,,,,,,,,
8909,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8805,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8645,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0288
,,,,,,,,
8932,0.0,0.0,1062.41,0.98,0.98,0.98,0.0,0.0298
,,,,,,,,
8886,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
,,,,,,,,
8749,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0292
,,,,,,,,
8629,3.0,0.0,1061.96,0.98,0.98,0.98,0.0,0.0389
,,,,,,,,
8526,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0284
,,,,,,,,
8688,0.0,0.0,1062.45,0.98,0.98,0.98,0.0,0.029
,,,,,,,,
8848,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8704,6.0,0.0,1061.44,0.98,0.98,0.98,0.0,0.0493
,,,,,,,,
8720,3.0,0.0,1061.94,0.98,0.98,0.98,0.0,0.0392
,,,,,,,,
8806,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0395
,,,,,,,,
8684,0.0,0.0,1062.46,0.98,0.98,0.98,0.0,0.0289
,,,,,,,,
8816,5.0,0.0,1061.22,0.98,0.98,0.98,0.0,0.0463
,,,,,,,,
8544,0.0,0.0,1062.48,0.98,0.98,0.98,0.0,0.0285
,,,,,,,,
8915,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0297
,,,,,,,,
8856,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8815,3.0,0.0,1061.92,0.98,0.98,0.98,0.0,0.0396
,,,,,,,,
8740,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8719,0.0,0.0,1062.44,0.98,0.98,0.98,0.0,0.0291
,,,,,,,,
8915,3.0,0.0,1061.9,0.98,0.98,0.98,0.0,0.0399
,,,,,,,,
8894,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0296
