FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
,,,,,,,,
0.5797,0.2853,3.1804,,,,,,
0.2932,0.8225,2.6095,1075.52,1.0,0.95,0.97,0.05,0.13
0.8799,1.7522,22.8363,,,,,,
,,,,,,,,
0.0,0.8185,0.6638,,,,,,
0.2337,0.0,1.7028,,,,,,
0.576,0.5608,3.5713,1079.96,0.93,0.84,0.89,0.09,0.1122
0.4084,5.1222,17.1602,,,,,,
,,,,,,,,
0.2888,0.0,0.0,,,,,,
0.2781,0.0,2.2814,,,,,,
0.5775,0.0,2.9238,1087.06,1.0,0.95,0.97,0.05,0.0948
0.5827,2.8899,23.0706,,,,,,
,,,,,,,,
3.6393,1.892,3.8008,,,,,,
1.5095,2.4203,2.5091,,,,,,
0.8348,0.7111,4.0349,1085.97,0.85,0.79,0.82,0.06,0.1533
1.8856,0.7682,0.3069,,,,,,
1.4538,2.8426,6.2092,,,,,,
,,,,,,,,
3.8411,2.3387,2.6247,,,,,,
1.4036,0.592,3.4387,,,,,,
1.7069,1.1352,7.6154,1084.66,0.85,0.79,0.82,0.06,0.1861
2.7723,1.7198,2.6066,,,,,,
2.2134,2.8716,7.7123,,,,,,
,,,,,,,,
2.3417,1.9088,5.7323,,,,,,
1.3835,0.273,1.8281,,,,,,
0.664,0.5772,1.0288,1089.51,0.89,0.84,0.86,0.05,0.1322
0.555,0.9711,1.6614,,,,,,
0.9677,2.0836,20.0398,,,,,,
,,,,,,,,
0.0,0.0,1.7678,,,,,,
0.885,0.0,5.2287,,,,,,
0.2947,0.8911,3.4263,1089.96,1.0,1.0,1.0,0.0,0.1261
1.107,3.5406,23.4498,,,,,,
,,,,,,,,
2.0444,1.1764,0.8947,,,,,,
1.0545,0.8791,1.7335,,,,,,
1.86,0.212,3.3909,1088.72,0.89,0.84,0.86,0.05,0.1519
0.8033,0.5913,5.2683,,,,,,
2.5905,3.8387,16.6046,,,,,,
,,,,,,,,
2.0245,1.1187,4.3791,,,,,,
0.5132,0.0,2.6132,,,,,,
0.7133,0.0,1.7301,1090.01,0.93,0.84,0.89,0.09,0.111
0.2994,0.588,1.7214,,,,,,
0.295,2.9231,20.3307,,,,,,
,,,,,,,,
0.5761,0.0,0.0,,,,,,
0.0,0.0557,1.6107,,,,,,
0.7167,0.5423,0.6075,1101.27,1.0,1.0,1.0,0.0,0.0933
1.4857,0.5229,5.2064,,,,,,
0.9665,1.3995,23.4365,,,,,,
,,,,,,,,
3.6138,2.0661,3.1689,,,,,,
0.5554,0.5006,2.5677,,,,,,
0.5622,0.8106,3.8187,1087.15,0.78,0.79,0.79,0.01,0.1449
1.8285,0.7392,3.7111,,,,,,
2.583,3.0121,4.6021,,,,,,
,,,,,,,,
3.6754,2.6628,2.6108,,,,,,
0.8768,0.0,3.5876,,,,,,
0.9185,0.8775,2.6795,1085.16,0.78,0.74,0.76,0.04,0.1159
0.5685,1.7264,0.8328,,,,,,
1.1803,1.168,2.6349,,,,,,
,,,,,,,,
2.3267,1.9799,4.9538,,,,,,
0.0,0.5712,0.495,,,,,,
0.2784,1.4587,3.4552,1088.71,0.89,0.84,0.86,0.05,0.1522
0.9633,1.4729,5.1225,,,,,,
1.4434,3.5629,18.1971,,,,,,
,,,,,,,,
1.3499,1.3752,9.8932,,,,,,
3.5061,2.4206,5.7347,,,,,,
3.0084,2.1408,3.1834,1085.98,0.89,0.84,0.86,0.05,0.2206
2.5953,1.4503,5.7906,,,,,,
3.7291,2.4634,5.4958,,,,,,
,,,,,,,,
3.6334,0.5742,6.3949,,,,,,
0.0,1.1771,2.331,,,,,,
1.0454,0.2315,2.2453,1089.73,0.89,0.84,0.86,0.05,0.1268
0.7295,0.0,2.5885,,,,,,
1.1417,2.2808,13.7014,,,,,,
,,,,,,,,
1.4196,2.2037,6.7804,,,,,,
0.5812,0.786,1.8926,,,,,,
2.6696,2.3044,1.3794,1087.49,0.93,0.84,0.89,0.09,0.174
1.7771,1.0976,6.2376,,,,,,
1.3378,4.2736,9.8712,,,,,,
,,,,,,,,
0.95,-0.1542,-0.1231,,,,,,
0.0712,0.1171,3.2305,,,,,,
0.8893,0.9229,3.3713,1092.72,0.96,0.89,0.93,0.07,0.1232
0.1449,2.3141,4.8425,,,,,,
1.7519,2.4938,22.1174,,,,,,
,,,,,,,,
1.3166,-0.1815,-2.0878,,,,,,
0.1641,-0.3141,2.5836,,,,,,
0.4037,0.0959,2.727,1087.91,0.85,0.79,0.82,0.06,0.1048
0.5911,1.0905,2.3415,,,,,,
2.0105,3.6377,9.9308,,,,,,
,,,,,,,,
2.5411,1.1619,2.8025,,,,,,
1.2122,0.5571,3.9382,,,,,,
0.5322,0.5513,0.0,1096.42,1.0,0.95,0.97,0.05,0.1108
0.0,0.0,2.6389,,,,,,
0.8707,0.8665,22.9102,,,,,,
,,,,,,,,
0.751,2.8412,15.6414,,,,,,
2.4941,3.6557,7.2157,,,,,,
2.2918,1.5851,8.0598,1086.18,0.89,0.84,0.86,0.05,0.2154
3.1636,2.5758,2.9257,,,,,,
1.8801,1.2309,1.5185,,,,,,
,,,,,,,,
3.8406,2.521,8.6608,,,,,,
1.4602,1.7101,3.3608,,,,,,
0.535,1.7117,3.1115,1085.17,0.85,0.79,0.82,0.06,0.1732
1.0816,1.9794,1.5068,,,,,,
2.2556,1.9377,6.4347,,,,,,
,,,,,,,,
0.0829,-0.941,2.1314,,,,,,
0.6274,0.7603,4.5219,,,,,,
-0.7244,1.7519,-2.3917,1066.88,0.81,0.74,0.78,0.07,0.1232
3.3522,2.189,5.3504,,,,,,
,,,,,,,,
0.5949,2.0216,0.0,,,,,,
0.5763,0.2373,3.1432,,,,,,
0.2868,0.2062,3.4125,1099.88,1.0,1.0,1.0,0.0,0.128
0.8599,1.1152,5.0773,,,,,,
1.4268,3.1161,23.2873,,,,,,
,,,,,,,,
1.0398,4.3229,1.7904,,,,,,
2.1178,1.1276,3.4121,,,,,,
0.5728,0.5241,1.7674,1075.38,0.81,0.74,0.78,0.07,0.1005
0.0,0.0,1.7654,,,,,,
,,,,,,,,
3.122,2.1102,5.2226,,,,,,
0.9813,0.2595,4.018,,,,,,
0.9583,0.9187,0.8976,1089.21,0.89,0.84,0.86,0.05,0.1398
0.2684,1.1149,2.3897,,,,,,
1.4676,1.2487,17.4084,,,,,,
,,,,,,,,
0.8036,2.4083,6.3125,,,,,,
1.9822,1.516,5.3375,,,,,,
1.8196,1.0569,6.2911,1087.23,0.93,0.84,0.89,0.09,0.1804
0.1528,1.5379,7.1126,,,,,,
2.933,4.2704,3.2734,,,,,,
,,,,,,,,
0.9685,2.3699,4.4783,,,,,,
0.3824,-0.4993,-1.0064,,,,,,
0.5454,-0.3909,6.7523,1072.88,0.81,0.74,0.78,0.07,0.1324
2.1763,1.7643,9.494,,,,,,
,,,,,,,,
0.5948,3.1629,2.503,,,,,,
1.9534,1.149,4.3532,,,,,,
0.8495,2.5861,5.2727,1089.37,0.96,0.89,0.93,0.07,0.2071
2.1102,2.3089,7.4605,,,,,,
3.3346,4.7487,10.0081,,,,,,
,,,,,,,,
-0.0471,-0.2539,2.7875,,,,,,
-0.2065,1.7427,-0.1729,,,,,,
1.3179,1.1082,6.0304,1084.25,0.81,0.74,0.78,0.07,0.1287
2.0182,2.7931,10.0001,,,,,,
1.9808,2.1746,-0.0444,,,,,,
,,,,,,,,
-0.1777,2.5041,2.2591,,,,,,
1.9576,1.4919,3.4919,,,,,,
1.1002,2.921,9.5002,1089.36,0.96,0.89,0.93,0.07,0.2072
1.0678,1.5183,7.8801,,,,,,
3.7143,6.2873,8.1069,,,,,,
,,,,,,,,
0.3345,1.8436,3.8048,,,,,,
3.7802,1.7972,7.3375,,,,,,
0.7016,1.7415,10.9822,1086.7,0.89,0.84,0.86,0.05,0.2025
2.3793,1.7197,5.1952,,,,,,
2.9105,2.5154,7.6444,,,,,,
,,,,,,,,
0.1253,3.2172,3.3319,,,,,,
2.2589,0.8372,3.441,,,,,,
1.0492,0.782,1.7761,1091.49,0.96,0.89,0.93,0.07,0.154
0.0861,1.7492,6.6292,,,,,,
3.7212,4.3486,2.6688,,,,,,
,,,,,,,,
2.3521,2.3971,4.59,,,,,,
1.0685,0.4955,1.5895,,,,,,
0.6106,0.8702,2.5537,1086.1,0.85,0.79,0.82,0.06,0.15
1.4631,1.5826,4.7746,,,,,,
3.6363,1.5947,6.9315,,,,,,
,,,,,,,,
3.0977,2.5216,5.443,,,,,,
1.3527,0.7013,6.9884,,,,,,
1.9751,1.7268,6.1814,1086.69,0.89,0.84,0.86,0.05,0.2027
0.5906,1.0157,4.8824,,,,,,
2.8371,3.7644,12.9184,,,,,,
,,,,,,,,
-7.7652,4.1232,1.6945,,,,,,
0.7734,1.8561,2.8522,,,,,,
0.2247,1.2783,0.1137,1084.06,0.81,0.74,0.78,0.07,0.1334
0.8646,1.2008,1.7338,,,,,,
0.4751,1.64,10.25,,,,,,
,,,,,,,,
0.1479,0.1967,1.4458,,,,,,
0.7946,0.4211,0.6533,,,,,,
1.0591,1.4645,4.5615,1084.96,0.81,0.74,0.78,0.07,0.1109
1.8739,1.8129,6.4883,,,,,,
2.9448,1.4508,0.9031,,,,,,
,,,,,,,,
1.9417,4.4855,5.3835,,,,,,
2.398,1.0764,7.6562,,,,,,
2.7753,1.2016,4.3234,1086.63,0.93,0.84,0.89,0.09,0.1956
0.9349,0.3162,2.9037,,,,,,
2.1164,3.2907,9.7025,,,,,,
,,,,,,,,
0.0514,1.3321,2.1585,,,,,,
-0.17,0.5521,4.0359,,,,,,
1.7312,1.4667,6.3709,1088.0,0.89,0.84,0.86,0.05,0.1701
3.1357,3.1517,9.5587,,,,,,
2.9592,3.9509,2.15,,,,,,
,,,,,,,,
0.4846,4.378,3.5777,,,,,,
1.6747,0.1059,-0.6911,,,,,,
0.9383,2.5048,3.9305,1083.6,0.81,0.74,0.78,0.07,0.1451
1.6987,3.0023,1.2631,,,,,,
0.782,3.4092,2.9034,,,,,,
,,,,,,,,
0.0,-0.3414,5.53,,,,,,
0.8457,2.9902,3.8648,,,,,,
2.3778,2.6702,7.3208,1085.95,0.93,0.84,0.89,0.09,0.2124
2.3274,2.7979,6.2211,,,,,,
4.2821,4.0985,8.8551,,,,,,
,,,,,,,,
0.2855,1.2903,6.1491,,,,,,
3.3122,3.1679,11.2778,,,,,,
2.1682,1.1486,6.8241,1087.06,0.89,0.84,0.86,0.05,0.1936
3.8156,2.7808,5.3821,,,,,,
1.4691,-0.0315,2.2001,,,,,,
,,,,,,,,
1.1525,2.442,7.0053,,,,,,
1.5023,0.5441,5.5964,,,,,,
2.0055,2.3055,4.3403,1082.37,0.81,0.74,0.78,0.07,0.1757
0.5986,2.0247,2.1459,,,,,,
1.855,-3.3998,11.7313,,,,,,
,,,,,,,,
-2.1391,0.11,8.1671,,,,,,
0.8818,1.4554,0.9686,,,,,,
1.8424,2.1361,6.6927,1087.32,0.89,0.84,0.86,0.05,0.1869
3.1924,2.5664,9.9767,,,,,,
2.27,3.8237,1.5716,,,,,,
,,,,,,,,
0.0,0.0,6.9977,,,,,,
1.4238,2.3022,4.5436,,,,,,
3.5919,3.2171,8.9019,1084.58,0.85,0.79,0.82,0.06,0.188
3.3768,2.5159,6.8715,,,,,,
1.1691,1.9573,1.6387,,,,,,
