capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
0.0,3.0,0.0,,,,,,,,,,
2967.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2118.0,7.0,1.0,,,,,,,,,,
0.0,2.0,2.0,,,,,,,,,,
1318.0,3.0,0.0,1205.77,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2823
9170,0.0,1.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
0.0,-1.0,0.0,,,,,,,,,,
1732.0,0.0,0.0,1228.8899999999999,0.94,0.91,0.93,0.03,1.0,1.0,1.0,0.0,0.0111
7834,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,8.0,1.0,,,,,,,,,,
3573.0,3.0,1.0,,,,,,,,,,
5171.0,5.0,2.0,1197.98,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3602
3604.0,2.0,2.0,,,,,,,,,,
8566,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
9673,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1198.43,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1857
5546.0,5.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,8.0,4.0,,,,,,,,,,
1440.0,8.0,4.0,,,,,,,,,,
1662.0,3.0,5.0,1206.82,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2918
0.0,8.0,6.0,,,,,,,,,,
8235,8.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3674.0,4.0,1.0,,,,,,,,,,
7937,3.0,1.0,,,,,,,,,,
5496.0,3.0,1.0,1172.34,0.8,0.81,0.81,0.01,1.0,1.0,1.0,0.0,0.2766
5485.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7898,5.0,1.0,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
0.0,3.0,1.0,1181.63,0.81,0.82,0.81,0.01,1.0,1.0,1.0,0.0,0.1837
2981.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,7.0,1.0,,,,,,,,,,
1575.0,7.0,1.0,,,,,,,,,,
4237.0,0.0,0.0,1198.27,0.82,0.84,0.83,0.02,1.0,1.0,1.0,0.0,0.2273
8017,8.0,1.0,,,,,,,,,,
5658.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,2.0,3.0,,,,,,,,,,
5122.0,7.0,0.0,,,,,,,,,,
6250.0,2.0,0.0,1211.8600000000001,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2214
-648.0,3.0,5.0,,,,,,,,,,
8721,1.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
1751.0,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,,,,,,,,,,
8344,0.0,1.0,1204.51,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0949
0.0,-1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2150.0,2.0,5.0,,,,,,,,,,
3717.0,1.0,4.0,,,,,,,,,,
9754,4.0,0.0,1215.15,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2185
1936.0,6.0,3.0,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2884.0,8.0,1.0,,,,,,,,,,
5854.0,3.0,1.0,,,,,,,,,,
0.0,6.0,2.0,1206.19,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.2981
4975.0,6.0,2.0,,,,,,,,,,
8682,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,10.0,1.0,,,,,,,,,,
8436,2.0,1.0,,,,,,,,,,
2044.0,2.0,1.0,1205.23,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2877
0.0,0.0,3.0,,,,,,,,,,
2880.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9.0,6.0,2.0,,,,,,,,,,
2441.0,2.0,2.0,,,,,,,,,,
6249.0,1.0,3.0,1197.41,0.96,0.99,0.97,0.03,1.0,1.0,1.0,0.0,0.3659
1170.0,8.0,1.0,,,,,,,,,,
8567,16.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
337.0,-1.0,3.0,,,,,,,,,,
8673,0.0,0.0,,,,,,,,,,
0.0,0.0,1.0,1207.22,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2878
2893.0,6.0,5.0,,,,,,,,,,
1038.0,15.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,5.0,1.0,,,,,,,,,,
9549,0.0,0.0,,,,,,,,,,
2654.0,2.0,0.0,1227.95,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0905
4525.0,6.0,0.0,,,,,,,,,,
2985.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8318,3.0,1.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
2729.0,6.0,3.0,1187.09,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2691
4611.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
819.0,3.0,8.0,,,,,,,,,,
2864.0,0.0,1.0,,,,,,,,,,
10231,0.0,6.0,1207.04,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2896
7228.0,3.0,1.0,,,,,,,,,,
5631.0,7.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,9.0,6.0,,,,,,,,,,
0.0,7.0,2.0,,,,,,,,,,
9377,0.0,0.0,1207.94,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2906
616.0,8.0,2.0,,,,,,,,,,
4493.0,2.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
2040.0,4.0,4.0,,,,,,,,,,
8623,14.0,2.0,,,,,,,,,,
7345.0,3.0,2.0,1197.12,0.96,0.99,0.97,0.03,1.0,1.0,1.0,0.0,0.3688
4935.0,5.0,1.0,,,,,,,,,,
4321.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8671,3.0,3.0,,,,,,,,,,
0.0,2.0,1.0,,,,,,,,,,
2953.0,0.0,0.0,1196.82,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1818
1014.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,4.0,0.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
7871,12.0,3.0,1202.73,0.86,0.87,0.86,0.01,1.0,1.0,1.0,0.0,0.2227
4998.0,3.0,5.0,,,,,,,,,,
3107.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
4114.0,3.0,1.0,,,,,,,,,,
9316,7.0,0.0,,,,,,,,,,
5190.0,6.0,0.0,1220.47,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1653
5869.0,6.0,1.0,,,,,,,,,,
1641.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2018.0,11.0,1.0,,,,,,,,,,
5295.0,3.0,1.0,,,,,,,,,,
2796.0,2.0,4.0,1204.59,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.3041
9821,8.0,2.0,,,,,,,,,,
4786.0,10.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7756,6.0,1.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
0.0,3.0,2.0,1173.01,0.81,0.82,0.81,0.01,1.0,1.0,1.0,0.0,0.2699
2924.0,5.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
4141.0,8.0,2.0,,,,,,,,,,
8013,10.0,3.0,,,,,,,,,,
1501.0,2.0,2.0,1168.74,0.86,0.87,0.86,0.01,1.0,1.0,1.0,0.0,0.3626
2765.0,2.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,7.0,0.0,,,,,,,,,,
2574.0,1.0,0.0,,,,,,,,,,
304.0,0.0,2.0,1219.93,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1507
9807,3.0,1.0,,,,,,,,,,
2967.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
47.0,1.0,8.0,,,,,,,,,,
6940,4.0,5.0,,,,,,,,,,
2076.0,16.0,4.0,1197.1,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.369
4783.0,15.0,2.0,,,,,,,,,,
9187.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
7795,17.0,2.0,,,,,,,,,,
0.0,0.0,2.0,,,,,,,,,,
0.0,0.0,1.0,1192.2,0.83,0.86,0.84,0.03,1.0,1.0,1.0,0.0,0.288
0.0,3.0,1.0,,,,,,,,,,
5558.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2701.0,14.0,3.0,,,,,,,,,,
2905.0,0.0,2.0,,,,,,,,,,
8372,2.0,2.0,1186.2,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.278
2693.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
471.0,13.0,1.0,,,,,,,,,,
4871.0,0.0,2.0,,,,,,,,,,
996.0,3.0,3.0,1207.73,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2927
2947.0,2.0,2.0,,,,,,,,,,
8993,5.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7875,14.0,0.0,,,,,,,,,,
0.0,3.0,1.0,1180.8,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,0.142
2946.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8372,3.0,0.0,,,,,,,,,,
0.0,2.0,0.0,1194.18,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0182
2902.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9922,15.0,3.0,,,,,,,,,,
2976.0,3.0,0.0,,,,,,,,,,
0.0,6.0,0.0,1227.53,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0947
0.0,3.0,0.0,,,,,,,,,,
2919.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8161,3.0,0.0,,,,,,,,,,
5140.0,0.0,0.0,,,,,,,,,,
0.0,2.0,0.0,1227.73,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0827
0.0,3.0,1.0,,,,,,,,,,
2856.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,12.0,3.0,,,,,,,,,,
4717.0,10.0,3.0,,,,,,,,,,
4866.0,2.0,2.0,1190.79,0.82,0.84,0.83,0.02,1.0,1.0,1.0,0.0,0.3021
7889,9.0,2.0,,,,,,,,,,
4727.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
542.0,15.0,2.0,,,,,,,,,,
6720.0,8.0,2.0,,,,,,,,,,
4556.0,4.0,2.0,1197.66,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.3734
10005,8.0,2.0,,,,,,,,,,
4062.0,1.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8668,0.0,0.0,,,,,,,,,,
0.0,6.0,1.0,,,,,,,,,,
0.0,3.0,1.0,1197.65,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1835
2945.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
-1495.0,8.0,1.0,,,,,,,,,,
4909.0,7.0,1.0,,,,,,,,,,
8527,1.0,2.0,1196.54,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3746
3564.0,8.0,4.0,,,,,,,,,,
6717.0,17.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
2969.0,1.0,2.0,,,,,,,,,,
4944.0,1.0,1.0,,,,,,,,,,
0.0,3.0,0.0,1215.57,0.94,0.92,0.93,0.02,1.0,1.0,1.0,0.0,0.1543
7912,3.0,0.0,,,,,,,,,,
5222.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,3.0,,,,,,,,,,
3760.0,3.0,2.0,,,,,,,,,,
2855.0,3.0,0.0,1210.85,0.94,0.93,0.94,0.01,1.0,1.0,1.0,0.0,0.2215
1686.0,6.0,2.0,,,,,,,,,,
7980,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,1.0,2.0,,,,,,,,,,
2417.0,8.0,0.0,,,,,,,,,,
0.0,0.0,1.0,1220.8899999999999,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1511
8223,3.0,0.0,,,,,,,,,,
4608.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
4548.0,0.0,2.0,,,,,,,,,,
0.0,5.0,0.0,1215.45,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2155
0.0,0.0,3.0,,,,,,,,,,
8511,7.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,6.0,0.0,,,,,,,,,,
8078,2.0,1.0,,,,,,,,,,
6321.0,0.0,0.0,1198.33,0.91,0.95,0.93,0.04,1.0,1.0,1.0,0.0,0.1067
5788.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8517,9.0,0.0,,,,,,,,,,
0.0,8.0,4.0,,,,,,,,,,
0.0,3.0,0.0,1206.18,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1082
2963.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,6.0,2.0,,,,,,,,,,
2897.0,5.0,1.0,,,,,,,,,,
0.0,3.0,1.0,1189.53,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2747
8482,5.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5057.0,6.0,3.0,,,,,,,,,,
0.0,8.0,0.0,,,,,,,,,,
8163,0.0,0.0,1204.24,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1076
2975.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2307.0,5.0,1.0,,,,,,,,,,
4336.0,1.0,1.0,,,,,,,,,,
9769,12.0,6.0,1239.54,0.98,0.99,0.98,0.01,2.0,2.0,2.0,0.0,0.3746
2945.0,8.0,4.0,,,,,,,,,,
9438.0,13.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,4.0,,,,,,,,,,
2726.0,2.0,1.0,,,,,,,,,,
1559.0,0.0,1.0,1200.17,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.3483
8530,2.0,6.0,,,,,,,,,,
3737.0,5.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
10429,5.0,2.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
0.0,2.0,0.0,1220.16,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1484
0.0,3.0,0.0,,,,,,,,,,
2739.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2491.0,4.0,0.0,,,,,,,,,,
8298,3.0,1.0,,,,,,,,,,
3107.0,2.0,1.0,1211.56,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2244
4635.0,5.0,0.0,,,,,,,,,,
2604.0,2.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
2787.0,19.0,2.0,,,,,,,,,,
7167.0,10,2.0,,,,,,,,,,
4441.0,6.0,3.0,1245.26,0.98,0.99,0.98,0.01,2.0,2.0,2.0,0.0,0.3174
11508.0,7.0,2.0,,,,,,,,,,
8341.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5924.0,7.0,6.0,,,,,,,,,,
8594,4.0,4.0,,,,,,,,,,
2384.0,2.0,1.0,1198.6399999999999,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.3636
6651.0,5.0,1.0,,,,,,,,,,
6788.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8531,6.0,3.0,,,,,,,,,,
203.0,3.0,7.0,,,,,,,,,,
0.0,6.0,3.0,1206.65,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2835
5314.0,0.0,2.0,,,,,,,,,,
2974.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,1.0,,,,,,,,,,
2074.0,0.0,0.0,,,,,,,,,,
6710.0,3.0,2.0,1205.85,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2915
195.0,5.0,1.0,,,,,,,,,,
8486,10.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,13.0,3.0,,,,,,,,,,
4695.0,13.0,6.0,,,,,,,,,,
10320,8.0,3.0,1197.99,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.3801
1703.0,8.0,4.0,,,,,,,,,,
6806.0,12.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
2603.0,13.0,2.0,,,,,,,,,,
2883.0,6.0,6.0,,,,,,,,,,
0.0,4.0,4.0,1211.13,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,0.2387
8014,13.0,0.0,,,,,,,,,,
5872.0,8.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1331.0,2.0,2.0,,,,,,,,,,
5810.0,14.0,0.0,,,,,,,,,,
3470.0,0.0,4.0,1197.98,0.82,0.83,0.82,0.01,1.0,1.0,1.0,0.0,0.2302
8002,5.0,2.0,,,,,,,,,,
5301.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2540.0,10.0,8.0,,,,,,,,,,
4119.0,4.0,3.0,,,,,,,,,,
5958.0,5.0,4.0,1198.1,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.369
10154,8.0,1.0,,,,,,,,,,
6951.0,2.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,8.0,1.0,,,,,,,,,,
1907.0,8.0,3.0,,,,,,,,,,
7947,3.0,0.0,1209.69,0.94,0.93,0.94,0.01,1.0,1.0,1.0,0.0,0.2331
7064.0,6.0,1.0,,,,,,,,,,
2975.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3758.0,12.0,4.0,,,,,,,,,,
2509.0,3.0,4.0,,,,,,,,,,
8173,3.0,2.0,1199.87,0.91,0.96,0.94,0.05,1.0,1.0,1.0,0.0,0.2913
0.0,3.0,1.0,,,,,,,,,,
2913.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
-286.0,1.0,3.0,,,,,,,,,,
6436.0,7.0,3.0,,,,,,,,,,
3933.0,2.0,5.0,1207.26,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2974
9383,13.0,0.0,,,,,,,,,,
5576.0,2.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,6.0,4.0,,,,,,,,,,
2866.0,0.0,1.0,,,,,,,,,,
0.0,0.0,1.0,1208.52,0.94,0.91,0.93,0.03,1.0,1.0,1.0,0.0,0.2148
1691.0,6.0,0.0,,,,,,,,,,
7949,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,0.0,2.0,,,,,,,,,,
0.0,5.0,2.0,,,,,,,,,,
2955.0,0.0,0.0,1220.85,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1515
2937.0,5.0,0.0,,,,,,,,,,
8182,4.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,15.0,4.0,,,,,,,,,,
3161.0,12.0,2.0,,,,,,,,,,
4874.0,4.0,3.0,1192.85,0.92,0.96,0.94,0.04,1.0,1.0,1.0,0.0,0.3715
3064.0,7.0,1.0,,,,,,,,,,
8070,4.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8822,12.0,6.0,,,,,,,,,,
4298.0,4.0,0.0,,,,,,,,,,
4293.0,3.0,3.0,1212.31,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.2369
5732.0,3.0,2.0,,,,,,,,,,
1955.0,13.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,6.0,0.0,,,,,,,,,,
2917.0,0.0,0.0,,,,,,,,,,
2967.0,0.0,0.0,1228.37,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0863
2919.0,3.0,2.0,,,,,,,,,,
10023,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2974.0,5.0,2.0,,,,,,,,,,
8579,8.0,2.0,,,,,,,,,,
2067.0,5.0,1.0,1196.15,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3685
1738.0,5.0,5.0,,,,,,,,,,
5162.0,12.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8729,1.0,1.0,,,,,,,,,,
0.0,3.0,1.0,,,,,,,,,,
2971.0,2.0,0.0,1205.6,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.284
1875.0,3.0,4.0,,,,,,,,,,
2961.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
8034,2.0,0.0,,,,,,,,,,
2071.0,3.0,3.0,1196.69,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1831
6041.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,1.0,1.0,,,,,,,,,,
5676.0,5.0,2.0,,,,,,,,,,
5133.0,3.0,2.0,1194.21,0.93,0.97,0.95,0.04,1.0,1.0,1.0,0.0,0.3679
2200.0,12.0,1.0,,,,,,,,,,
8213,11.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
7967,6.0,1.0,,,,,,,,,,
0.0,3.0,1.0,1155.6100000000001,0.81,0.82,0.81,0.01,1.0,1.0,1.0,0.0,0.2439
2994.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,2.0,3.0,,,,,,,,,,
1502.0,3.0,0.0,,,,,,,,,,
7310.0,2.0,1.0,1203.75,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2925
8696,3.0,2.0,,,,,,,,,,
4285.0,10.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
2582.0,0.0,0.0,,,,,,,,,,
0.0,6.0,1.0,1183.03,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1297
8301,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,5.0,3.0,,,,,,,,,,
2338.0,0.0,0.0,,,,,,,,,,
5257.0,3.0,1.0,1194.25,0.94,0.93,0.94,0.01,1.0,1.0,1.0,0.0,0.1875
7745,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,11.0,3.0,,,,,,,,,,
3866.0,0.0,1.0,,,,,,,,,,
1078.0,3.0,1.0,1199.6100000000001,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.3639
1994.0,5.0,1.0,,,,,,,,,,
9765,12.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
2581.0,4.0,0.0,,,,,,,,,,
9557,2.0,2.0,,,,,,,,,,
5099.0,0.0,0.0,1265.17,0.96,0.98,0.97,0.02,2.0,2.0,2.0,0.0,0.0983
7609.0,3.0,0.0,,,,,,,,,,
5922.0,8.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1044.0,9.0,3.0,,,,,,,,,,
6168.0,7.0,2.0,,,,,,,,,,
1572.0,6.0,2.0,1198.05,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.3795
9312,17.0,3.0,,,,,,,,,,
4544.0,11.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
-545.0,3.0,3.0,,,,,,,,,,
5366.0,5.0,3.0,,,,,,,,,,
7009.0,0.0,2.0,1205.96,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2904
9785,4.0,5.0,,,,,,,,,,
0.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3893.0,6.0,6.0,,,,,,,,,,
4871.0,11.0,1.0,,,,,,,,,,
2747.0,2.0,1.0,1206.28,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.3072
5683.0,12.0,6.0,,,,,,,,,,
10463,9.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,2.0,0.0,,,,,,,,,,
2535.0,5.0,2.0,,,,,,,,,,
0.0,8.0,3.0,1187.87,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2713
8845,2.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,0.0,3.0,,,,,,,,,,
5517.0,6.0,3.0,,,,,,,,,,
2657.0,2.0,0.0,1209.9,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.231
4516.0,14.0,0.0,,,,,,,,,,
8402,6.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,4.0,1.0,,,,,,,,,,
8195,0.0,1.0,,,,,,,,,,
0.0,6.0,1.0,1181.56,0.91,0.95,0.93,0.04,1.0,1.0,1.0,0.0,0.2744
5606.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,1.0,3.0,,,,,,,,,,
0.0,3.0,2.0,,,,,,,,,,
2520.0,3.0,1.0,1207.96,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2804
0.0,5.0,2.0,,,,,,,,,,
8458,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2899.0,5.0,1.0,,,,,,,,,,
9323,8.0,2.0,,,,,,,,,,
0.0,2.0,3.0,1205.47,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2953
6158.0,3.0,2.0,,,,,,,,,,
2792.0,6.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2568.0,1.0,1.0,,,,,,,,,,
354.0,1.0,1.0,,,,,,,,,,
8262,4.0,1.0,1183.13,0.92,0.96,0.94,0.04,1.0,1.0,1.0,0.0,0.2687
2971.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,12.0,6.0,,,,,,,,,,
7531.0,1.0,3.0,,,,,,,,,,
0.0,0.0,4.0,1206.2,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.288
9843,0.0,2.0,,,,,,,,,,
1606.0,7.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5205.0,6.0,1.0,,,,,,,,,,
6269.0,12.0,4.0,,,,,,,,,,
7730.0,0.0,6.0,1245.3899999999999,0.97,0.99,0.98,0.02,2.0,2.0,2.0,0.0,0.3061
10030.0,11.0,5.0,,,,,,,,,,
3872.0,4.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,8.0,1.0,,,,,,,,,,
9381,0.0,3.0,,,,,,,,,,
1949.0,0.0,0.0,1212.59,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2241
4950.0,8.0,2.0,,,,,,,,,,
5630.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,1.0,4.0,,,,,,,,,,
8933,2.0,1.0,,,,,,,,,,
0.0,0.0,1.0,1212.74,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2126
5385.0,4.0,0.0,,,,,,,,,,
-669.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
-1177.0,11.0,3.0,,,,,,,,,,
9804.0,19.0,7.0,,,,,,,,,,
7725,6.0,1.0,1279.12,0.99,1.0,0.99,0.01,3.0,3.0,3.0,0.0,0.3888
9586.0,12.0,5.0,,,,,,,,,,
6712.0,9.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,1.0,,,,,,,,,,
2803.0,0.0,1.0,,,,,,,,,,
