FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
0.9844,0.2936,1.6867,10237.06,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1115
0.2851,0.2853,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.8215,3.7835,7.7259,,,,,,,,,,
0.6189,0.8498,2.5661,10243.68,0.88,0.97,0.93,0.09,1.0,1.0,1.0,0.0,0.146
0.2491,0.2847,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.5557,4.3836,3.9295,,,,,,,,,,
0.9909,0.5313,2.2254,,,,,,,,,,
0.2585,0.0,0.8623,10264.81,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.0919
0.2927,0.2732,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.9145,4.1048,7.9677,,,,,,,,,,
1.5751,0.3163,0.7978,,,,,,,,,,
0.295,0.0,0.808,10259.76,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.0924
0.2311,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.5371,3.0974,10.8868,,,,,,,,,,
2.2413,0.5338,0.8733,,,,,,,,,,
0.2958,0.0,1.7186,10263.95,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1305
0.8463,1.4751,2.6212,,,,,,,,,,
,,,,,,,,,,,,
1.4604,4.7433,4.9697,,,,,,,,,,
0.6303,0.5451,4.1283,10232.73,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1127
0.2181,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.6622,4.5272,4.8795,,,,,,,,,,
0.406,0.0314,1.4665,10233.08,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0992
0.1308,0.0,1.5772,,,,,,,,,,
,,,,,,,,,,,,
3.9593,2.6204,4.8917,,,,,,,,,,
0.0,0.6153,0.8646,,,,,,,,,,
0.8844,0.0,0.8932,10257.47,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1153
0.2821,2.8755,3.432,,,,,,,,,,
,,,,,,,,,,,,
3.4777,2.293,8.0118,,,,,,,,,,
0.5672,1.1234,2.4763,,,,,,,,,,
1.7098,0.8069,3.9198,10350.23,0.8,0.72,0.76,0.08,2.0,2.0,2.0,0.0,0.1777
2.8562,2.3808,6.9549,,,,,,,,,,
,,,,,,,,,,,,
1.8249,4.3236,5.878,,,,,,,,,,
0.381,0.5281,1.7211,,,,,,,,,,
0.0,0.2867,2.532,10258.97,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0903
0.2901,0.2914,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.1786,4.5263,4.8509,,,,,,,,,,
1.8874,0.5034,2.0255,10245.25,0.88,0.94,0.91,0.06,1.0,1.0,1.0,0.0,0.1475
0.2962,0.5704,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.4461,4.7556,7.7583,,,,,,,,,,
2.5113,2.5156,4.3471,,,,,,,,,,
2.5495,1.4808,0.8685,10368.05,0.92,0.97,0.95,0.05,2.0,2.0,2.0,0.0,0.2195
1.1292,2.6993,4.9958,,,,,,,,,,
,,,,,,,,,,,,
4.24,2.2745,6.5164,,,,,,,,,,
0.2734,0.838,2.3532,10231.89,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1138
0.2733,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.7508,4.4473,5.6219,,,,,,,,,,
0.7776,0.2968,0.8849,10203.07,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1493
,,,,,,,,,,,,
3.4626,5.0169,8.6553,,,,,,,,,,
1.3471,2.7364,4.2648,,,,,,,,,,
1.1503,2.3177,2.5077,10368.25,0.92,0.91,0.92,0.01,2.0,2.0,2.0,0.0,0.2275
2.1916,2.5396,8.6884,,,,,,,,,,
,,,,,,,,,,,,
1.6053,4.742,2.2178,,,,,,,,,,
2.0486,1.6015,2.5515,,,,,,,,,,
0.7133,1.3203,3.0651,10253.68,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1532
1.3507,3.113,0.8205,,,,,,,,,,
,,,,,,,,,,,,
1.3835,3.2059,4.0035,,,,,,,,,,
2.3004,2.351,0.8057,,,,,,,,,,
1.0938,1.1079,4.1913,10258.95,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1605
0.8773,1.4145,9.7922,,,,,,,,,,
,,,,,,,,,,,,
2.6881,4.357,6.1464,,,,,,,,,,
1.4147,0.2881,1.7732,,,,,,,,,,
0.0,0.2872,2.5704,10261.37,0.76,0.84,0.8,0.08,1.0,1.0,1.0,0.0,0.1063
0.5828,0.0,0.8821,,,,,,,,,,
,,,,,,,,,,,,
3.1634,4.3302,5.9841,,,,,,,,,,
0.5559,0.2389,0.8527,,,,,,,,,,
0.2291,0.2547,0.0,10266.9,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.091
0.2742,0.2506,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.6397,2.8057,7.4727,,,,,,,,,,
1.9264,1.35,3.2734,10229.36,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1464
0.0,0.5894,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.3885,3.9432,9.1696,,,,,,,,,,
1.1494,1.1692,4.1177,,,,,,,,,,
1.6783,0.0,2.6272,10268.09,0.88,0.94,0.91,0.06,1.0,1.0,1.0,0.0,0.1691
1.7295,0.8801,3.5443,,,,,,,,,,
,,,,,,,,,,,,
2.798,3.0124,8.4888,,,,,,,,,,
1.1523,0.6678,0.0,,,,,,,,,,
0.5704,0.8492,3.1811,10263.5,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.135
1.7447,1.2829,2.6597,,,,,,,,,,
,,,,,,,,,,,,
1.1942,4.4703,7.0023,,,,,,,,,,
1.4668,1.8822,0.6753,,,,,,,,,,
0.7168,0.3465,4.3827,10352.66,0.72,0.78,0.75,0.06,2.0,2.0,2.0,0.0,0.1634
1.6864,2.8364,5.4872,,,,,,,,,,
,,,,,,,,,,,,
1.788,4.4198,6.7566,,,,,,,,,,
1.6883,0.4944,2.5102,10228.68,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1357
0.8204,0.264,0.7339,,,,,,,,,,
,,,,,,,,,,,,
2.418,3.848,7.8291,,,,,,,,,,
1.4054,0.907,0.8917,,,,,,,,,,
0.0,0.8043,0.7904,10257.85,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1115
0.273,0.5436,1.7575,,,,,,,,,,
,,,,,,,,,,,,
1.4754,4.7935,5.1803,,,,,,,,,,
1.3053,1.8373,3.3973,,,,,,,,,,
0.1931,0.2639,0.0,10258.71,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1029
0.2332,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.6198,4.2585,8.2053,,,,,,,,,,
2.6847,2.5119,6.1021,,,,,,,,,,
1.4599,1.6681,7.2148,10353.43,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.1857
1.1039,0.7877,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.639,4.2891,6.8588,,,,,,,,,,
1.9773,1.5045,3.4827,,,,,,,,,,
1.3245,0.3152,2.5942,10254.3,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.137
0.5446,0.9354,0.8851,,,,,,,,,,
,,,,,,,,,,,,
2.8609,3.0381,9.1295,,,,,,,,,,
1.1341,0.0,1.6705,10209.84,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1687
,,,,,,,,,,,,
1.6456,4.4437,4.6586,,,,,,,,,,
1.1214,0.2946,0.0,10233.16,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0984
0.2921,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.8152,3.3188,2.534,,,,,,,,,,
2.9189,1.9725,2.5041,,,,,,,,,,
1.5689,1.5742,5.147,10456.79,0.8,0.88,0.84,0.08,3.0,3.0,3.0,0.0,0.1921
3.1477,4.3721,1.3377,,,,,,,,,,
,,,,,,,,,,,,
-0.1651,1.0033,5.5102,,,,,,,,,,
2.2796,0.2931,7.8883,10210.25,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1944
3.6773,2.9472,-26.5735,,,,,,,,,,
,,,,,,,,,,,,
3.3547,2.7789,7.712,,,,,,,,,,
0.8243,0.8693,2.6147,,,,,,,,,,
1.1594,0.5808,0.8307,10254.87,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1313
0.8627,1.1136,3.3434,,,,,,,,,,
,,,,,,,,,,,,
1.4204,4.2375,8.2003,,,,,,,,,,
2.2052,1.3594,4.0783,,,,,,,,,,
0.8057,0.5793,3.4769,10255.13,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1387
1.185,0.0,0.862,,,,,,,,,,
,,,,,,,,,,,,
1.6819,4.3872,5.4932,,,,,,,,,,
1.4063,1.9369,2.6153,,,,,,,,,,
2.4503,0.2975,4.4021,10255.47,0.76,0.84,0.8,0.08,1.0,1.0,1.0,0.0,0.1653
2.5921,1.7594,0.7206,,,,,,,,,,
,,,,,,,,,,,,
1.743,4.1033,9.9228,,,,,,,,,,
1.1383,1.2024,5.1129,,,,,,,,,,
1.1582,0.8191,3.1742,10364.45,0.88,0.84,0.86,0.04,2.0,2.0,2.0,0.0,0.1755
2.897,2.0146,2.599,,,,,,,,,,
,,,,,,,,,,,,
1.2391,2.8719,3.4013,,,,,,,,,,
1.729,2.1896,5.4822,,,,,,,,,,
1.6909,1.481,4.7061,10255.71,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1929
1.2661,3.4708,10.8856,,,,,,,,,,
,,,,,,,,,,,,
2.347,3.8503,8.1805,,,,,,,,,,
2.3792,2.5783,4.3156,,,,,,,,,,
1.1837,1.8594,3.4036,10349.2,0.72,0.78,0.75,0.06,2.0,2.0,2.0,0.0,0.198
1.4684,2.1435,5.2634,,,,,,,,,,
,,,,,,,,,,,,
1.781,3.1161,8.2953,,,,,,,,,,
2.9959,0.7423,7.6567,,,,,,,,,,
1.6928,3.6066,3.4309,10348.45,0.72,0.81,0.77,0.09,2.0,2.0,2.0,0.0,0.1955
1.6773,1.6718,2.5069,,,,,,,,,,
,,,,,,,,,,,,
1.5472,3.7782,5.6294,,,,,,,,,,
2.0208,1.2967,2.4665,,,,,,,,,,
0.8321,0.8765,5.954,10357.14,0.76,0.75,0.76,0.01,2.0,2.0,2.0,0.0,0.1786
0.8878,3.1183,9.6033,,,,,,,,,,
,,,,,,,,,,,,
2.6142,2.563,5.2635,,,,,,,,,,
0.2995,0.2837,0.8787,,,,,,,,,,
0.577,0.5502,8.6084,10254.56,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1444
1.191,3.0729,5.6163,,,,,,,,,,
,,,,,,,,,,,,
1.8649,3.6312,8.4832,,,,,,,,,,
0.7054,0.5463,2.6578,,,,,,,,,,
0.8626,1.6206,7.9057,10348.8,0.72,0.81,0.77,0.09,2.0,2.0,2.0,0.0,0.192
2.0413,4.0498,6.9202,,,,,,,,,,
,,,,,,,,,,,,
1.5115,2.979,10.2372,,,,,,,,,,
2.6137,0.5844,4.8076,,,,,,,,,,
2.1905,1.7049,3.3588,10257.9,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.171
1.1175,1.3844,3.4539,,,,,,,,,,
,,,,,,,,,,,,
0.8597,3.1563,11.8797,,,,,,,,,,
1.3917,1.2982,3.4728,,,,,,,,,,
0.8511,1.4406,2.5191,10259.77,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1523
1.729,1.466,2.3888,,,,,,,,,,
,,,,,,,,,,,,
2.4142,2.6432,11.3416,,,,,,,,,,
2.6549,1.4275,5.4927,,,,,,,,,,
1.6142,1.8243,3.0987,10347.95,0.8,0.72,0.76,0.08,2.0,2.0,2.0,0.0,0.2005
1.4011,2.8544,5.0919,,,,,,,,,,
,,,,,,,,,,,,
1.0815,3.8924,5.6514,,,,,,,,,,
1.6973,1.3212,0.0,,,,,,,,,,
1.729,0.2936,9.4426,10375.15,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.2485
2.2868,10.0,30.0,,,,,,,,,,
,,,,,,,,,,,,
0.6244,3.704,8.8265,,,,,,,,,,
3.3164,0.7231,2.6355,,,,,,,,,,
1.4345,2.2963,6.1202,10250.79,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1721
1.682,1.3781,1.7536,,,,,,,,,,
,,,,,,,,,,,,
1.5765,4.3366,5.9915,,,,,,,,,,
2.0523,2.0502,4.7085,,,,,,,,,,
0.4638,1.346,5.3226,10350.51,0.72,0.78,0.75,0.06,2.0,2.0,2.0,0.0,0.1849
1.9711,2.9191,3.4341,,,,,,,,,,
,,,,,,,,,,,,
2.1988,4.2431,7.3132,,,,,,,,,,
2.7615,1.8516,3.5228,,,,,,,,,,
0.8621,0.8463,3.4918,10354.54,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.1746
2.2696,1.6381,1.7655,,,,,,,,,,
,,,,,,,,,,,,
0.0,4.4012,9.5582,,,,,,,,,,
1.692,0.5843,1.7808,,,,,,,,,,
1.1211,1.1602,2.5996,10262.4,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.146
1.1269,2.3528,3.445,,,,,,,,,,
,,,,,,,,,,,,
2.6696,2.2262,5.3486,,,,,,,,,,
0.7364,0.9254,0.8443,,,,,,,,,,
1.6298,0.1955,5.2348,10353.29,0.84,0.75,0.79,0.09,2.0,2.0,2.0,0.0,0.1671
1.9226,2.53,12.9816,,,,,,,,,,
,,,,,,,,,,,,
1.0419,4.9451,8.4532,,,,,,,,,,
1.4134,1.3852,6.108,,,,,,,,,,
2.2259,1.3237,3.3899,10249.8,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.192
1.9765,2.1416,4.9006,,,,,,,,,,
,,,,,,,,,,,,
1.5206,3.5228,9.1618,,,,,,,,,,
2.4475,2.9106,6.5166,,,,,,,,,,
1.16,2.1088,4.6348,10452.63,0.76,0.75,0.76,0.01,3.0,3.0,3.0,0.0,0.2237
2.2849,3.4839,5.6921,,,,,,,,,,
,,,,,,,,,,,,
1.7369,2.969,3.607,,,,,,,,,,
1.5727,0.9854,2.5229,,,,,,,,,,
0.6095,0.8586,4.5725,10361.13,0.8,0.78,0.79,0.02,2.0,2.0,2.0,0.0,0.1587
1.3947,1.8966,12.488,,,,,,,,,,
,,,,,,,,,,,,
2.4484,2.698,7.9121,,,,,,,,,,
1.0905,1.852,5.8022,,,,,,,,,,
0.6658,0.6335,5.2398,10355.77,0.76,0.78,0.77,0.02,2.0,2.0,2.0,0.0,0.1923
2.2793,4.1194,5.8224,,,,,,,,,,
,,,,,,,,,,,,
2.5,4.3862,3.6004,,,,,,,,,,
0.2947,0.5546,0.8234,,,,,,,,,,
0.1617,0.7081,2.804,10263.39,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1161
0.8522,2.1859,1.6812,,,,,,,,,,
,,,,,,,,,,,,
3.4579,5.4354,10.2281,,,,,,,,,,
2.0699,2.4905,8.839,,,,,,,,,,
2.2088,3.2866,10.447,10565.97,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.3403
5.2203,5.5527,13.1096,,,,,,,,,,
,,,,,,,,,,,,
1.392,4.4048,7.334,,,,,,,,,,
1.1853,1.2096,2.832,,,,,,,,,,
0.2557,1.1557,8.7318,10259.02,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1498
0.5829,1.1821,2.6188,,,,,,,,,,
,,,,,,,,,,,,
4.0453,4.2618,8.2482,,,,,,,,,,
2.9436,2.1369,5.2497,,,,,,,,,,
1.4756,3.0818,5.2339,10564.84,0.92,0.94,0.93,0.02,4.0,4.0,4.0,0.0,0.2616
3.043,2.8632,9.6525,,,,,,,,,,
,,,,,,,,,,,,
2.7166,4.0293,3.4852,,,,,,,,,,
0.0717,-0.0879,1.6932,,,,,,,,,,
0.2274,0.2967,0.8544,10260.34,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0766
0.2921,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.2495,3.0188,10.7663,,,,,,,,,,
2.0567,2.4318,8.7275,,,,,,,,,,
2.108,2.2789,3.7372,10453.44,0.76,0.75,0.76,0.01,3.0,3.0,3.0,0.0,0.2156
2.2814,3.3997,1.7325,,,,,,,,,,
,,,,,,,,,,,,
2.4757,4.2667,12.0233,,,,,,,,,,
2.5457,2.1467,10.737,,,,,,,,,,
3.3007,1.1959,7.7068,10554.85,0.96,0.88,0.92,0.08,4.0,4.0,4.0,0.0,0.2915
2.816,5.3928,8.7143,,,,,,,,,,
,,,,,,,,,,,,
1.1616,4.9177,5.9327,,,,,,,,,,
1.5792,0.9045,0.7634,,,,,,,,,,
0.8682,0.8916,1.2526,10255.93,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1307
0.8093,1.721,2.5915,,,,,,,,,,
,,,,,,,,,,,,
2.7138,3.9576,6.1032,,,,,,,,,,
1.875,3.8393,4.2181,,,,,,,,,,
2.2583,3.1718,7.6465,10546.65,0.76,0.84,0.8,0.08,4.0,4.0,4.0,0.0,0.2535
2.8522,4.2003,4.3834,,,,,,,,,,
,,,,,,,,,,,,
0.8712,3.7544,9.9626,,,,,,,,,,
1.6366,0.7719,7.2962,,,,,,,,,,
0.8686,1.0631,3.3629,10256.16,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1684
2.4455,2.1176,1.7627,,,,,,,,,,
,,,,,,,,,,,,
2.1644,3.9655,3.2422,,,,,,,,,,
3.9065,1.122,8.44,,,,,,,,,,
2.0067,0.8479,4.4638,10457.94,0.8,0.84,0.82,0.04,3.0,3.0,3.0,0.0,0.2006
2.2357,3.084,2.3695,,,,,,,,,,
,,,,,,,,,,,,
1.9073,4.5634,3.0843,,,,,,,,,,
1.1893,0.6842,1.4312,10232.71,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1129
0.0486,0.8227,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.6331,4.4499,3.1255,,,,,,,,,,
0.6829,0.4239,0.6895,10234.65,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.0935
0.4254,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.1422,4.1112,4.3397,,,,,,,,,,
1.0564,1.5212,0.8892,,,,,,,,,,
0.0,0.8299,4.3955,10260.36,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1564
0.5486,2.6236,7.7451,,,,,,,,,,
,,,,,,,,,,,,
2.3087,4.5135,6.0279,,,,,,,,,,
1.5799,1.0678,1.7925,,,,,,,,,,
0.8829,0.0,1.6304,10255.23,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1277
0.2963,1.3592,2.6567,,,,,,,,,,
,,,,,,,,,,,,
2.6323,4.4004,4.0307,,,,,,,,,,
1.3957,0.8064,1.7789,,,,,,,,,,
0.2984,0.0,2.4668,10261.1,0.76,0.84,0.8,0.08,1.0,1.0,1.0,0.0,0.109
0.5786,0.585,0.8618,,,,,,,,,,
,,,,,,,,,,,,
2.5249,4.4358,7.146,,,,,,,,,,
1.0038,0.4302,2.3897,,,,,,,,,,
0.1938,0.0,2.4961,10263.04,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1096
0.5831,0.0,1.7238,,,,,,,,,,
,,,,,,,,,,,,
1.9301,4.3204,8.6912,,,,,,,,,,
2.5273,0.7769,5.7503,,,,,,,,,,
1.9472,2.0266,4.3348,10361.29,0.88,0.84,0.86,0.04,2.0,2.0,2.0,0.0,0.2071
3.6831,1.6824,3.2523,,,,,,,,,,
,,,,,,,,,,,,
2.5321,4.6541,2.3659,,,,,,,,,,
0.0,0.4786,0.6775,10240.18,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.0982
0.6318,0.1366,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.1968,3.5706,3.4422,,,,,,,,,,
2.6171,2.7035,7.8453,,,,,,,,,,
2.0894,2.8923,8.3506,10544.91,0.72,0.81,0.77,0.09,4.0,4.0,4.0,0.0,0.2309
2.6296,3.4669,1.7278,,,,,,,,,,
,,,,,,,,,,,,
1.4723,4.0392,9.1073,,,,,,,,,,
0.7818,1.767,2.6689,,,,,,,,,,
0.8759,0.8503,3.5258,10260.3,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.147
1.3294,1.1452,2.6369,,,,,,,,,,
,,,,,,,,,,,,
1.8346,6.9749,3.6808,,,,,,,,,,
0.7953,0.6629,0.6211,10201.5,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.175
,,,,,,,,,,,,
3.3505,5.4493,8.8249,,,,,,,,,,
2.018,3.0234,6.66,,,,,,,,,,
2.6121,2.8728,2.583,10564.02,0.92,0.91,0.92,0.01,4.0,4.0,4.0,0.0,0.2698
3.4835,3.7418,6.0293,,,,,,,,,,
,,,,,,,,,,,,
3.3683,4.3962,7.1076,,,,,,,,,,
3.2904,1.5813,5.7918,,,,,,,,,,
1.1097,1.3726,6.7378,10459.1,0.84,0.91,0.88,0.07,3.0,3.0,3.0,0.0,0.219
1.6643,2.9983,4.1503,,,,,,,,,,
,,,,,,,,,,,,
2.2073,4.4255,3.5869,,,,,,,,,,
1.7911,0.279,0.435,10232.57,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1143
0.5924,0.2921,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.6979,2.0,6.3487,,,,,,,,,,
3.1397,2.6613,15.9836,,,,,,,,,,
1.7484,1.1833,6.4899,10364.28,0.88,0.88,0.88,0.0,2.0,2.0,2.0,0.0,0.2372
1.5285,3.0196,10.23,,,,,,,,,,
,,,,,,,,,,,,
2.6734,3.6527,10.0912,,,,,,,,,,
1.52,1.9128,2.6514,,,,,,,,,,
0.86,1.6366,3.4957,10361.26,0.8,0.81,0.81,0.01,2.0,2.0,2.0,0.0,0.1874
1.4767,2.9051,4.4083,,,,,,,,,,
,,,,,,,,,,,,
2.8049,3.2817,4.1025,,,,,,,,,,
0.5538,1.8512,-0.1755,,,,,,,,,,
0.284,0.0,4.3082,10261.04,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1296
0.8279,0.8349,8.503,,,,,,,,,,
,,,,,,,,,,,,
1.6258,4.8399,3.2841,,,,,,,,,,
0.0,0.0,1.2274,10206.57,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1243
,,,,,,,,,,,,
3.0263,4.0045,5.8681,,,,,,,,,,
1.5714,1.8169,6.04,,,,,,,,,,
1.6911,2.4844,8.6269,10457.35,0.84,0.91,0.88,0.07,3.0,3.0,3.0,0.0,0.2365
3.727,3.1162,5.0295,,,,,,,,,,
,,,,,,,,,,,,
1.1552,5.5066,4.8542,,,,,,,,,,
2.1455,0.749,1.4141,,,,,,,,,,
0.7465,0.0,0.0,10258.81,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1019
0.0,0.5887,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.0357,3.5917,10.0348,,,,,,,,,,
1.1812,0.9296,3.4974,,,,,,,,,,
1.6982,1.7527,4.3719,10257.35,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.1765
1.4444,1.9196,4.4594,,,,,,,,,,
,,,,,,,,,,,,
1.9813,4.5277,8.5525,,,,,,,,,,
1.5346,0.2949,4.1218,,,,,,,,,,
1.1523,1.1656,3.3548,10256.02,0.76,0.84,0.8,0.08,1.0,1.0,1.0,0.0,0.1598
1.4437,1.6852,2.5731,,,,,,,,,,
,,,,,,,,,,,,
2.3417,4.1096,6.378,,,,,,,,,,
2.9876,2.8105,7.4389,,,,,,,,,,
2.7959,0.8819,6.0054,10456.47,0.84,0.91,0.88,0.07,3.0,3.0,3.0,0.0,0.2453
3.422,4.872,1.7442,,,,,,,,,,
,,,,,,,,,,,,
1.9931,4.5913,3.83,,,,,,,,,,
0.5803,0.2715,0.0,10205.35,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1365
,,,,,,,,,,,,
2.8891,4.3175,6.8238,,,,,,,,,,
0.8767,1.0574,4.2623,,,,,,,,,,
0.5749,0.2833,3.5248,10263.77,0.8,0.84,0.82,0.04,1.0,1.0,1.0,0.0,0.1423
0.8634,1.1768,2.5897,,,,,,,,,,
,,,,,,,,,,,,
2.7757,4.9511,5.2238,,,,,,,,,,
1.0478,1.7078,6.0876,,,,,,,,,,
1.696,1.4269,5.2184,10357.72,0.8,0.84,0.82,0.04,2.0,2.0,2.0,0.0,0.2028
1.7465,2.8993,5.3246,,,,,,,,,,
,,,,,,,,,,,,
2.3973,4.2417,5.8746,,,,,,,,,,
0.5605,0.0,0.8961,,,,,,,,,,
0.234,0.2788,0.0,10259.65,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0835
0.0,0.5792,0.0,,,,,,,,,,
,,,,,,,,,,,,
1.6727,3.4491,9.3446,,,,,,,,,,
0.8554,0.2987,1.7919,,,,,,,,,,
0.0,0.5875,1.7693,10265.04,0.76,0.75,0.76,0.01,1.0,1.0,1.0,0.0,0.0996
0.5943,0.0,1.7739,,,,,,,,,,
,,,,,,,,,,,,
2.963,4.2044,2.7103,,,,,,,,,,
0.5729,0.0,0.0,10205.27,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1339
,,,,,,,,,,,,
1.009,4.7434,9.1477,,,,,,,,,,
1.0355,1.7157,2.1945,,,,,,,,,,
1.9888,0.8549,0.0,10260.05,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.1495
0.7952,1.403,4.1267,,,,,,,,,,
,,,,,,,,,,,,
2.0171,3.9236,9.2647,,,,,,,,,,
0.513,0.5144,2.7917,,,,,,,,,,
0.0,0.8566,2.6648,10261.68,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1232
0.2858,1.4023,2.6526,,,,,,,,,,
,,,,,,,,,,,,
1.4221,4.7257,6.5731,,,,,,,,,,
1.0433,0.7855,2.423,,,,,,,,,,
1.4695,0.2865,1.6981,10256.37,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1263
0.5733,1.6462,0.8797,,,,,,,,,,
,,,,,,,,,,,,
2.4951,3.2186,8.7248,,,,,,,,,,
1.6762,0.2449,3.4469,,,,,,,,,,
1.8618,1.1238,1.6617,10259.7,0.76,0.78,0.77,0.02,1.0,1.0,1.0,0.0,0.153
1.7342,1.4015,2.4787,,,,,,,,,,
,,,,,,,,,,,,
2.2626,4.3547,7.5198,,,,,,,,,,
0.0,0.8654,1.6718,,,,,,,,,,
1.169,1.1645,3.3338,10253.47,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1453
1.7333,1.9429,1.6622,,,,,,,,,,
,,,,,,,,,,,,
3.6185,2.8416,6.7089,,,,,,,,,,
0.5837,0.0,3.54,10232.66,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1834
0.593,3.66,7.8245,,,,,,,,,,
,,,,,,,,,,,,
1.8715,4.3414,3.9295,,,,,,,,,,
